fid,cosine,Type
HM281543.1.1383,0.030444032174069997,anaerobic
GU374012.1.1506,0.07680718724801033,facultatively
KH326986.2814669.2816178,0.003792836860998899,anaerobic
EU459332.1.1401,0.022725706717742173,facultatively
LS483393.115605.117105,0.09061962678887597,anaerobic
JQ607588.1.1429,0.08570614946631737,facultatively
CYZE01000004.470365.471876,0.015236717065080682,anaerobic
EF400740.1.1495,-0.03265551994546735,anaerobic
FPLO01007601.10.1524,-0.05817422964965951,anaerobic
FJ372102.1.1322,-0.05456241037141453,anaerobic
FJ370307.1.1358,-0.039875441451383865,anaerobic
DQ794376.1.1367,-0.033006506744786904,anaerobic
CZBH01000001.999036.1000544,-0.06052558037273954,anaerobic
GQ016596.1.1355,-0.006566483466216433,anaerobic
LT223609.1.1490,-0.022565230300373714,anaerobic
EF405470.1.1494,-0.007506767460919875,anaerobic
DQ805751.1.1346,0.004448536163075734,anaerobic
JN187075.1.1498,-0.008785926217450033,anaerobic
KP889099.1.1383,0.0336330571103119,anaerobic
FJ365867.1.1379,0.015976601291979288,anaerobic
HQ813660.1.1437,-0.004891145762642972,anaerobic
GQ491970.1.1359,-0.04923930044849136,anaerobic
FJ511728.1.1377,0.0032294871985767515,anaerobic
EF400391.1.1491,-0.015193859643214366,anaerobic
AP018533.3254502.3256012,0.005160875778580881,anaerobic
FJ503363.1.1377,0.01760870213232206,anaerobic
KF841776.1.1365,-0.021480916196489733,anaerobic
DQ795542.1.1390,0.020923223711958552,anaerobic
HQ770164.1.1458,0.10203663580127441,anaerobic
FJ362983.1.1338,0.01890578459608266,anaerobic
HQ784638.1.1442,0.02063605929968017,anaerobic
CDZS01054246.58550.60054,-0.025261259001199233,anaerobic
AB238924.1.1486,-0.011203991177723112,anaerobic
AY974070.1.1396,-0.04553132882967141,anaerobic
DQ400350.106162.107648,0.01648363961034235,anaerobic
GQ133121.1.1411,0.0938866165204387,facultatively
DQ445723.1.1210,-0.03415939547663713,anaerobic
EF603861.1.1491,0.05427337484053296,anaerobic
JF143268.1.1370,0.10988202880595646,facultatively
EU509561.1.1379,0.032668263479164114,anaerobic
KT923323.1.1217,0.10699471167919142,aerobic
DQ796936.1.1402,0.042605637112549395,anaerobic
EF404747.1.1494,-0.024399339427706973,anaerobic
FJ370633.1.1245,-0.029472225687356007,anaerobic
GQ898267.1.1477,-0.008524425683507949,anaerobic
HQ739956.1.1454,-0.007889194204957638,anaerobic
HQ785700.1.1436,-0.05940674486704099,anaerobic
LT615140.3.1322,0.07140581869018522,facultatively
FJ371271.1.1360,0.02376564670527078,anaerobic
HQ796723.1.1444,-0.01878181538419681,anaerobic
EF403383.1.1490,-0.05268315869697772,anaerobic
HQ775614.1.1428,-0.02344082201752424,anaerobic
HK240816.4.1502,-0.03710315650236579,anaerobic
EU468131.1.1313,0.0288478472870017,anaerobic
AP011541.2938766.2940303,0.0139441791401164,aerobic
DQ905437.1.1471,-0.012444110656248033,anaerobic
HQ767419.1.1452,0.010462451247121729,anaerobic
JF160900.1.1352,-0.04388674561134114,anaerobic
DQ905133.1.1451,-0.006247121145633392,anaerobic
ABCA03000037.60092.61588,-0.01568290575669332,anaerobic
AB606308.1.1509,0.06862881075990909,anaerobic
JQ189066.1.1363,0.033312327479492164,anaerobic
JQ186542.1.1364,-0.010900225428791915,anaerobic
EU464362.1.1405,-0.05313226229007566,anaerobic
HQ698586.1.1428,0.094821706802758,aerobic
KX021300.1.1561,-0.047103263164049086,anaerobic
FNWA01000005.212.1718,-0.010894501459489735,anaerobic
JX657043.1.1256,0.0900798381378649,aerobic
JN713503.1.1475,0.00985522103143203,anaerobic
FQLV01000006.581693.583207,-0.0019505177499058103,anaerobic
LT700188.630817.632359,0.04535145911086248,anaerobic
LT700187.554140.555655,-0.06757644080583347,anaerobic
FWEL01000003.4055.5565,-0.005134678082206124,anaerobic
LT827128.1667230.1668717,0.020266614173380295,anaerobic
LT576387.1.1491,-0.06338829259618144,anaerobic
HK693446.10.1506,0.023038878310828997,anaerobic
FJ543031.1.1448,0.08426910106443515,aerobic
FMFC01000005.257803.259286,0.05290550908431358,anaerobic
FJ611878.1.1366,0.10515084558826088,facultatively
AY136666.1.1483,-0.04371269712987054,anaerobic
GQ492408.1.1378,-0.06294943797083899,anaerobic
HM287807.1.1367,0.050380337012733006,facultatively
EU462565.1.1387,-0.026149133968816504,anaerobic
EF402425.1.1497,-0.06489763311330707,anaerobic
FJ367848.1.1334,-0.022313606345237578,anaerobic
JF200027.1.1366,0.0762850078585535,facultatively
AJ400261.1.1495,0.0678177948207176,anaerobic
AY993830.1.1279,-0.0012254923053237512,anaerobic
EF098973.1.1393,0.04189262721264579,anaerobic
AB702916.1.1364,-0.012805089870679085,anaerobic
JQ084332.1.1496,0.026406923449660596,anaerobic
EF099902.1.1386,0.03483870016080602,anaerobic
DQ904727.1.1491,-0.06167435308475188,anaerobic
HM196764.1.1419,0.07860266209580474,aerobic
D85438.1.1376,0.08796646664599651,anaerobic
EU768315.1.1350,0.01409563594483582,anaerobic
AF414809.1.1363,0.0766041091097645,anaerobic
X82061.1.1402,0.017777481233721547,aerobic
KF077536.1.1357,-0.01132817583431912,anaerobic
ABDX01000067.78.1390,0.05518932306996739,anaerobic
AY928229.1.1275,0.045056359397309925,aerobic
DQ287787.1.1400,0.0721090650115086,aerobic
AF145752.1.1280,0.08752406487159332,aerobic
CU466639.1.1029,-0.035595960819321426,anaerobic
DQ250645.1.1314,0.0847769940802614,anaerobic
CP001682.1030248.1031751,0.07901198324053142,anaerobic
HM007566.1.1345,0.0658676850979403,anaerobic
CP001859.2076155.2077699,-0.0067256931732087,anaerobic
HM007585.1.1335,0.002785683660073026,anaerobic
AM942444.1853332.1854780,0.06014410254047435,aerobic
EF090267.1.1445,0.034717943880605284,aerobic
FN178464.1.1428,0.07098843409233213,anaerobic
CP001104.697435.698953,-0.036067227838236925,anaerobic
AJ576075.1.1341,-0.00974312927766621,anaerobic
AF481227.1.1485,0.07816543790284647,anaerobic
ABEZ02000015.506.1996,0.009934781273251826,anaerobic
AJ518871.1.1462,-0.026157936610884072,anaerobic
ABWK02000005.70.1618,-0.009861721385704873,anaerobic
ABWL02000011.84303.85559,0.07409126553482567,facultatively
ACBZ01000217.267.1788,-0.011622731640006672,anaerobic
HE586270.1.1301,0.057969082261480426,facultatively
HM340973.1.1345,0.03254650005980687,anaerobic
HM308648.1.1374,0.08393048104319603,facultatively
ACIP02000003.114175.115697,0.09344718388160085,anaerobic
ACKS01000100.344.1864,0.023726417354856696,anaerobic
ACKT01000055.15.1310,0.08392713876260198,anaerobic
ACLA01000028.1.1216,0.0738850323340535,anaerobic
KY867686.1.1313,0.07215120259090592,facultatively
JF161681.1.1371,0.046428469407753796,facultatively
ACUX02000006.1.1301,0.05596202129743288,anaerobic
HM328994.1.1359,0.0687161978057375,anaerobic
AJ006962.1.1476,0.08464522420690704,anaerobic
AB006127.1.1290,0.049455747151465675,facultatively
AF473834.1.1411,0.07975124211638722,anaerobic
EU463949.1.1313,0.07275816079173157,facultatively
AF073448.1.1435,0.06908210750206056,facultatively
ABJL02000007.1225076.1226586,-0.039309291031560126,anaerobic
ACFE01000007.338.1763,0.06040577995054004,anaerobic
AJ247194.1.1416,0.04275488074956973,aerobic
KF465016.1.1275,0.06683188665367737,aerobic
ADFR01000011.3460.4852,0.06556323797881684,facultatively
AY281078.1.1430,0.035768350402866626,facultatively
EU156772.1.1329,0.12620234491387367,facultatively
ABQC02000019.758957.760260,-0.03968275915583696,anaerobic
AB490811.1.1610,-0.01052758160935593,anaerobic
CP002544.1477119.1478630,-0.01294781366835674,anaerobic
AB182483.1.1494,0.09304303864764857,anaerobic
ADBC01000153.367.1631,0.05857654942533294,facultatively
CP002631.1129479.1131009,0.020983014548371683,anaerobic
BX294149.206764.208278,0.029918356600818295,aerobic
AF231131.1.1494,0.06298637348219564,facultatively
AB331897.1.1481,-0.058519112380127594,anaerobic
GQ897735.1.1465,-0.043713033531971535,anaerobic
FJ792537.1.1368,-0.01719919543884531,anaerobic
AB200414.1.1491,0.06397482362281538,anaerobic
KC796791.1.1216,0.08007802521821371,aerobic
HM318500.1.1364,0.05669152210754228,facultatively
AB547703.1.1492,0.08401438213263927,anaerobic
EU156757.1.1329,0.06993964831930598,facultatively
FJ372349.1.1359,-0.06497533482312214,anaerobic
EU709017.1.1408,0.029446363402339183,aerobic
X87152.1.1478,0.08269827008980712,anaerobic
ADLN01000129.202.1639,-0.004305727508643695,anaerobic
JF824809.1.1341,0.0022862119173375946,anaerobic
EF436500.1.1394,0.014314740919153081,anaerobic
AJ621555.1.1472,0.029733077478213882,facultatively
HM120210.1.1395,0.08726706132907697,anaerobic
HM120211.1.1436,0.07398408053741014,anaerobic
AFZE01000039.3843.5359,0.09513796969647281,anaerobic
JF506644.1.1364,0.09009689903695924,facultatively
AJ540309.1.1413,0.07783959659192165,facultatively
AB370249.1.1521,0.0015211060434056436,anaerobic
AB547648.1.1487,-0.02322188133834486,anaerobic
AJVZ01000001.43924.45432,0.03014512581001773,anaerobic
CP003274.119147.120561,-0.04638378103559458,anaerobic
D86184.1.1515,0.028789501525236752,anaerobic
AP012211.1087525.1089021,-0.018294989622711207,anaerobic
EU484334.1.1464,0.1095554573751574,facultatively
GQ010274.1.1353,0.09516948449913666,anaerobic
AB490806.1.1463,0.027922810215850847,anaerobic
FJ505173.1.1385,-0.042369044736181624,anaerobic
EU928746.1.1484,0.021290117394934575,aerobic
AGZE01000001.1.1322,0.03360838538055599,facultatively
JF750939.1.1409,0.01388417657944957,anaerobic
EU483153.1.1362,0.0033869010848914176,anaerobic
JN837493.1.1464,-0.028557287043251785,anaerobic
CAHB01000032.96.1603,0.0002674503192578112,anaerobic
JF193794.1.1368,0.07249300844721894,facultatively
JF810080.1.1222,0.07331767049648795,aerobic
GQ031841.1.1347,0.034686394417777516,anaerobic
GU938835.1.1463,0.0009356482022111161,anaerobic
X82053.1.1322,0.1206354168463831,aerobic
JQ638581.1.1507,0.04593585819094316,aerobic
APON01000042.130541.131744,0.08334615647045875,aerobic
APRQ01000025.1.1216,0.10677171891173923,aerobic
APQG01000021.1.1300,0.07764271234941739,aerobic
AJ420197.1.1444,0.13743030077756963,facultatively
EF441948.1.1209,0.10786700859689548,aerobic
AM398646.1.1476,0.08463639490817891,aerobic
AQHX01000018.1891.3401,-0.0011025100354928646,anaerobic
EF098031.1.1281,0.038964977271827565,anaerobic
ARDE01000044.40.1291,0.10582966302114495,facultatively
Y18274.1.1429,0.0776448821454052,facultatively
ASVV01000008.1.1273,0.10794931823273746,facultatively
AY033815.1.1294,0.07417253140525924,facultatively
AY033814.1.1295,0.11772213382388946,facultatively
Y18355.1.1409,0.09326960145357677,facultatively
FJ185225.1.1409,0.041767772662779694,facultatively
AP010969.19547.20881,0.10549373010174472,facultatively
AM419461.1.1482,0.05358107191620083,facultatively
EU539331.1.1400,0.13671995978946738,facultatively
ATXW01000003.334809.336317,0.013360269668460214,anaerobic
ET632854.1.1312,0.09520184874244478,anaerobic
U16147.37.1417,0.053669336206828226,anaerobic
AP013105.452097.453554,-0.016345432338720052,anaerobic
AB547668.1.1490,-0.015356149661616516,anaerobic
FN297835.1.1455,0.030781181257013644,aerobic
AB006125.1.1294,0.05435467333748279,facultatively
AB267809.1.1461,0.017223382885784604,anaerobic
CP003368.1374622.1376046,0.04973632088566119,anaerobic
JN713280.1.1508,0.08775509860462695,anaerobic
HE586273.1.1306,0.07179542883898127,facultatively
KF068512.1.1332,0.07258252594720173,anaerobic
FJ557711.1.1373,0.06921340126190988,anaerobic
FPLM01006526.10.1505,0.01727635006357546,anaerobic
JQ388596.1.1363,0.020284616633238755,anaerobic
CU463952.1.1334,-0.07144949781474513,anaerobic
AZHT01000085.231.1740,0.10014578406643712,anaerobic
AB547682.1.1492,0.0070232600716094605,anaerobic
AJ005635.1.1447,0.08816898004834547,anaerobic
AB108825.1.1490,0.0925002127726966,anaerobic
KF098801.1.1360,0.09715662505628435,anaerobic
AB480534.1.1481,0.0799220053984391,anaerobic
AB574480.1.1486,-0.006598071898749834,anaerobic
AJ243966.1.1459,0.04367712660062157,facultatively
EF187238.1.1370,0.025114955756676327,anaerobic
KC178609.1.1210,0.09449139495653108,aerobic
JNLG01000001.2768369.2769878,0.05112679126914039,anaerobic
AF129443.1.1436,0.09900792548900623,facultatively
AJ233437.1.1480,0.01984058982623069,facultatively
JN863469.1.1246,0.10282700148220239,aerobic
AM982792.1.1317,0.10139611842118282,aerobic
U20776.1.1231,0.08370369764603872,aerobic
GU361820.1.1495,0.03664123708277876,anaerobic
CP025090.1.1324,0.07841040981073798,facultatively
AY696661.1.1417,0.09460067074007326,facultatively
AB547706.1.1493,-0.0013868923836232326,anaerobic
D86197.1.1437,0.03421579508838904,anaerobic
HK693616.1.1245,0.03500224220035898,anaerobic
AY962684.1.1342,0.03749130684567707,aerobic
X96961.1.1474,0.002501273171480232,anaerobic
AJ291746.1.1317,0.08532271350730282,anaerobic
JN196132.1.1253,0.09585840076799376,aerobic
CCYH01000050.193.1720,-0.02848694741441794,anaerobic
HQ132411.1.1472,0.09923093725689092,anaerobic
LC318225.1.1360,0.05445982381630901,facultatively
JF411966.1.1448,0.09420562048161656,facultatively
FJ684702.1.1403,-0.012712645591281758,anaerobic
HE962386.1.1485,0.010226888320942007,aerobic
FJ558046.1.1407,0.06896453832844386,facultatively
AQHW01000007.13.1527,0.003721538972447495,anaerobic
AY574991.1.1453,-0.021873596062181214,anaerobic
JF312713.1.1310,0.11188988531617956,anaerobic
GU361815.1.1483,0.03993608396964869,anaerobic
AF432082.1.1445,0.034659330150810436,anaerobic
GU361819.1.1483,0.07109435991825,anaerobic
AB425276.1.1515,0.06305810453973754,anaerobic
AJ307005.1.1380,0.0903962448997161,anaerobic
JQ354968.1.1364,0.05216093136190757,facultatively
AEON01000002.393494.395009,0.09235556939905597,anaerobic
EU777812.1.1396,0.09562658032644555,aerobic
L37040.1.1377,0.05838256067302217,anaerobic
JQ449806.1.1396,0.06982463006365798,facultatively
HQ805418.1.1475,0.1010395133615276,facultatively
HM837356.1.1369,0.04335716699690985,facultatively
CP019469.23204.24685,0.07162978779297297,anaerobic
CDYH01004733.267.1779,-0.04899049568645231,anaerobic
ACTH01000059.589.2110,0.03874881544362638,anaerobic
CWJP01000006.3412.4922,-0.040749163411082624,anaerobic
CWIP01000014.383.1877,-0.001207998023799709,anaerobic
FJ858731.1.1262,0.04635848584722046,anaerobic
EF059881.1.1417,0.10796561356508186,facultatively
CXYV01000001.3634.5142,-0.009494363053758757,anaerobic
EU928984.1.1238,0.060361720726336776,aerobic
AJAM01000006.437650.439197,0.08740056251181136,facultatively
CYUJ01000003.976605.978112,0.0074373281584542775,anaerobic
JX644378.1.1443,0.07886700884945033,aerobic
LT622246.646741.648255,0.017394835394367873,anaerobic
AB698720.1.1455,0.10687095747264518,aerobic
AB608051.1.1488,0.08495373229472494,facultatively
AB365975.1.1498,0.07429552011782631,facultatively
AY533299.1.1239,0.11335880468040564,anaerobic
JQ746476.1.1309,0.023815236777434034,aerobic
JF106005.1.1329,0.07596060697642944,anaerobic
BAAW01000377.208.1702,0.10351651125853902,anaerobic
FAUJ01000006.3367.4875,-0.04792306782541497,anaerobic
FAUL01000012.89600.91090,0.0131495391322442,anaerobic
FAVJ01000004.312430.313940,-0.027019896289200745,anaerobic
LN881588.1.1487,-0.06450282811212751,anaerobic
JX905358.1.1469,-0.02712261240710253,anaerobic
JQ087391.1.1503,0.00816505287037696,facultatively
JN399172.1.1338,0.05991794438519459,aerobic
JN429196.1.1223,0.06949477108868497,aerobic
Y17318.1.1501,0.05091857707868839,facultatively
Y18160.1.1416,0.11595855468239825,facultatively
JF206640.1.1370,0.08237598573578366,facultatively
KF537630.1.1368,0.0008774969562174674,anaerobic
EU427463.1.1403,0.024953227697813676,facultatively
LSDM01000016.215.1732,0.014342574345127947,anaerobic
LSDT01000016.46.1601,0.0326016233026657,anaerobic
AJ251986.1.1401,0.11306414252914149,facultatively
AJ251630.1.1502,-0.0411165305902094,anaerobic
EU156758.1.1329,0.05505295415942324,facultatively
AB237713.1.1455,0.01563310533339816,anaerobic
AB012589.1.1484,0.05411652251157361,facultatively
CP014480.1.1202,0.0858821972027901,aerobic
GQ240641.1.1325,0.015380506265773907,aerobic
AP017469.4528062.4529584,0.05755149716398415,facultatively
AY991326.1.1309,0.04703105939677955,facultatively
AM943053.1.1287,0.08671309547197,facultatively
EU024145.1.1318,0.08030590870186181,aerobic
AB071953.1.1312,0.11546161925206531,aerobic
MAIQ01000023.175.1690,-0.03430734228687543,anaerobic
KU170959.1.1307,0.07258784530769319,aerobic
CP016756.2221207.2222594,0.035237276046447774,aerobic
JQ809697.1.1447,-0.04858210621407551,anaerobic
AB681219.1.1466,0.015775756149858874,anaerobic
JF096707.1.1375,0.07313953074517644,facultatively
EF419416.1.1447,0.05312639942725361,aerobic
HM274530.1.1342,0.03822526394178535,facultatively
HE983827.1.1428,0.03784984448932766,facultatively
AB681920.1.1462,0.0862639225558612,aerobic
KU744405.1.1460,0.056356659909956856,anaerobic
AM420266.1.1496,0.06709152853960311,anaerobic
EU629164.1.1344,0.10910906510985915,facultatively
FM872292.1.1364,0.08938787596501266,aerobic
JF506634.1.1362,0.11026798480087925,facultatively
JF506640.1.1362,0.11257671363054617,facultatively
CVRG01041904.1.1229,0.09914998453397808,aerobic
AF207074.1.1392,0.08615434838519827,aerobic
ATXR01000029.87.1300,0.09427213685707117,facultatively
AB741663.1.1324,0.07722508506813767,facultatively
JF181670.1.1367,0.010388305294965474,facultatively
HQ452853.1.1464,-0.0022937250123630936,anaerobic
LN846908.1.1491,-0.01148325860192623,anaerobic
HQ817639.1.1455,0.05128536018384645,anaerobic
LN998062.1.1487,-0.06782806578813373,anaerobic
AY916371.1.1353,-0.06127278666980541,anaerobic
EF012366.1.1251,0.03827496137513336,facultatively
GQ069882.1.1359,0.03997313758722568,aerobic
KR364792.1.1528,0.02217821353134546,anaerobic
AJ508452.1.1498,0.02072801067444255,anaerobic
AY349387.1.1503,0.11479876821885936,anaerobic
JF681464.1.1256,0.06773172112550511,aerobic
HQ716707.1.1479,-0.008759503548811077,anaerobic
LT598564.1.1490,0.011068479570631302,anaerobic
CP018735.5184774.5186301,0.07091784564434338,facultatively
BAHW02000064.49.1563,0.052633251900289196,anaerobic
AB008531.1.1246,0.0854774293463913,aerobic
JQ608324.1.1434,0.038455921738511645,aerobic
JF459957.1.1238,0.0937235581514686,aerobic
EF694029.1.1433,0.11304341081816213,facultatively
CP011914.198813.200280,0.029824111961585242,anaerobic
FPLO01003477.18.1265,0.0032757412661019725,anaerobic
HM008785.1.1368,0.04403162775742622,anaerobic
KF842779.1.1381,0.0018731444928735308,anaerobic
JQ460165.1.1205,0.07412763034581417,anaerobic
AB294138.1.1215,0.12070770703719352,anaerobic
KU291314.1.1247,0.07459727749309872,anaerobic
CEAO01012899.477.1987,-0.04778649252222337,anaerobic
FCNB01000038.5661.7156,-0.023451222055376603,anaerobic
KY595972.1.1342,-0.04660283941457634,anaerobic
HM250430.1.1372,0.11694150758944936,facultatively
DQ465412.1.1218,0.046783947418055395,facultatively
GQ416847.1.1463,0.11538751215827724,facultatively
HM445410.1.1361,0.057493990677064975,aerobic
EF108443.1.1344,0.06111283699702434,anaerobic
EF185167.1.1497,0.07853424307298107,anaerobic
JF156670.1.1384,0.032495703891775606,anaerobic
AF439641.1.1400,0.09520032281384556,anaerobic
AM943044.1.1276,0.07420118926326146,facultatively
JQ083417.1.1528,0.008083166838865374,anaerobic
X55410.1.1333,0.011859776279278431,anaerobic
DQ014580.1.1347,0.06258543295437813,anaerobic
EF604740.1.1488,0.03859788464751277,anaerobic
AF481226.1.1480,0.05560622839019217,anaerobic
AY049713.1.1456,-0.08113638436797364,anaerobic
KT886066.1.1491,-0.010322361700057082,anaerobic
AY429713.1.1414,0.05324613634204944,aerobic
U55237.1.1335,0.00433826136560121,anaerobic
KU298954.1.1374,0.028556439065924175,anaerobic
FN547980.1.1210,0.05094220069058246,facultatively
FMFL01000027.72847.74341,-0.0713626951553953,anaerobic
FJ503681.1.1355,0.006641558566829454,anaerobic
