mip,mro,co_occur,cosine
0.0,0.6545454545454545,0.0,-0.0007765593157494197
6.0,0.5714285714285714,0.0,-3.174555010283003e-05
2.0,0.6086956521739131,0.0,-0.0002267550572562725
5.0,0.5714285714285714,0.0,0.00016902790957235508
2.0,0.7307692307692307,0.0,0.00032031366904483697
2.0,0.5098039215686274,0.0,-9.49166136376647e-05
1.0,0.7391304347826086,0.0,-0.0007550419730790085
2.0,0.6808510638297872,0.6505933537919191,-0.0009736878544093788
1.0,0.8979591836734694,0.7523316067881751,-9.66759843618272e-05
5.0,0.6530612244897959,0.4668760589011071,0.0005714727529222106
2.0,0.6382978723404256,0.0,-0.0008945692771041082
9.0,0.5882352941176471,0.0,0.0003487413485103248
7.0,0.5925925925925926,0.0,0.0008306505578310384
1.0,0.6666666666666666,0.0,0.00016880633371078844
3.0,0.7272727272727273,0.5556000791011684,0.00010426920314020354
1.0,0.7857142857142857,0.2475877793540348,0.0003490517502732562
5.0,0.7368421052631579,0.0,1.6943044140778903e-05
3.0,0.7307692307692307,0.0,-0.0005091481458871891
2.0,0.7547169811320755,0.0,-0.00043636282787985634
3.0,0.7391304347826086,0.0,0.0007469566019787877
4.0,0.8085106382978723,0.0624073160420266,0.0004628916825765751
4.0,0.8333333333333334,0.0608465592674747,0.0005863059379730477
4.0,0.7777777777777778,0.0,0.0007497176219292115
2.0,0.8085106382978723,0.0,-0.0001586773880874593
3.0,0.76,0.0,0.0005365851220433898
2.0,0.723404255319149,0.0,8.65583507145588e-05
2.0,0.7058823529411765,0.0929236455914406,6.974914781205715e-05
3.0,0.7058823529411765,0.0,-0.0002350533203815694
2.0,0.56,0.0,0.0002264488613366513
0.0,0.8076923076923077,0.0025251273815385,0.0002867677530301936
1.0,0.75,0.0,0.00019663711911512786
3.0,0.723404255319149,0.0,-0.00011541762105372685
0.0,0.5769230769230769,0.0,0.0009851190268532202
1.0,0.76,0.0182390972308894,-0.0004168671377699141
4.0,0.6956521739130435,0.0,-0.0009254506669697362
7.0,0.7719298245614035,0.0,-0.0008314191640073492
1.0,0.7647058823529411,0.0,0.00099709216732812
3.0,0.7761194029850746,0.3025066493391932,0.0005486536654164493
1.0,0.7346938775510204,0.7678725550458694,0.000861995435125463
2.0,0.5531914893617021,0.0652225208775689,-5.1040669312916464e-05
5.0,0.6909090909090909,0.1939034599636215,-0.00011736090838015858
5.0,0.6956521739130435,0.0,9.840760922058261e-05
2.0,0.8846153846153846,0.1008161380059391,-0.00044470734424179113
3.0,0.723404255319149,0.0,-0.0006710431195593358
7.0,0.5652173913043478,0.0,0.0003279835270528744
2.0,0.8461538461538461,1.9358869303541724,0.0008568723086298679
2.0,0.6792452830188679,1.6265626877066095,-0.0008050069883426387
3.0,0.8076923076923077,1.3522372521565558,0.00024036291608143154
1.0,0.875,0.0,0.00012685938403527212
8.0,0.6666666666666666,0.0227881390292452,0.0003592041413356322
1.0,0.7659574468085106,0.0,0.0007276647932339603
3.0,0.64,0.0,-0.0005179519448451637
4.0,0.6,0.0,0.0001953255217911357
3.0,0.84,0.0,0.0008630301307544943
0.0,0.72,0.0,-0.00012347002408132177
7.0,0.5777777777777777,0.0,-2.797527506329292e-05
2.0,0.6428571428571429,0.0,-0.0005080236312305639
3.0,0.6923076923076923,0.0,0.0005888608565953746
2.0,0.7555555555555555,0.0,-0.00021937297740191107
0.0,0.782608695652174,0.0,-0.0002907174371730963
3.0,0.7547169811320755,0.0,5.842724163368754e-05
4.0,0.6190476190476191,0.0,-0.00048049551119442745
4.0,0.8076923076923077,0.0,-0.0007871875215322363
4.0,0.76,0.0,0.0004600538623398865
6.0,0.68,0.0763609039200901,-6.908445377281918e-06
3.0,0.6666666666666666,0.0,-0.0009827886470006849
8.0,0.5833333333333334,0.2820000053247895,7.588707770193804e-05
9.0,0.7083333333333334,0.141708213918946,-0.0009511788745214218
2.0,0.6206896551724138,0.0,0.0008815483061768421
4.0,0.7346938775510204,0.0,2.464799125650356e-05
3.0,0.75,0.0,0.0006945263917028805
5.0,0.8260869565217391,0.0,0.0004689281231869566
2.0,0.5581395348837209,0.0,-0.0005725425368240541
1.0,0.76,0.0,-0.00023661903619462903
1.0,0.8301886792452831,0.0,-0.0004543425014661291
3.0,0.6909090909090909,0.0,-0.00047363112149737566
2.0,0.6818181818181818,0.0,-0.0003690819385086719
0.0,0.7804878048780488,0.0,-0.0006558086310951741
5.0,0.48,0.0,-0.000930537570324753
2.0,0.5454545454545454,0.0,-0.00019997084896667037
1.0,0.7317073170731707,0.0,0.0009335781955996786
1.0,0.7777777777777778,0.0,0.0006334207618830122
2.0,0.6,0.1084261783628335,-0.0006677932292380069
3.0,0.8076923076923077,4.718691811533063,-0.0004585734000701485
7.0,0.6938775510204082,0.0,-3.786808889575752e-06
8.0,0.7017543859649122,0.4983888203578317,-0.00019186596949456665
8.0,0.6,4.286190357343003,0.00024911131747686386
1.0,0.8333333333333334,13.202532671042718,0.0008226754473211455
0.0,0.7272727272727273,0.0,0.0008621879811763814
0.0,0.9166666666666666,0.0227509462338844,0.00048022761560546586
2.0,0.723404255319149,0.0,-0.00014766344141416176
4.0,0.7317073170731707,0.0,1.239757012776471e-05
10.0,0.7755102040816326,0.0,0.0004167267048589599
3.0,0.8333333333333334,0.0,0.0004933969821435385
2.0,0.6538461538461539,0.0,0.0007254384952894695
1.0,0.7906976744186046,0.0,-0.00030151577701424345
3.0,0.6046511627906976,0.0,-0.00079938909713905
4.0,0.6037735849056604,0.0,0.00037378299748094167
6.0,0.7441860465116279,0.0,0.0001744649635648841
4.0,0.7272727272727273,0.0,-8.040945248829614e-05
0.0,0.6923076923076923,10.389083494286751,-0.00014170955004062292
6.0,0.75,64.90999765740708,0.00021112871771216844
4.0,0.9387755102040816,16.661079774610698,-0.0004255559108154238
2.0,0.7924528301886793,5.558556934658554,-0.0007226012620001917
2.0,0.6545454545454545,0.0298322287430323,-0.0003804199931015262
4.0,0.8163265306122449,0.0,0.0008788436352112665
2.0,0.6046511627906976,0.0,0.0003064324285866858
4.0,0.75,0.0,0.0006306144332285572
1.0,0.6551724137931034,0.0,-5.1117066480077755e-05
2.0,0.6956521739130435,0.0,-0.000738815738620124
2.0,0.7619047619047619,0.0,0.0004998505460545953
1.0,0.7272727272727273,0.0,0.0005065957644421022
1.0,0.782608695652174,0.0,-0.00039559807786542487
0.0,0.6666666666666666,0.0,0.0005727181331709421
4.0,0.6122448979591837,0.0893720911857371,-0.0005280810540252145
6.0,0.8181818181818182,0.0,-0.000588334601248342
3.0,0.6666666666666666,0.9642528076565212,3.9845481940889315e-06
2.0,0.7843137254901961,9.0167631298973,-0.0008904746384091211
2.0,0.6521739130434783,0.0,0.0002712946131912736
3.0,0.8085106382978723,0.0,0.00029238380241491957
1.0,0.6530612244897959,0.0,-0.0008206984755743243
0.0,0.8,7.605975923201186,-0.00032756040112143713
0.0,0.6976744186046512,0.8219282619575097,-0.0006979599762456464
1.0,0.5333333333333333,0.0,-0.0004458315081488207
5.0,0.8235294117647058,0.0545823508028888,0.0006238667770159161
4.0,0.72,0.0,0.0008327035534644141
5.0,0.723404255319149,0.0,0.0005140095231368686
4.0,0.6923076923076923,0.2295241046826959,-0.0008320068590927025
6.0,0.7659574468085106,0.0,-6.636481771549925e-05
2.0,0.7843137254901961,0.3581741943357883,0.0008061135532239957
1.0,0.8333333333333334,0.1915493484530088,-0.0006014901871257332
1.0,0.7391304347826086,0.0,-0.000431174151132246
1.0,0.72,0.0,-0.0004941974174865514
1.0,0.6976744186046512,0.0899633301827407,-0.0004570213479817333
2.0,0.723404255319149,0.0,-0.0004376385675536314
0.0,0.5957446808510638,0.0,-0.00012667052923525082
1.0,0.7755102040816326,0.0,0.0007923801659637475
4.0,0.8571428571428571,0.0,0.0007995728218035949
3.0,0.625,0.0,0.00043013490605531133
2.0,0.875,0.0,-0.0006884158927164467
2.0,0.76,0.0,-0.00039750608415139006
1.0,0.6956521739130435,0.0,-0.0008820596090224361
1.0,0.851063829787234,0.0,-2.6647584999758127e-06
1.0,0.8936170212765957,0.0,0.00040649972500336214
1.0,0.8,0.0,-5.2767193923178986e-05
0.0,0.7916666666666666,0.0,-0.0009334675627302527
4.0,0.723404255319149,0.0,0.0008399307456467764
1.0,0.782608695652174,0.0,-0.0002103220752667081
1.0,0.7346938775510204,0.0,-0.00010933785747267728
2.0,0.75,0.0,-7.009482371708014e-05
3.0,0.6415094339622641,0.1066126903258464,-0.0008304269558366007
1.0,0.8148148148148148,0.0,0.0009067091663464037
4.0,0.6779661016949152,0.0,0.00010515496436996292
2.0,0.7391304347826086,0.0,0.00010524554788255744
3.0,0.8,0.0,-1.7866594212051073e-05
0.0,0.8679245283018868,0.0,7.74112009952652e-05
0.0,0.8727272727272727,23.297692036052467,-5.5786947562232235e-05
1.0,0.7083333333333334,0.0151216309530184,0.0005514631654848768
2.0,0.7755102040816326,0.0,-0.00022400223336887002
3.0,0.6122448979591837,0.0,0.0008437389145039272
8.0,0.6521739130434783,0.0,5.4760824704174876e-05
1.0,0.9777777777777776,0.0,-0.0009671544011660344
5.0,0.84,0.0,0.00015088276256287937
0.0,0.8571428571428571,0.5455832216402996,0.0003876628016957889
4.0,0.6923076923076923,0.0,0.0006518589597899801
4.0,0.75,0.0,0.0003223978556071736
3.0,0.7924528301886793,2.030295797590952,0.0009502228023331981
3.0,0.8,3.7385088965311297,7.09492428439792e-05
6.0,0.782608695652174,0.1344236750896925,0.000725453587887005
4.0,0.7058823529411765,0.0,0.00016431768744441214
0.0,0.7450980392156863,0.0,0.00031479599958459444
1.0,0.6666666666666666,0.0,0.0009810317540533602
4.0,0.7407407407407407,4.761787286995968,0.00026344949378470677
8.0,0.5833333333333334,0.3018432014100654,-0.00024052300677590658
4.0,0.6923076923076923,0.0,3.956290379785964e-05
3.0,0.8571428571428571,0.0,0.0007862317958047188
0.0,0.875,0.1061862205031047,-3.143842883157051e-05
1.0,0.5909090909090909,0.0,-0.00021609250237248655
5.0,0.6521739130434783,0.0,0.0006621146267798681
1.0,0.6530612244897959,0.0,0.0003076847138859322
1.0,0.6785714285714286,0.1935631965702668,-0.0006421629356645686
7.0,0.6666666666666666,0.0,-0.0006730480708396912
8.0,0.6122448979591837,0.0,0.00038369585788282476
4.0,0.6086956521739131,0.0,-5.284779819244959e-05
2.0,0.72,0.0,0.0008535940617027233
2.0,0.75,0.427499331499348,0.00014624074998326148
2.0,0.75,0.0,-0.0006794867348229217
3.0,0.6666666666666666,0.0,-0.0004648236417654409
3.0,0.72,0.0,0.00036760730445327595
3.0,0.7142857142857143,0.0,0.0007531424778470199
2.0,0.7346938775510204,0.0,-0.0008431686625104453
1.0,0.6938775510204082,0.011038064908476,0.0009893457746399357
2.0,0.723404255319149,0.3483461119958519,0.0004122730350435482
2.0,0.6521739130434783,0.029169936324024,0.0003901735909430905
2.0,0.6190476190476191,0.0,-0.0009834875556452678
4.0,0.5777777777777777,0.0,0.00036839706933422295
2.0,0.6440677966101694,0.0,-0.0009606282004147812
2.0,0.76,14.254566602641717,-0.0002732502888889646
2.0,0.6923076923076923,4.650126814907708,-0.0007576033950731017
3.0,0.6779661016949152,0.0,-2.7411769710538808e-05
3.0,0.7083333333333334,0.0,-0.0006199365207115854
3.0,0.7037037037037037,2.783473321389465,-0.0009897893085371889
9.0,0.5714285714285714,0.092663766289661,-0.0008404983884332241
4.0,0.6938775510204082,29.979915691714268,0.0002962291496610819
3.0,0.8148148148148148,0.0,-0.00041044415023281484
0.0,0.8076923076923077,0.0,0.0008691601508278995
2.0,0.6666666666666666,21.55840678629465,6.45016356824422e-05
1.0,0.6382978723404256,0.0,-0.000531366154968538
2.0,0.7555555555555555,0.1944393897372265,0.0008809140028035388
1.0,0.7307692307692307,0.0,-0.0008953396694818903
4.0,0.7727272727272727,0.0,0.0004191514436665277
4.0,0.7777777777777778,0.0,3.8752201859851816e-05
9.0,0.6153846153846154,0.0,0.00015848429022696146
1.0,0.7017543859649122,0.0,0.0007691255369426667
3.0,0.7272727272727273,0.0,-0.00040845705865013226
1.0,0.6909090909090909,0.0,0.0006036338073881136
2.0,0.7272727272727273,0.0,-4.3838198749075326e-05
0.0,0.7346938775510204,0.0,-0.0009253975648078868
2.0,0.72,0.0,0.0005405027304339616
3.0,0.7916666666666666,0.0,0.00045016254056785815
3.0,0.8163265306122449,0.111878388756395,3.0977142485798535e-05
1.0,0.6909090909090909,0.3490359067500321,0.0003574250992726327
3.0,0.8085106382978723,0.0,-0.00015302592747945028
1.0,0.6666666666666666,1.237879323804009,0.000924078866315841
1.0,0.6792452830188679,0.0,6.499741638057484e-05
5.0,0.6511627906976745,0.0,0.00033696307248221713
8.0,0.6666666666666666,0.0,0.0007536165599709961
5.0,0.56,0.0,-0.0005097739427583498
1.0,0.6511627906976745,2.901648314695194,0.00013110801509673891
2.0,0.6382978723404256,0.0,-5.933727391411813e-05
5.0,0.4727272727272727,0.0,-0.0002588876636069594
4.0,0.7142857142857143,0.0,0.0009604686609114663
1.0,0.7450980392156863,0.700329662358854,-0.0007935555384101541
4.0,0.6538461538461539,14.030964370875154,2.6829315406084083e-05
6.0,0.5964912280701754,0.0,0.00012034650592358151
3.0,0.8363636363636363,0.0,0.0009489373115274572
3.0,0.76,4.684483265868039,0.0006737243177526573
3.0,0.7142857142857143,3.4077143084577983,-9.64392830196089e-07
0.0,0.7547169811320755,9.503120838606264,-0.0007017170274931314
8.0,0.7450980392156863,0.0,-0.0002752964222525569
3.0,0.6666666666666666,0.0,0.0009592798189368781
0.0,0.7272727272727273,0.0,-0.0007547985365827709
3.0,0.7307692307692307,0.0,0.00048038445920229917
3.0,0.6792452830188679,0.0,0.000599160341655022
6.0,0.6538461538461539,0.0,-0.0004392199062103804
1.0,0.72,0.0,-9.603095769855363e-05
2.0,0.7407407407407407,0.7254363951451523,-0.0002751476587247882
2.0,0.625,0.6754014573789391,0.0003670133512686149
5.0,0.6122448979591837,0.0,-0.0009757313626276181
3.0,0.6666666666666666,0.0,-0.00015086229557002292
4.0,0.7307692307692307,0.0,-0.00025430412095562606
7.0,0.6666666666666666,0.8930076486030885,-0.00016448996403324752
2.0,0.7755102040816326,0.0,4.485587811977759e-05
2.0,0.7346938775510204,0.0,0.0006745512781578448
2.0,0.5581395348837209,0.0,0.0004304556909607016
1.0,0.7346938775510204,0.0,-0.0006420549420606883
0.0,0.5652173913043478,0.0,0.0003732526672809389
7.0,0.6037735849056604,0.9307755715071836,0.0009244150972793474
2.0,0.6785714285714286,0.0,-0.0006725888828472232
4.0,0.7777777777777778,0.0,9.044176283142284e-05
1.0,0.7547169811320755,0.0,-0.00013164805732495806
1.0,0.7586206896551724,0.0,0.0009654864175058487
5.0,0.625,0.0,0.0006761258989389007
1.0,0.68,0.0,0.00019538218783123662
5.0,0.6122448979591837,0.0,-0.00046468645269225506
1.0,0.7755102040816326,0.0,-0.0008790723241718501
3.0,0.6538461538461539,0.0,0.0001716336830191878
8.0,0.5925925925925926,0.0,0.00018801696241729042
3.0,0.7636363636363637,0.0,0.0006315546093485807
2.0,0.8148148148148148,6.823935273409006,-0.0003854765885052379
7.0,0.5882352941176471,0.0,-0.0009790976481791665
2.0,0.76,0.0,0.00016792452924556714
4.0,0.7586206896551724,1.3979161974384624,0.00025347234934453743
1.0,0.5652173913043478,0.0029536861545835,-0.0002282543760938644
2.0,0.6222222222222222,0.0,9.169883641658412e-05
5.0,0.6530612244897959,0.0,0.0004252044624802864
6.0,0.6785714285714286,0.0,-0.0005104168641336628
8.0,0.5714285714285714,0.0,-0.000800636007762522
2.0,0.6923076923076923,0.0,-0.0005306748273962014
3.0,0.6521739130434783,0.3007911437830444,-0.0001484661452158309
7.0,0.6086956521739131,0.0,0.0009565771083167195
6.0,0.8301886792452831,75.4900249770144,-0.000230181234717697
4.0,0.7659574468085106,19.614315124985296,-0.0007709247091753734
2.0,0.8571428571428571,83.87380159820896,0.0006020873100101987
0.0,0.8333333333333334,0.0,-0.0007442786676916418
1.0,0.8,0.0,0.0008118911848282311
1.0,0.7619047619047619,0.0,-0.0002887268927738911
2.0,0.6086956521739131,0.0,-9.342182454907762e-05
4.0,0.6956521739130435,0.0,-0.0006578710896021903
1.0,0.7142857142857143,0.0,-0.0008167358198883309
1.0,0.8085106382978723,1.3421206446128051,-0.0009049698082788802
6.0,0.625,0.0,0.0005112767702584957
3.0,0.723404255319149,0.0,0.0009354941257668537
5.0,0.7407407407407407,1.7504822921073355,5.3591493520373015e-05
3.0,0.76,0.0442247671474547,0.00034495689810061866
3.0,0.5306122448979592,0.0,0.0005561735980390356
3.0,0.5777777777777777,0.0,-0.0008711988886586179
4.0,0.6382978723404256,0.0,-0.0006373644367566071
2.0,0.6909090909090909,0.0,-6.604681377389375e-05
1.0,0.7111111111111111,0.0,-0.00038351684881691447
1.0,0.6521739130434783,0.0,-6.383588841904577e-05
0.0,0.8148148148148148,0.0,0.0001591879414124211
4.0,0.6792452830188679,0.0,-0.00016441530566464838
2.0,0.6808510638297872,0.850146738708645,-0.000969208959232229
2.0,0.7755102040816326,0.0,-0.00016585514715067017
1.0,0.7659574468085106,0.0259089195609476,0.0006328799316624855
5.0,0.7441860465116279,0.3242124202479317,0.0005797702865199755
4.0,0.6792452830188679,0.156990674264307,-0.00018224489004451002
2.0,0.7450980392156863,0.2450276944323377,0.0001137062254031767
5.0,0.782608695652174,5.582277962988883,0.0008474091402449718
3.0,0.75,4.355748268586467,-0.000924775352056423
0.0,0.72,0.1261262644597991,0.0006437761666495753
2.0,0.8076923076923077,0.0,0.0004445360159239558
0.0,0.6923076923076923,1.177096266834269,0.0005813367365367903
5.0,0.68,0.0,-0.0005254404817951088
3.0,0.7346938775510204,0.0,-0.0008127046053532822
2.0,0.6896551724137931,0.0,3.758639827274407e-05
1.0,0.6909090909090909,0.0,-0.0005881769583435753
3.0,0.8301886792452831,0.0,0.0007881627469475868
4.0,0.7555555555555555,0.0,-0.00037372075635196713
4.0,0.6792452830188679,0.0,-0.00030474695404576334
2.0,0.6530612244897959,0.1142994661092871,0.0008885073730282295
3.0,0.6938775510204082,0.079467643660223,-0.0008177792091055707
1.0,0.875,0.0,0.0002853409383986258
2.0,0.7555555555555555,0.0,-0.0006755992844770402
1.0,0.782608695652174,0.0,-0.00019998672016785144
2.0,0.6923076923076923,0.1280566411535346,-3.754189945518034e-05
3.0,0.7450980392156863,0.6826595180073127,0.0003795545796512326
2.0,0.6785714285714286,0.5010399845577922,-0.0008637810312794662
2.0,0.6666666666666666,201.8941555225756,0.000635496253474325
0.0,0.8085106382978723,1.2992414854215897,-0.00021731766692544008
2.0,0.8372093023255814,3.356940369718359,0.0001634464482595163
0.0,0.6046511627906976,0.0,0.0007657377525480601
2.0,0.6818181818181818,0.0,1.564329168650181e-06
9.0,0.6222222222222222,0.0,-0.0007188325225967381
2.0,0.7450980392156863,0.0,-0.00028397025014086227
3.0,0.6818181818181818,0.0,-3.745712159526713e-05
3.0,0.6153846153846154,0.0,0.00017253583171451426
4.0,0.5714285714285714,0.0,-0.0007547453091795633
3.0,0.7916666666666666,0.0,7.79497169699811e-05
2.0,0.625,0.0,0.00030060373454460524
3.0,0.5660377358490566,0.0,-0.0006162872898035394
4.0,0.7555555555555555,0.0,0.0007703993129671635
6.0,0.6071428571428571,0.0,-0.0006508081403559521
4.0,0.7916666666666666,0.0,0.0008748035558649503
2.0,0.8571428571428571,0.0,0.0008240463855782503
2.0,0.7924528301886793,0.0,-3.003020870022046e-08
6.0,0.7407407407407407,2.465428207990044,-1.1522536071370912e-05
4.0,0.7931034482758621,0.0,-0.0004536637873724021
3.0,0.6538461538461539,0.0,-9.523442436672869e-05
0.0,0.6274509803921569,0.0,3.311628946253715e-05
3.0,0.6666666666666666,0.0,0.0008365740754171118
6.0,0.5925925925925926,0.0,3.1805520328792854e-05
5.0,0.64,0.0,-0.00015444847427214546
1.0,0.7058823529411765,0.0,0.00036361099087133496
0.0,0.8260869565217391,0.0,-6.32724962343911e-05
1.0,0.75,0.752130721204594,-0.0005860409250368309
3.0,0.6530612244897959,0.0,0.00028885543599903746
2.0,0.8076923076923077,0.0,0.000748022966414842
2.0,0.75,0.5864531428114788,0.0009463732424730972
8.0,0.7346938775510204,0.0,-0.0009034663373381582
7.0,0.68,0.0,-0.000579982314711537
2.0,0.7931034482758621,0.0030233808444855,-0.0005034696017678047
0.0,0.8363636363636363,1.5671366713759198,-0.0007549021308106778
3.0,0.7636363636363637,0.0,0.0006947264967647092
2.0,0.7924528301886793,0.0,-0.0003713377771321926
2.0,0.6046511627906976,0.0,0.00035099958003922114
4.0,0.7368421052631579,0.0,0.0003181379220773787
2.0,0.7843137254901961,0.0044766455063864,0.0006957996684344692
1.0,0.8148148148148148,1.2565738651992433,-0.0006714363644268437
3.0,0.8333333333333334,2.554817849792016,0.00037146627052688717
0.0,0.8,1.4671003325092895,0.0007592628542212775
2.0,0.7142857142857143,0.9584487669144436,0.0005413261655748172
5.0,0.7755102040816326,1.5341575168185957,8.216997838199926e-05
1.0,0.7017543859649122,1.0959245413432654,0.0007133622052227173
1.0,0.8888888888888888,0.0,-0.00036574583379688646
3.0,0.7111111111111111,0.0,0.0006667170555098186
2.0,0.7843137254901961,0.0,0.00022826742904524593
2.0,0.7450980392156863,0.1470836947682983,0.000264427116537712
2.0,0.8,0.0,-0.0008257982679144477
2.0,0.6774193548387096,0.0,0.0003619336674219713
1.0,0.8260869565217391,0.0196638755452056,-0.0008419065871979321
1.0,0.64,16.399780419567833,-0.00043361189488995595
1.0,0.7555555555555555,36.02843968290836,0.0005939176542142146
3.0,0.7083333333333334,8.73242418099835,0.00037614401627765747
3.0,0.6956521739130435,0.0,-0.00016631235598339394
2.0,0.76,0.0,-0.0008254069625576978
2.0,0.8076923076923077,0.0,0.0005221111233046684
4.0,0.6923076923076923,0.0,-0.0009810075133477448
3.0,0.8260869565217391,0.0,-0.00012511728262679174
3.0,0.782608695652174,0.012385062761254,-0.00033732930416311
4.0,0.723404255319149,0.4437668597429365,-0.0009993510912770782
3.0,0.8,0.0,0.0008251948691341207
2.0,0.6461538461538462,1.8828842843031453,-0.0006778359854453632
2.0,0.8732394366197183,0.0,0.0002282655006606187
3.0,0.7213114754098361,3.0352371800036053,-0.00016353843296653667
3.0,0.711864406779661,0.0273437496189785,-0.0009239331724600742
11.0,0.6296296296296297,0.0,-0.0006349851577164568
9.0,0.6349206349206349,0.0,-0.00033804639830080043
2.0,0.6229508196721312,0.0,0.00033514166868054985
1.0,0.88,12.915987754793605,-0.000355831387649104
4.0,0.84,173.09510042122565,-0.0006890452305696986
2.0,0.6923076923076923,0.0,0.00024693546820295286
6.0,0.6666666666666666,0.0,0.0004162471654224138
3.0,0.6530612244897959,0.0,-0.00030292455535213135
1.0,0.723404255319149,0.0,0.0002085969835760152
0.0,0.7241379310344828,0.0483712450449616,0.0008369118248430167
1.0,0.6808510638297872,0.0,-0.0007454220241187892
3.0,0.7547169811320755,0.0,0.0008295190571081451
1.0,0.875,0.0,-0.0006212396068367522
0.0,0.76,0.4876972644196939,-0.00019013834035528778
5.0,0.7058823529411765,0.0565660780258667,0.0002062408421214037
2.0,0.723404255319149,0.0,4.009638943610165e-06
1.0,0.8679245283018868,0.0,-0.000562963816126048
0.0,0.8235294117647058,0.0,0.0004411130587728314
1.0,0.8275862068965517,0.0,0.000949259277382889
4.0,0.6938775510204082,0.0,-0.00022124205498579776
9.0,0.6037735849056604,0.0749463923281155,0.0003604158682692254
5.0,0.7346938775510204,0.0,-0.0007365432218291177
1.0,0.782608695652174,0.0,-0.00036465148975304364
8.0,0.7083333333333334,0.0,0.0008311318910598741
3.0,0.6521739130434783,0.0,-0.000959344700897813
0.0,0.7083333333333334,2.3613466401875485,0.0008655663756868747
6.0,0.6666666666666666,0.0,8.718373190569977e-05
3.0,0.7450980392156863,0.0,0.00047585168470501047
1.0,0.8461538461538461,0.0,-0.0007860975453151054
1.0,0.7083333333333334,0.0,-0.0003779316452305022
3.0,0.7547169811320755,0.0,0.000906991551209358
3.0,0.6428571428571429,4.315446177628473,-0.00019295708141101855
4.0,0.7659574468085106,0.0,-0.0005659597813051512
3.0,0.76,0.0,-0.0005250980818798384
4.0,0.6956521739130435,0.0,-0.00011211969532303753
3.0,0.6792452830188679,0.0,0.0009037831072118062
3.0,0.6976744186046512,1.106478081002933,0.00027594484716241734
1.0,0.6938775510204082,0.0,0.0006558919829287193
3.0,0.75,0.0,0.00028605873000812275
2.0,0.9433962264150944,0.0,0.00037211874362310765
3.0,0.782608695652174,0.0,-0.000987709279436961
1.0,0.6938775510204082,0.0,0.0009570213024929007
2.0,0.6122448979591837,0.9011879197678354,0.0009504384887115553
3.0,0.6666666666666666,0.0071675725413342,-5.477701964155382e-05
4.0,0.7692307692307693,0.0,0.0008067037233542608
2.0,0.7659574468085106,0.0,0.00041437424367976274
1.0,0.75,0.0,-0.0009676317800463116
3.0,0.5957446808510638,0.0,0.0006953165286355791
0.0,0.8444444444444444,0.0,-6.424370182257876e-05
3.0,0.7391304347826086,0.4054618246827886,0.0005756245168744992
3.0,0.7391304347826086,0.0,0.0006793487886100142
1.0,0.7346938775510204,0.0227194787373719,-0.00012752965455503737
1.0,0.782608695652174,0.0,0.00040572081637462175
2.0,0.6530612244897959,0.0,-6.515471498798477e-05
1.0,0.5833333333333334,0.4129236372764353,-0.0008543028033819559
4.0,0.72,0.0,0.0005554020195939584
1.0,0.7843137254901961,0.0,-0.0004755848274272744
3.0,0.7727272727272727,0.0,-0.0003693795716395719
1.0,0.7307692307692307,0.0,-0.0005450754170118802
2.0,0.7307692307692307,0.1202103631721911,0.0006499707263661365
2.0,0.8181818181818182,0.0,0.00037014693195722473
2.0,0.7906976744186046,0.0,-0.0005770344352579058
7.0,0.7555555555555555,0.0,0.00010158105123671034
