mip,mro,cosine,phylo,co_occur
3.0,0.7547169811320755,0.7490754742943319,1.2280200000000001,25.451628825743683
3.0,0.6511627906976745,0.7115459243714704,1.5425400000000002,33.497805304359645
4.0,0.717948717948718,0.7057987038311216,1.4307599999999998,26.709317617875055
3.0,0.8301886792452831,0.6025931655567345,0.38785,2.767967916264752
0.0,0.6785714285714286,0.7460191074354083,0.96861,17.48820287565468
1.0,0.8260869565217391,0.9166497487737016,0.99012,16.410684899892658
4.0,0.851063829787234,0.9210112860640595,0.85141,14.246699722541962
2.0,0.6521739130434783,0.6827397302711528,1.23054,8.922293304276536
2.0,0.72,0.631544601888026,0.25783,1.8073383106129768
4.0,0.56,0.6325035363330547,0.49976000000000004,12.386328573324136
0.0,0.625,0.6947827589606325,1.15804,3.2578442040467053
1.0,0.7391304347826086,0.6146345140528022,0.25268,12.617927627827155
1.0,0.7272727272727273,0.707396988151938,1.02287,50.00152301718481
3.0,0.6530612244897959,0.940695981469233,2.1177599999999996,63.92448212590534
5.0,0.75,0.8431567347500813,2.2734899999999993,5.247064178714936
3.0,0.75,0.9349104799369587,1.9671899999999998,14.047936407965608
4.0,0.6808510638297872,0.8564915199178216,2.1343399999999995,8.741753297945252
3.0,0.6511627906976745,0.7324403379055086,1.26675,1.512004399273792
5.0,0.6976744186046512,0.7451853561832895,0.6267199999999999,57.24291735584848
6.0,0.5416666666666666,0.6326629888435,1.0786200000000004,0.0
5.0,0.631578947368421,0.9072167606828011,1.0394700000000001,273.67311051953584
3.0,0.7586206896551724,0.8625420634826289,1.1951999999999998,29.429549004533328
6.0,0.9130434782608696,0.7976584892063346,0.8889,23.1350864066917
6.0,0.6666666666666666,0.8471979480305448,1.05605,34.44133254810004
5.0,0.6792452830188679,0.8713142491677965,1.6615899999999995,106.9686684657354
1.0,0.717948717948718,0.6261220654782722,0.25415,6.4289830371999415
4.0,0.5777777777777777,0.6197212276722889,1.1745,2.4210306308705185
0.0,0.7142857142857143,0.6463100373143316,0.8752800000000001,3.29347638595209
0.0,0.7391304347826086,0.6916343617597686,0.78407,30.22289924992947
0.0,0.6808510638297872,0.6028076231477367,0.8386000000000001,31.93282816495048
1.0,0.7843137254901961,0.7730090848701964,0.8378400000000003,202.55186705756927
6.0,0.7111111111111111,0.6133433382388698,1.0472199999999998,2.6704536111028574
0.0,0.6545454545454545,0.8656751684683021,1.2046899999999998,16.232139130850555
2.0,0.75,0.611386966634501,1.3738700000000001,2.323429569889413
2.0,0.7636363636363637,0.6613983341727834,0.7134899999999998,40.85199290915625
3.0,0.8,0.7171659667557829,0.66753,41.08764158771373
1.0,0.7916666666666666,0.7685446082995876,0.49301000000000006,35.95316773530794
2.0,0.6818181818181818,0.6129589104868567,1.2435200000000002,2.5033022825627995
2.0,0.6521739130434783,0.8072350087813397,1.01624,19.378674090112327
4.0,0.6538461538461539,0.6115495920336135,0.8043500000000001,38.10506060376065
2.0,0.7391304347826086,0.68942315437029,0.83257,2.050606404984137
2.0,0.7407407407407407,0.8638735615850394,0.5681,42.07336196996039
5.0,0.7169811320754716,0.7550576761737635,0.80015,2.661211632159393
7.0,0.76,0.8740570380613124,1.01491,11.672172250051515
3.0,0.7636363636363637,0.852826208699904,0.5846800000000001,8.524121548151015
3.0,0.6538461538461539,0.8734088410853469,2.1169399999999996,25.40829677824513
7.0,0.6428571428571429,0.8911999076301386,1.03865,143.61532935197465
1.0,0.6909090909090909,0.748528310799042,1.27466,22.71357236680342
3.0,0.8333333333333334,0.6072885356886255,0.8620599999999999,33.465515323507134
4.0,0.7317073170731707,0.6936747342248708,0.7792999999999999,31.875720669224396
4.0,0.6956521739130435,0.6846746874129047,1.04861,12.354255673111766
3.0,0.6666666666666666,0.6258799110166532,1.5083199999999999,19.801246015937068
3.0,0.7843137254901961,0.8251015760414203,1.3243200000000002,36.93504487298196
3.0,0.8372093023255814,0.7898980797680729,0.62276,37.14287665486336
3.0,0.8205128205128205,0.7739432469609305,0.8289599999999999,32.036825078947004
0.0,0.6666666666666666,0.8126993759033535,1.5579800000000001,19.77074007104966
4.0,0.7346938775510204,0.7426714061774395,0.8775000000000001,18.51315676176455
2.0,0.6885245901639344,0.6775631220206197,0.8744199999999996,5.409226856558234
0.0,0.7719298245614035,0.653884128805101,0.3269999999999999,0.8628901939810021
3.0,0.6785714285714286,0.6112829427527812,0.2964799999999999,2.286194698433974
5.0,0.7916666666666666,0.677733985502979,1.4479799999999998,4.994021531681938
2.0,0.7727272727272727,0.656303209939433,0.7880999999999999,1.6315329935605405
1.0,0.8936170212765957,0.6452692691429356,0.6651199999999999,12.068604303582106
1.0,0.8333333333333334,0.7151030348704784,0.4699299999999999,3.703377758145507
5.0,0.6938775510204082,0.83493510477028,1.6747099999999997,47.849471160094254
3.0,0.6938775510204082,0.7198661632162767,0.6649100000000001,33.21224030846497
6.0,0.6521739130434783,0.7666478645810427,0.9825900000000001,1.9937591767156848
2.0,0.8571428571428571,0.7961946665009968,0.26421999999999995,59.03214491147082
5.0,0.7058823529411765,0.6558218716671399,1.26552,3.215134734651656
4.0,0.6818181818181818,0.6829919665392493,1.3132200000000003,11.695519884393434
2.0,0.6538461538461539,0.7071581923125877,1.13035,54.21250219421927
7.0,0.6363636363636364,0.6282299065351673,1.17733,4.708347613282967
3.0,0.7547169811320755,0.7809231666001847,0.80503,11.9473961051699
2.0,0.7317073170731707,0.6296791754728678,0.9439899999999999,9.782823892848684
0.0,0.8571428571428571,0.7286720586900499,0.6698600000000001,92.946855113958
3.0,0.7083333333333334,0.7908503550268443,1.0514700000000001,30.1971950676525
4.0,0.6792452830188679,0.8321376006322784,1.24255,4.22065761036356
4.0,0.7346938775510204,0.7642476280760546,1.14275,10.49468023145164
0.0,0.8260869565217391,0.8435967407832491,1.0285000000000002,24.343263996765018
3.0,0.7843137254901961,0.6770467995843824,1.27231,6.849696018951363
4.0,0.7804878048780488,0.620924216248565,1.03193,4.054062742055976
2.0,0.6037735849056604,0.8278393653925905,1.50597,21.24567460690741
3.0,0.7111111111111111,0.6592410025673413,1.10949,5.244005176173232
4.0,0.7441860465116279,0.6971581366549593,1.1591500000000003,3.8610707914704103
2.0,0.8301886792452831,0.7736977931910403,0.04528,30.805265457951464
1.0,0.851063829787234,0.6051361428486277,0.7236199999999999,3.634959138078557
1.0,0.7407407407407407,0.6048395104925192,0.8189299999999997,3.070434245168144
4.0,0.851063829787234,0.6551060805178235,0.7717299999999998,9.316520919193865
5.0,0.6,0.6444475727292437,0.9117900000000001,3.488700674599386
1.0,0.6122448979591837,0.6379207871313093,1.0106700000000002,22.126216361531988
5.0,0.5853658536585366,0.7922901224960511,1.2456,16.81825533049414
4.0,0.7083333333333334,0.6032022213848982,1.5832299999999995,6.976248681574361
2.0,0.5853658536585366,0.854875882410345,1.1444699999999997,7.625208962170291
1.0,0.6976744186046512,0.6589560064893236,0.8911100000000001,2.2246297880847123
2.0,0.85,0.6391243081722584,1.0783999999999998,2.619892931161303
4.0,0.6808510638297872,0.6329800765272857,1.3121,9.028589438574272
4.0,0.7727272727272727,0.7093287274168512,0.9132700000000002,6.174672685090627
9.0,0.6551724137931034,0.6854791231155936,1.28186,15.301549587515185
0.0,0.8372093023255814,0.7256467720345922,1.1301200000000002,4.638871871648007
2.0,0.7659574468085106,0.7755515892854651,0.86151,203.13546542753463
3.0,0.5909090909090909,0.877685798742383,1.0821899999999998,23.97698169242358
1.0,0.8888888888888888,0.9678462392238634,0.2625800000000001,36.87167872837745
1.0,0.7555555555555555,0.6043110077254479,0.84691,2.305699661479593
3.0,0.8,0.6983943566706589,0.041729999999999996,27.636936825409062
2.0,0.6521739130434783,0.7241184290328214,1.29679,30.37611537723569
1.0,0.6818181818181818,0.7393732269950443,1.1850099999999997,24.772296364739304
5.0,0.7719298245614035,0.6416859794780325,1.2159300000000002,17.002147092483938
2.0,0.6666666666666666,0.713828741114113,1.31223,25.828918035782408
4.0,0.6666666666666666,0.6121744961112856,0.71944,2.224631125729502
3.0,0.7659574468085106,0.6099906709488667,0.6165800000000001,2.905696027828526
0.0,0.8461538461538461,0.6478286987953751,0.34014999999999995,4.469663245421543
1.0,0.8275862068965517,0.7610505784930879,0.178,5.526951827938319
0.0,0.7555555555555555,0.7442594588535169,1.1103399999999999,17.64410499369842
1.0,0.8461538461538461,0.7357866113745288,0.3166899999999999,64.68249103159178
3.0,0.7272727272727273,0.8762662186645969,1.2178200000000001,31.054223319981247
5.0,0.84,0.845152711294837,0.75733,43.915312603872735
0.0,0.8,0.8060354657609914,1.1948500000000002,9.99571808698238
0.0,0.723404255319149,0.7384746317986252,0.12627,22.093606874666875
0.0,0.8695652173913043,0.8205287949451581,0.00219,11.189884038976745
1.0,0.6666666666666666,0.6060638877688674,1.02122,12.925572935171658
1.0,0.7727272727272727,0.6008796757476674,1.01597,6.7303437071386725
2.0,0.717948717948718,0.7949014542893864,0.93135,25.235199427523185
3.0,0.6122448979591837,0.6835978851775597,1.10347,6.072945945394167
1.0,0.6875,0.6053246873996535,0.8862200000000001,3.809611214230245
1.0,0.6545454545454545,0.8881559599485525,1.3165600000000004,37.55800821818411
2.0,0.6785714285714286,0.6351681101798239,1.1183400000000003,0.7388683075269
1.0,0.8260869565217391,0.9736499089530807,0.61436,25.53746128786588
3.0,0.7307692307692307,0.6741587607633115,1.1408100000000003,9.909731222433038
0.0,0.7346938775510204,0.8143442438534982,2.2247399999999997,11.99877465935424
2.0,0.723404255319149,0.9425173871333185,0.85755,22.846572477312293
3.0,0.7083333333333334,0.9788153443877873,0.9394900000000002,44.62928777182242
1.0,0.88,0.6638997711035395,0.46669999999999995,3.6307772782820393
3.0,0.8695652173913043,0.7416448131155181,0.24009999999999995,3650.8898454532023
2.0,0.7450980392156863,0.614424325453985,0.7140200000000001,9546.243718206882
1.0,0.8333333333333334,0.6101388969654268,0.2913699999999999,6351.807219006121
4.0,0.9019607843137256,0.652962636669953,0.8406599999999999,1874.3097136728463
3.0,0.8461538461538461,0.6366191195414013,0.29008,402.2880942584016
2.0,0.8148148148148148,0.7732270558541019,0.35108999999999996,1641.1453915704042
2.0,0.92,0.6948205634789829,1.6469399999999998,11.096310817549238
3.0,0.8679245283018868,0.8710474087157163,0.09352,11.461853977598366
4.0,0.6666666666666666,0.9649594330260615,0.7209300000000001,11.513295974364157
2.0,0.6956521739130435,0.9147415612846624,0.80287,9.5040977014869
3.0,0.7843137254901961,0.8740096316325758,0.62614,8.216329482063884
0.0,0.8888888888888888,0.6149409134513553,0.08786000000000001,4.162178073267569
1.0,0.7441860465116279,0.6327532151842029,1.7355600000000009,8.751676329178736
6.0,0.6551724137931034,0.6161186208607742,0.7514199999999999,6.076656189856294
2.0,0.6956521739130435,0.6237049083110597,0.4677799999999999,32.44460341776721
3.0,0.7142857142857143,0.6143893275209961,0.4203299999999999,101.15680823440198
1.0,0.8,0.676943230031762,0.7615199999999999,13.42427595873596
0.0,0.9032258064516128,0.7523319388506537,0.37648,14.237927830195986
0.0,0.6274509803921569,0.6512041156528154,0.7822899999999998,2.78653098628638
0.0,0.7547169811320755,0.6645627783508943,0.38447,2.7329978685302194
4.0,0.8,0.7952797613960383,0.28435000000000005,12.096480820997384
5.0,0.875,0.7208242136407831,0.27829000000000004,47.05735613411525
2.0,0.8627450980392157,0.6935151316984819,0.7140599999999999,39.1521597726387
4.0,0.782608695652174,0.6503768156596523,0.97711,19.1405106393504
3.0,0.6896551724137931,0.6113761784891992,0.6070800000000001,227.9664454157464
2.0,0.6923076923076923,0.8087622863928132,0.21503,1240.6820710580796
2.0,0.84,0.7634204522609908,0.21808,2109.8177728950977
1.0,0.72,0.6623239256507275,0.70347,3870.388091281056
4.0,0.8085106382978723,0.7312359680830885,0.24391999999999997,4705.208957433701
4.0,0.5957446808510638,0.6055035957254241,0.65707,2.72382105199722
0.0,0.7719298245614035,0.66489713021437,0.23581000000000002,5.383280369482236
6.0,0.6956521739130435,0.7474299537590374,0.6251,9.107947699914805
8.0,0.6363636363636364,0.9236336560246672,1.0644200000000001,57.2517840298824
1.0,0.5833333333333334,0.9307476143750908,1.0220700000000003,50.19271602662048
3.0,0.7659574468085106,0.6882803443755282,0.5110600000000001,22.200757572893053
2.0,0.55,0.8989213220469421,1.28512,23.031733090931084
4.0,0.6938775510204082,0.6522154936951782,1.0514100000000002,62.2511450573802
10.0,0.723404255319149,0.622629966835316,0.7334399999999999,6.838306929028477
1.0,0.8333333333333334,0.759694859424002,0.40474,30.565697097976223
2.0,0.6666666666666666,0.6617300271126788,0.83265,10.9434348342038
2.0,0.64,0.7272369686054061,1.2135499999999997,27.06096379511291
2.0,0.7916666666666666,0.6825572365497818,0.34070999999999996,35.412263929552864
7.0,0.7441860465116279,0.6452452334306567,0.70164,98.66190349473618
5.0,0.7619047619047619,0.6829039222228974,0.29,53.69498806307092
4.0,0.7391304347826086,0.6455533409374323,0.74007,17.549812501558335
1.0,0.7755102040816326,0.6723722535209182,0.66755,44.06440419901628
0.0,0.6666666666666666,0.6226510058114322,0.95032,17.584738024830585
2.0,0.7555555555555555,0.6645596916719877,0.9306,21.949683938990347
2.0,0.5909090909090909,0.6701615413807492,1.0049000000000001,69.13522466237191
10.0,0.723404255319149,0.9239181389854941,0.644,13.148971844930202
5.0,0.851063829787234,0.8520957440766889,0.39204,43.418292719637975
1.0,0.6530612244897959,0.6892729179077994,0.5003799999999999,27.32084601104725
3.0,0.7755102040816326,0.7647801205401835,1.1414300000000002,11.101825735924647
2.0,0.6923076923076923,0.7529694673520889,0.9432100000000001,1.5206601076151856
2.0,0.6666666666666666,0.6474730520379918,1.14074,4.76412816537777
4.0,0.7368421052631579,0.782918567888284,0.86033,9.17575329648389
3.0,0.7407407407407407,0.6133875296618597,1.16852,3.7040523133036913
6.0,0.6181818181818182,0.6143883050665748,1.1655799999999998,8.11090702090587
3.0,0.6153846153846154,0.7429679476298751,1.17136,7.448683418944711
2.0,0.8163265306122449,0.6347601419485325,1.32612,3.039471781223256
0.0,0.8070175438596491,0.6359599913743529,1.2169799999999995,1.376163895600257
1.0,0.7169811320754716,0.6269164372309003,0.31981,12.67158782183833
5.0,0.7450980392156863,0.6653425370577787,0.23476999999999998,21.08006959574413
3.0,0.8181818181818182,0.7509537938611777,0.22148,8.045396058427286
1.0,0.8333333333333334,0.7692077944117908,1.5435600000000007,11.143989828429769
2.0,0.8421052631578947,0.6235633918568211,0.03606,4.720178125986422
2.0,0.8085106382978723,0.63062264381298,1.3714700000000009,3.228073199425125
3.0,0.7755102040816326,0.7067173680310849,0.6460299999999999,10.752886187372496
0.0,0.68,0.6382064548512382,0.09115999999999999,29.235824406787287
3.0,0.6976744186046512,0.6369531783897342,1.03921,38.06814160756767
1.0,0.8135593220338984,0.7134021715469512,0.14213,49.05698680708883
1.0,0.7368421052631579,0.7427594831894436,0.8510199999999998,15.54639667601441
0.0,0.9230769230769232,0.8280708397392111,0.10767,24.36435597980744
3.0,0.8301886792452831,0.7427053452769777,0.4090599999999999,6.664490307593951
1.0,0.7916666666666666,0.7568327982917923,0.36185999999999996,14.483635597571263
3.0,0.7692307692307693,0.6610295492230823,0.7141899999999999,26.503561860707123
3.0,0.6666666666666666,0.6251430867743957,0.68651,5.786508040728222
1.0,0.7450980392156863,0.6350532355082449,0.69269,4.74224009259342
0.0,0.72,0.6036734628708053,1.33711,8.267950341047253
1.0,0.5714285714285714,0.6479193521333885,0.9312,8.914528849549242
2.0,0.6976744186046512,0.6169656573087491,1.09641,6.982495864926023
1.0,0.8571428571428571,0.7332872288042246,0.66157,70.35039316629991
3.0,0.6896551724137931,0.706231312709655,0.40863,16.579657718451926
2.0,0.6521739130434783,0.6930675440249734,0.8488500000000001,27.25750432623317
4.0,0.8115942028985508,0.6029538147020892,0.59904,5.02884348302905
0.0,0.8333333333333334,0.6750783907338018,0.3676999999999999,57.63198089750949
3.0,0.5714285714285714,0.6359610562241017,1.0033500000000002,19.73809389449889
2.0,0.8095238095238095,0.625773729787716,0.15529,51.3795692656422
1.0,0.723404255319149,0.6142965860486114,0.52973,6.883080575425993
4.0,0.8181818181818182,0.6733950772493713,0.58516,4.104535519625642
1.0,0.7719298245614035,0.6756949897179978,0.63752,7.250343564490322
1.0,0.9166666666666666,0.721694097486883,0.5236700000000001,18.5932274145016
2.0,0.6666666666666666,0.6027033015578869,0.66507,6.911799426874495
4.0,0.4897959183673469,0.6239897979700894,0.6720599999999999,4.959412074764259
2.0,0.723404255319149,0.6707228048347604,0.48603999999999997,10.489945733264904
2.0,0.8095238095238095,0.7517351070389311,0.54147,16.838335289707175
2.0,0.6122448979591837,0.6505307632946782,0.5087900000000001,24.89124432564131
1.0,0.6666666666666666,0.644449908190102,0.52956,9.007847536282496
1.0,0.8260869565217391,0.7036418234403634,0.4799800000000001,34.737005552393384
1.0,0.7906976744186046,0.675565965257765,0.8429800000000001,17.294028829259332
0.0,0.7317073170731707,0.7217769163840059,0.8318500000000002,99.53135732060764
2.0,0.8444444444444444,0.8058789420463144,0.19517,37.85605382214999
0.0,0.75,0.6351781524904997,0.96298,29.70112300029723
1.0,0.7659574468085106,0.6040812197601249,0.47272999999999993,2.3246489286611904
1.0,0.8181818181818182,0.6186172929122854,0.22081,1.1958022737562717
2.0,0.6666666666666666,0.7774738074795474,0.66526,6.49100160022499
1.0,0.7441860465116279,0.7929576346358252,0.48201999999999995,6.384086327481782
3.0,0.65,0.7314435189189946,0.43832999999999994,11.87339300919848
5.0,0.6792452830188679,0.6784475081556246,1.1579800000000002,0.1296406514495629
1.0,0.631578947368421,0.6894690990357797,1.01633,0.987755608794032
2.0,0.6122448979591837,0.7575444586558017,1.0262700000000002,10.799374312206057
1.0,0.6792452830188679,0.7702871696355733,1.03255,7.99242761786445
2.0,0.7924528301886793,0.6459779677260805,0.23645000000000005,12.276812919109943
3.0,0.9056603773584906,0.6766825664431562,0.23489000000000004,15.718456014379626
5.0,0.8679245283018868,0.8652565225989022,0.23351000000000005,29.3103961928864
3.0,0.8518518518518519,0.7515905884179428,0.23929000000000006,16.57809382060077
2.0,0.75,0.6166033084410246,0.6357800000000001,11.458498400097596
2.0,0.7083333333333334,0.7365967973932535,0.6565500000000001,3.6060021858575055
9.0,0.5660377358490566,0.6119261315655009,1.2914400000000001,3.841053128286149
6.0,0.7307692307692307,0.6368050901649019,1.3502999999999998,2.1981941051999456
3.0,0.8,0.6371242215184123,0.48668,6.613406799631775
2.0,0.72,0.6565407087559698,1.2810300000000003,2.2756408721361367
3.0,0.7391304347826086,0.606098798870253,1.09633,7.182683962295414
5.0,0.6785714285714286,0.6044561755698382,1.1470000000000002,2.407640806526615
2.0,0.7906976744186046,0.6127866516011597,0.58724,7.424588996625971
2.0,0.5882352941176471,0.7031378016428793,0.9762300000000002,314.20102649275213
2.0,0.7307692307692307,0.6254942277660008,1.0356800000000002,214.78254499007016
1.0,0.7307692307692307,0.656203467029003,0.97485,77.09031899634283
0.0,0.8333333333333334,0.7413079298503225,0.03041,44.8438582259696
2.0,0.7755102040816326,0.6395185535450929,0.4798799999999999,259.1019241595641
3.0,0.875,0.6673355788567416,0.7752599999999998,1147.6897635385394
3.0,0.84,0.6613723948263273,0.7587299999999999,1420.1257467772812
0.0,0.7450980392156863,0.6156474504996554,0.72593,34.05630181438755
3.0,0.75,0.6032483517613118,0.6895700000000001,19.31012399867177
1.0,0.7924528301886793,0.6298862552467241,0.4244299999999999,3.690346422605217
5.0,0.6666666666666666,0.7422906463006054,1.1447399999999996,6.055004689107591
0.0,0.8979591836734694,0.7750865572113328,0.24461,9.84862990154943
2.0,0.6666666666666666,0.7660837969964562,0.6819799999999999,4.084309183854202
1.0,0.8888888888888888,0.8864643729913609,0.17681000000000005,76.58091328572482
2.0,0.8679245283018868,0.7389826346408351,0.01481,89.62556412443519
2.0,0.7755102040816326,0.7548485705845012,0.9854799999999999,3.114858192999236
1.0,0.711864406779661,0.7088864952542425,1.1198899999999998,1.90887147399917
1.0,0.8,0.635872675203605,1.0657699999999999,2.33645861232435
2.0,0.6792452830188679,0.6024876835462318,0.98472,8.101166673732223
2.0,0.88,0.6478317947317611,0.90584,5.45372609468177
2.0,0.8,0.6361440365630705,1.0721899999999998,2.14454938964991
3.0,0.6666666666666666,0.701454578412575,0.9421899999999999,5.469282139216375
3.0,0.6086956521739131,0.6078814525712033,0.7935399999999999,3.373636851982156
2.0,0.6829268292682927,0.7727876032718878,0.76417,2.961391926117358
6.0,0.6122448979591837,0.6541349152663062,1.14187,13.596263446466764
2.0,0.8518518518518519,0.645516480932817,0.2387,17.262721826235065
2.0,0.88,0.6149836887388606,0.4352500000000001,10.692820585740265
1.0,0.88,0.6342994695471086,0.60326,8.299699913404766
2.0,0.5660377358490566,0.661241413698114,1.0459399999999999,10.948944402000052
7.0,0.6274509803921569,0.7754254113999904,1.1091699999999998,45.16642171237618
3.0,0.8571428571428571,0.803810462458229,0.22433000000000003,38.68100917426637
0.0,0.8727272727272727,0.632301792839062,0.22295000000000004,18.50979506931617
3.0,0.8301886792452831,0.7994120228743271,0.32364000000000004,5.278924584497872
4.0,0.7843137254901961,0.6157401147575744,0.17543999999999998,14.003387485892745
0.0,0.9642857142857144,0.6671695667010936,0.2302,5.945662546531821
3.0,0.8301886792452831,0.7578086859336712,1.4189400000000025,151.89203324052505
4.0,0.8461538461538461,0.7121612812967735,1.2046300000000023,157.74247267632745
4.0,0.88,0.7679192118980922,1.6206800000000026,98.49752758804244
1.0,0.8928571428571429,0.8392167731290896,0.5610400000000016,14.4213839021686
3.0,0.8846153846153846,0.643730631459449,1.1602200000000016,5.37537106693344
2.0,0.9285714285714286,0.7112018163225783,0.7871600000000015,7.811138530450989
0.0,0.8727272727272727,0.6272678066354445,0.05856,4.619615137256915
2.0,0.8,0.6364005506765539,1.2038000000000015,0.4588796183488739
4.0,0.7857142857142857,0.6280537845402495,0.93657,11.770554113405524
2.0,0.7111111111111111,0.6056233171096852,1.54622,3.6952723950889776
2.0,0.925925925925926,0.7986407606482198,0.8027900000000001,0.956855823062142
1.0,0.925925925925926,0.6032018833928301,1.8849500000000001,1.7772283085832896
4.0,0.6122448979591837,0.6311554087750334,1.22721,0.3723621865483437
4.0,0.7777777777777778,0.637511297350347,0.83016,0.0
0.0,0.8888888888888888,0.6664727673924958,0.8650500000000003,2.7256236238972638
2.0,0.5882352941176471,0.6144082997911848,1.5054699999999999,0.0
0.0,0.8888888888888888,0.6725945120296044,0.6389700000000003,2.126616350324184
2.0,0.925925925925926,0.7675236949440277,1.4220100000000018,2.7208791889206623
3.0,0.8163265306122449,0.6166617693258596,0.7253100000000001,16.049111105210613
0.0,0.9230769230769232,0.63885807346765,0.19257000000000002,4.69967661757255
2.0,0.7346938775510204,0.6739049493254711,1.51973,5.289694535975286
3.0,0.6666666666666666,0.6292024306077273,5.0789600000000075,1.1720863093669325
0.0,0.8085106382978723,0.6158253906086709,5.021600000000007,1.1730819948206772
4.0,0.8214285714285714,0.6353926815417863,4.215340000000006,5.416337011891301
4.0,0.7441860465116279,0.6420984270905592,4.824990000000008,5.03583172159415
4.0,0.9433962264150944,0.8763442581023843,4.081560000000006,0.5008526665142199
1.0,0.925925925925926,0.8314695558275195,3.2829100000000055,1.0317161582515837
0.0,0.5490196078431373,0.6917274711374005,0.93283,9.734331593936076
1.0,0.7555555555555555,0.6565283582455832,0.95795,0.4357352104689198
1.0,0.7916666666666666,0.6124870923782252,0.26178,31.25034497719025
1.0,0.5777777777777777,0.7724233145678878,0.5386,5.315096410529804
2.0,0.7441860465116279,0.7737617872274473,0.77339,9.77746796311112
2.0,0.8235294117647058,0.6904234420328524,1.20979,6.864274818421109
4.0,0.7058823529411765,0.6256111001771557,0.9445399999999999,8.264986120193498
1.0,0.7213114754098361,0.6004632881823224,0.7937900000000002,0.6393150495214286
4.0,0.6274509803921569,0.7593376662613588,1.2241300000000002,25.853411458432674
2.0,0.7450980392156863,0.6960097928311688,1.02591,1.212254922484135
