fid,cosine,Type
AY196662.1.1264,-0.008649688695243695,anaerobic
AB022925.1.1450,0.14903686588971943,facultatively
AJ518871.1.1462,-0.039334471536189006,anaerobic
FJ225426.1.1443,-0.010222741737812763,anaerobic
FJ185225.1.1409,0.03684594521829901,aerobic
AJ441057.1.1482,0.0368420626197476,facultatively
X83955.1.1314,0.03702317460279312,facultatively
X81906.1.1324,0.035835215917650404,aerobic
EU377663.1.1474,-0.03537754949431035,anaerobic
AJ430347.1.1345,0.0005433047034816539,aerobic
EU410376.1.1482,-0.007196767251304552,anaerobic
AJ508452.1.1498,-0.01835059061379033,anaerobic
AB023972.1.1377,-0.02281786019113483,anaerobic
X76739.8.1448,-0.023396975111299737,anaerobic
X76748.1.1473,-0.006332968819143888,anaerobic
X66002.1.1400,-0.007824826281330036,anaerobic
X83953.1.1342,-0.023238873972558034,anaerobic
AJ540309.1.1413,0.05032495491662544,facultatively
AJ421779.1.1522,0.05114473435583053,facultatively
X78720.1.1453,0.05117049280346443,facultatively
X72867.1.1547,-0.006474979038624458,anaerobic
X65935.1.1488,-0.009067866862894132,anaerobic
AY230217.1.1440,-0.00415277156455554,anaerobic
JQ388596.1.1363,-0.014292694427788917,anaerobic
EU483153.1.1362,-0.03271879842989676,anaerobic
X95624.1.1458,-0.01929515887830871,anaerobic
EU526291.1.1420,-0.03291062620882357,anaerobic
Y13105.1.1454,-0.044187022298314685,anaerobic
AJ586614.1.1468,0.025657858629591208,facultatively
AY253658.1.1550,0.14126920923442132,facultatively
AY253657.1.1555,0.014954898972365122,anaerobic
AJ621555.1.1472,0.17078316006329067,facultatively
AJ558133.1.1467,0.04232327433750351,facultatively
AB036759.1.1480,-0.04209001657656675,anaerobic
X96961.1.1474,-0.03934889251791634,anaerobic
Y11466.1.1391,-0.03581331875013402,anaerobic
Y18355.1.1409,0.1416312479770357,facultatively
Y18274.1.1429,0.13899228388314383,facultatively
EF012366.1.1251,0.046632965247655,facultatively
EU626561.1.1381,-0.016053328160796812,aerobic
Y18181.1.1435,-0.00593954113893089,anaerobic
Y18188.1.1489,-0.015308424173902695,anaerobic
Y09911.1.1476,0.05493466176975919,aerobic
JQ354968.1.1364,-0.047885391626309864,facultatively
EU484334.1.1464,0.054621572660515025,anaerobic
AJ697609.1.1517,0.054876302523099406,anaerobic
JQ608324.1.1434,-0.0010750400091323912,aerobic
JQ746476.1.1309,-0.0028926832257970226,aerobic
EU718058.1.1391,0.012953574367203126,facultatively
JQ780830.1.1329,0.043547086883943785,anaerobic
JQ650245.1.1439,0.14091983421500157,facultatively
JQ809697.1.1447,-0.019670399783775938,anaerobic
HM007566.1.1345,-0.027584434594386923,anaerobic
FP929032.881290.882801,-0.022352531947029422,anaerobic
AJ888239.1.1389,0.012103596430555336,aerobic
HM007590.1.1365,0.013735156216588152,anaerobic
AJ973157.1.1529,0.17078245550469096,facultatively
EF059881.1.1417,0.04270652772797515,facultatively
HM007583.1.1345,-0.03316748789426684,anaerobic
HM007586.1.1312,-0.019150357849257255,anaerobic
AY278626.1.1462,-0.03969411199776954,anaerobic
HM007578.1.1344,-0.049810655012899455,anaerobic
FJ711049.1.1454,-0.014820129596639978,anaerobic
JX966318.1.1363,0.02565107517020364,aerobic
EU919515.1.1268,-0.01660638242847241,anaerobic
FJ715930.1.1401,-0.028164266316378597,anaerobic
EF090267.1.1445,-0.003363108751397053,aerobic
AB071950.1.1341,0.03361165841751706,aerobic
FR681902.1.1718,0.067620661308943,facultatively
AB071953.1.1312,0.012148393555283075,aerobic
FR733677.1.1497,-0.013438738412814833,anaerobic
FR749935.1.1522,-0.022400697177949316,anaerobic
FR749945.1.1521,-0.022002853357161584,anaerobic
EU826403.1.1339,-0.035074178445978,anaerobic
EU868814.1.1450,0.03972632347140268,facultatively
HM007585.1.1335,-0.016909043930306147,anaerobic
EF218611.1.1314,-0.018433097276043645,anaerobic
LN846908.1.1491,-0.004127941345555883,anaerobic
AM292800.1.1367,0.01311298065519687,aerobic
FJ859899.1.1419,-0.00321351655015102,aerobic
FJ816610.1.1409,-0.005902030501050257,aerobic
EF185167.1.1497,-0.027732798504481494,anaerobic
EF108443.1.1344,-0.02774567603790219,anaerobic
L37040.1.1377,-0.032271054523113116,anaerobic
L16498.1.1472,-0.02579343057285121,anaerobic
L16465.1.1473,-0.044407089845017594,anaerobic
AY350613.1.1456,-0.04454664684297675,anaerobic
L16475.1.1471,-0.04428469912986679,anaerobic
FJ792537.1.1368,-0.014531007921751302,anaerobic
AY326462.1.1473,-0.015575747012296833,anaerobic
AM237369.1.1209,0.03587084294150051,aerobic
EF174498.1.1332,0.012168996460191855,aerobic
FR749936.1.1524,-0.022359539930715745,anaerobic
L34682.1.1486,-0.024267524153189262,anaerobic
L34617.1.1490,-0.023044596306024092,anaerobic
AY321958.1.1429,-0.03491536976337785,anaerobic
FJ858731.1.1262,-0.04769942140447241,anaerobic
KF147852.1.1523,-0.06369222739805618,anaerobic
EF187238.1.1370,-0.04724161194338932,anaerobic
KC251737.1.1400,0.05264955129557681,aerobic
KX672815.1.1409,-0.0012494140194875974,aerobic
KR364770.1.1431,-0.022850989584808183,anaerobic
KR364765.1.1465,-0.009810295432074283,anaerobic
KR364760.1.1485,-0.016727631131837728,anaerobic
KR364774.1.1448,-0.014736271479506464,anaerobic
KR364792.1.1528,-0.012746710860100846,anaerobic
KC311366.1.1433,-0.021581582959985468,anaerobic
AM398646.1.1476,0.04625796557114476,aerobic
AB108825.1.1490,-0.03395006512727152,anaerobic
FJ947528.1.1381,-0.010181227300185149,anaerobic
EF424395.1.1359,0.013124477294423753,aerobic
KF895368.1.1501,0.03371094951133608,aerobic
KR610524.1.1480,-0.0040339740305151,aerobic
LC127059.1.1395,0.14037016841436692,facultatively
GQ456228.1.1442,-0.03387672630123416,anaerobic
EF436500.1.1394,-0.020045972191939328,anaerobic
HQ263024.1.1386,0.14918292802379318,facultatively
KC429786.1.1423,0.01434959975225808,facultatively
GQ496624.1.1458,-0.029556448134261993,anaerobic
GQ456204.1.1468,-0.0077017937769336626,anaerobic
HM120211.1.1436,-0.012944832095960807,anaerobic
HM120210.1.1395,-0.01295570494212307,anaerobic
HQ335006.1.1414,0.14355137019528802,facultatively
HM120209.1.1377,-0.02293971849464239,anaerobic
FM863703.1.1407,0.04650176541792682,aerobic
FM872292.1.1364,-0.0005136819807145755,aerobic
FM995533.1.1388,0.03983951080201998,aerobic
KR911910.1.1341,-0.03290892530264527,anaerobic
EF529620.1.1456,-0.01959700770704772,anaerobic
GU045364.1.1452,0.12104555340555309,facultatively
AB182483.1.1494,-0.04368930137071259,anaerobic
FN178464.1.1428,-0.03362457601065942,anaerobic
HM212668.1.1457,-0.000636232321183554,aerobic
HQ436501.1.1448,-0.02200795286096925,aerobic
FN297835.1.1455,0.008532358534893768,aerobic
AM422125.1.1474,-0.044374994931971855,anaerobic
EF694028.1.1463,0.13269077155800524,facultatively
EF694029.1.1433,0.12974688596230846,facultatively
EF660755.1.1344,-0.0011631985834613153,aerobic
EF687715.1.1462,0.046574098615113926,aerobic
EF680886.1.1412,0.03357802845572824,aerobic
GU358699.1.1377,-0.002495886362054948,aerobic
JX041639.1.1315,-0.03154993271671674,anaerobic
AY514996.1.1307,-0.027353607419229074,anaerobic
AY533299.1.1239,0.03433097426278277,anaerobic
AB200414.1.1491,-0.04407697711007885,anaerobic
AM886059.1.1431,-0.03508279904005068,anaerobic
EU024144.1.1316,0.0005445349177850185,aerobic
AB222699.1.1485,-0.029535470206387665,anaerobic
AB214328.1.1484,-0.03002359117657894,anaerobic
AM982792.1.1317,0.013497078469640888,aerobic
EU136693.1.2184,-0.02842382974710444,anaerobic
AY574991.1.1453,-0.008170648559866829,anaerobic
EU126661.1.1453,-0.04319277842688138,anaerobic
EU136697.1.2002,-0.02260522236176881,anaerobic
AB238928.1.1492,-0.017055994832132083,anaerobic
HM443958.1.1432,0.15096848460506568,facultatively
AY579584.1.1405,0.17312017152546563,facultatively
AB233029.1.1493,-0.01791373668659353,anaerobic
EU127549.1.1287,-0.04718761078199612,anaerobic
GU361820.1.1495,-0.04725258082480392,anaerobic
GU361827.1.1480,-0.061446292838786866,anaerobic
GU361819.1.1483,-0.05510901180486227,anaerobic
GU361815.1.1483,-0.05419420046426607,anaerobic
EU136686.1.1972,-0.03117249981355741,anaerobic
EU136694.1.1968,-0.03255907349215911,anaerobic
EU136680.1.2019,-0.037592627149466595,anaerobic
EU136687.1.1985,-0.004323582422706949,anaerobic
EU136682.1.1435,-0.02588553414400852,anaerobic
AY608697.1.1413,-0.028422907112243056,anaerobic
AB264126.1.1422,-0.004032358540943589,aerobic
KM888877.1.1419,0.0010763642680562337,aerobic
AB300989.1.1489,-0.010099610155383569,anaerobic
AB300988.1.1342,-0.015232898967475629,anaerobic
AB259061.1.1545,0.1458561586413871,facultatively
EU156772.1.1329,0.12086181785753573,facultatively
EU156757.1.1329,0.12318484720658918,facultatively
EU156758.1.1329,0.02740629194103771,facultatively
EU156766.1.1269,0.14563761347204604,facultatively
AB267809.1.1461,-0.01728143679518976,anaerobic
AB261128.1.1492,-0.01702759849802857,anaerobic
HQ877677.1.1435,-0.01553924079743086,anaerobic
AB266102.1.1428,-0.034034718277974864,anaerobic
AB294138.1.1215,-0.023485251919491645,anaerobic
AY608696.1.1419,-0.028532856588221547,anaerobic
KT309086.1.1409,0.005411684245566388,aerobic
AB480534.1.1481,-0.043916411069645674,anaerobic
AB438958.1.1532,-0.0006795698675590482,aerobic
KF537630.1.1368,-0.03313168189381981,anaerobic
JX273468.1.1382,-0.017478358753535542,anaerobic
JX424766.1.1279,-0.018440810923420998,anaerobic
JF411966.1.1448,0.17321495264752962,aerobic
AB370249.1.1521,-0.014293314004360423,anaerobic
AB331897.1.1481,-0.036254123735534445,anaerobic
AB443949.1.1486,-0.015413491793181723,anaerobic
AB443948.1.1484,-0.01594106167771823,anaerobic
AB470343.1.1485,-0.022181170081468814,anaerobic
AB365975.1.1498,0.1733795224514441,facultatively
JF313109.1.1310,-0.018678396732442915,anaerobic
AB425276.1.1515,-0.05550584890014346,anaerobic
KT343145.1.1396,-0.04880598020103405,anaerobic
JF750939.1.1409,-0.0029348779652821682,anaerobic
AB491209.1.1485,-0.009346669554297995,anaerobic
KP889099.1.1383,-0.005745429953623151,anaerobic
KP966092.1.1345,-0.01499178608167875,anaerobic
KJ469554.1.1367,-0.034583817408804736,anaerobic
AB490809.1.1497,-0.008191490241263524,anaerobic
AB538433.1.1488,-0.030794149251806423,anaerobic
AB490810.1.1469,0.0007886295541354118,anaerobic
AB490804.1.1482,-0.024293325626368104,anaerobic
AB547651.1.1480,-0.035714205136196345,anaerobic
AB547670.1.1491,-0.04438576192761051,anaerobic
AB547706.1.1493,-0.03805102701477702,anaerobic
AB547677.1.1479,-0.04444975776716181,anaerobic
AB547703.1.1492,-0.04417417925524151,anaerobic
AB547672.1.1495,-0.04454919085483754,anaerobic
AB547696.1.1280,-0.044379690340972985,anaerobic
AB547682.1.1492,-0.04409037648008711,anaerobic
AB547676.1.1493,-0.03812802175331872,anaerobic
AB547673.1.1490,-0.044278936506118374,anaerobic
AB547648.1.1487,-0.01637700249459206,anaerobic
AB547649.1.1485,-0.016085003316051567,anaerobic
AB548674.1.1491,-0.024775820535774838,facultatively
AB547668.1.1490,-0.014520422438291897,anaerobic
AB490806.1.1463,-0.035367146269338866,anaerobic
JF747611.1.1274,-0.017788591599033628,anaerobic
AB490801.1.1479,-0.022459536722633757,anaerobic
AB510707.1.1473,-0.028541333967306567,anaerobic
AB510708.1.1476,-0.02343411394397099,anaerobic
LT615140.3.1322,0.028801212859503975,facultatively
AB739697.1.1442,-0.022071165749172148,anaerobic
AB574481.1.1484,-0.03038057988805355,anaerobic
JF824799.1.1423,-0.02219896803391098,anaerobic
AB574482.1.1489,-0.021465138189190106,anaerobic
JF824807.1.1499,-0.028631355288565485,anaerobic
AB574480.1.1486,-0.033881424157317874,anaerobic
AB595138.1.1492,-0.040202095696830066,anaerobic
AB571656.1.1493,-0.017437263431867116,anaerobic
AB558171.1.1473,-0.016498034069222407,anaerobic
AB554233.1.1486,-0.02236535116391883,anaerobic
AB554231.1.1489,-0.022521216162536647,anaerobic
AB554230.1.1487,-0.02260764036027467,anaerobic
AB608051.1.1488,0.17095495013325945,facultatively
AB616133.1.1466,-0.004672018275731006,anaerobic
JX657043.1.1256,0.014759111903540687,aerobic
AB558487.1.1504,-0.023044596306024092,anaerobic
AB741688.1.1324,0.04653488617568509,facultatively
AB566418.1.1473,-0.035091723608262695,anaerobic
AB601001.1.1469,-0.023922496512968416,anaerobic
KT886066.1.1491,-0.04464718456195967,anaerobic
AB680533.1.1482,0.14566969060623688,facultatively
AB681297.1.1474,0.1299832991783625,facultatively
AB681219.1.1466,0.12831060664747113,facultatively
AB626049.1.1495,0.16541948767761383,facultatively
AB639144.1.1469,-0.01895326148576325,anaerobic
AB649277.1.1490,-0.024267524153189262,anaerobic
MH094643.1.1391,0.011973403068801597,facultatively
AY693999.1.1366,0.011783459875819876,aerobic
HE586270.1.1301,0.03583462358303583,facultatively
GU585578.1.1293,0.053314392377820846,anaerobic
GU938835.1.1463,-0.03250938846550923,anaerobic
AY753654.1.1485,-0.01806649807158231,aerobic
AB916501.1.1486,-0.015344819063984123,anaerobic
HE962386.1.1485,-0.00027151180167260145,aerobic
GU993268.1.1287,-0.03292412271580962,anaerobic
AY769997.1.1470,0.12449740628032885,facultatively
AY035891.1.1497,0.16420066193608054,facultatively
AY033815.1.1294,0.14091612105944876,facultatively
AY850119.1.1396,-0.016954039663248058,anaerobic
HG000667.1.1477,-0.035172938943629606,anaerobic
HE983827.1.1428,0.036857494311619075,aerobic
AY049713.1.1456,-0.014312086578239906,anaerobic
AY974071.1.1440,-0.022521230180105607,anaerobic
AY974070.1.1396,-0.022636052944620417,anaerobic
AE015928.3034714.3036195,-0.028903006438904522,anaerobic
HF679039.1.1450,0.1632680515453564,facultatively
AY136666.1.1483,-0.00290120706775651,anaerobic
AF035054.1.1416,-0.0037349015512716734,aerobic
AY167820.1.1339,-0.03321517311788395,aerobic
AY026751.1.1219,0.17306019702121486,anaerobic
AY033814.1.1295,0.13896793877446081,facultatively
M23732.1.1543,-0.0233064843288755,anaerobic
KX008965.1.1521,0.0041246217850789265,aerobic
KU878872.1.1407,0.014619696505870094,aerobic
AF186072.1.1492,-0.034690077034865985,anaerobic
AF175403.1.1471,0.14844519485226818,facultatively
AF129443.1.1436,0.04546784336049611,facultatively
KU744405.1.1460,-0.021551403592970638,anaerobic
KU744404.1.1459,-0.022379960075856832,anaerobic
AF338413.1.1408,-0.03229332471508094,anaerobic
AF129444.1.1436,0.045521763723788695,facultatively
AF101240.1.1465,-0.03538174327687386,anaerobic
KX021300.1.1561,-0.03138772491953803,anaerobic
KU999999.1.1363,-0.005180560597584987,anaerobic
AF206305.1.1461,-0.01652553086891723,anaerobic
AF231131.1.1494,0.14945761399050422,facultatively
AF192152.1.1542,-0.010192380916841845,anaerobic
U13042.1.1434,-0.008044633765523187,anaerobic
AF439641.1.1400,-0.027647826248350327,anaerobic
AF473834.1.1411,-0.032127942874996436,anaerobic
U16147.37.1417,-0.011769720922151151,anaerobic
AF432082.1.1445,-0.06216213624164666,anaerobic
AF473836.1.1409,-0.03774470796520619,anaerobic
AF479674.1.1543,-0.013316131054775533,anaerobic
AF473837.1.1440,-0.01963418647550851,anaerobic
AF481227.1.1485,-0.03385720561729732,anaerobic
AF414809.1.1363,-0.017216708852327744,anaerobic
AF491832.1.1454,-0.05431579343320919,anaerobic
AF487679.1.1504,0.05359706908456148,anaerobic
AF109792.1.1461,0.04236166904868725,aerobic
DQ174155.1.1339,-0.017783701505880996,anaerobic
DQ445859.1.1238,-0.01736032560363801,anaerobic
D86197.1.1437,-0.06310478977911849,anaerobic
D86187.1.1513,-0.06223832686924183,anaerobic
CU463952.1.1334,-0.019870335649974535,anaerobic
DQ250645.1.1314,-0.025563826861221977,anaerobic
DQ279736.1.1395,-0.017562051150306082,anaerobic
DQ279737.1.1420,-0.018472339350260547,anaerobic
DQ100445.1.1484,-0.015637157795523833,anaerobic
DQ174168.1.1341,-0.017713510929556905,anaerobic
D89332.1.1532,-0.03963278593723823,anaerobic
D86184.1.1515,-0.0582544949787897,anaerobic
D89330.1.1512,-0.0496262230707848,anaerobic
D86192.1.1435,-0.0623249867925567,anaerobic
DQ471331.1.1380,0.01214023448687286,aerobic
DQ160208.1.1465,-0.01554773780922639,anaerobic
DQ465412.1.1218,0.015644799184353717,facultatively
DQ377947.1.1374,-0.023017297870868637,anaerobic
DQ174182.1.1339,-0.017695957566051516,anaerobic
