fid,cosine,Type
HQ816367.1.1407,0.07810585267974243,facultatively
GQ133121.1.1411,0.08747442291881634,facultatively
JF064395.1.1378,0.0653290143169804,facultatively
JF095411.1.1369,0.07801847135282669,facultatively
JF082189.1.1377,0.08564059059129761,facultatively
JF121027.1.1363,0.07390994311046085,facultatively
JF117260.1.1361,0.08382832636419464,facultatively
JF000870.1.1363,0.04724900976435072,facultatively
JF045838.1.1372,0.050678278535072695,facultatively
JF029412.1.1373,0.06505662761288564,facultatively
GQ155587.1.1363,0.08643730947691594,facultatively
GQ155728.1.1363,0.08250663916584962,facultatively
JF104196.1.1305,0.08757165431498466,facultatively
GQ157993.1.1485,0.029010929253359442,facultatively
JF107789.1.1369,0.035659316206172874,facultatively
JF111268.1.1369,0.05743236609067367,facultatively
JF120720.1.1366,0.0801814127148551,facultatively
JF151070.1.1361,0.07630217303886207,facultatively
JF153130.1.1366,0.06949657623703004,facultatively
JF161568.1.1377,0.0691830006770524,facultatively
JF154739.1.1369,0.04498800704356663,facultatively
JF160112.1.1371,0.08398754686865749,facultatively
JF188851.1.1368,0.031035945337713314,facultatively
JF163633.1.1360,0.061149745649221585,facultatively
JF177220.1.1318,0.0711968072385639,facultatively
JF176422.1.1365,0.0005963403567335921,facultatively
JF181670.1.1367,0.025871202146998992,facultatively
JF188540.1.1365,0.08171184296994836,facultatively
GQ493391.1.1374,0.03221097307795757,facultatively
JF189323.1.1370,0.05127419804367193,facultatively
GQ492245.1.1349,-0.010074261000072297,facultatively
JF189333.1.1362,0.07383948227816106,facultatively
JF193794.1.1368,0.07112656011604841,facultatively
JF198707.1.1359,0.0753990967438959,facultatively
FJ365729.1.1352,-0.025232795719380915,facultatively
FJ367843.1.1364,-0.06365121897645669,facultatively
JF207434.1.1370,0.05478621045986751,facultatively
JX548432.1.1535,0.055427921756392814,facultatively
JX548421.1.1518,0.06244761672655565,facultatively
FJ368266.1.1357,-0.01976857092480959,facultatively
FJ363695.1.1351,-0.003903704759550022,facultatively
FJ366220.1.1396,0.023009519879089044,facultatively
JF220962.1.1367,0.03675089048965421,facultatively
JF224904.1.1305,0.08242635972739748,facultatively
JN866593.1.1506,0.03871658990678974,facultatively
FJ369019.1.1371,-0.005949727447022403,facultatively
FJ372126.1.1364,0.009179183077550064,facultatively
FJ506293.1.1384,0.033133077860631764,facultatively
FJ440064.1.1440,0.006797030027269433,facultatively
JF229737.1.1367,0.09981083256463373,facultatively
DQ057480.1.1449,0.013282052450602622,facultatively
FJ509910.1.1387,0.050615847429656996,facultatively
JF226337.1.1345,0.0776342866957297,facultatively
FJ504434.1.1389,0.03324022767492311,facultatively
FJ671213.1.1317,0.08077138769170623,facultatively
JQ084035.1.1510,-0.01735720904390101,facultatively
FJ509294.1.1370,0.019173311434678725,facultatively
FJ507647.1.1369,0.003335406169105712,facultatively
JF240255.1.1377,0.05355198019035258,facultatively
FJ512832.1.1369,0.027312258343260107,facultatively
JF234954.1.1375,0.07207845023503241,facultatively
FJ683969.1.1335,-0.010661350720047256,facultatively
FJ558153.1.1403,0.06642882541133074,facultatively
FJ676805.1.1384,0.006887672014884042,facultatively
JQ084329.1.1533,0.03176229738771489,facultatively
DQ417336.1.1419,0.06626637231834626,facultatively
DQ471331.1.1380,0.062363522745558654,facultatively
FJ673609.1.1365,0.012393637281996562,facultatively
FJ678585.1.1366,0.010860695058052944,facultatively
FJ673381.1.1365,0.036120933690393396,facultatively
FJ684057.1.1387,-0.03315508903113377,facultatively
HM827149.1.1361,0.07531519366957362,facultatively
HM837356.1.1369,0.05177486698254762,facultatively
JQ186252.1.1348,0.012003139090917712,facultatively
JX989244.1.1447,0.0672914106347075,facultatively
ACGI01000130.79.1442,0.07236295223676585,facultatively
ATXR01000029.87.1300,0.0863920277320702,facultatively
ADFR01000011.3460.4852,0.062220831677088244,facultatively
AJWZ01008267.13415.14982,-0.02367431592814825,facultatively
AJ234058.1.1367,0.029456579146543274,aerobic
AJ131121.1.1481,0.032621325259356015,aerobic
AJ247194.1.1416,0.05717572564807138,aerobic
AJ251986.1.1401,0.09390334748857374,aerobic
AJ244698.1.1496,0.030262193972396993,aerobic
U96297.1.1423,0.04586058518695462,aerobic
AJ441057.1.1482,0.021499273243378105,aerobic
EU432550.1.1378,0.02944066394950012,aerobic
HK241308.1.1550,0.09718313041011617,aerobic
EU484334.1.1464,0.0939617755479927,aerobic
AJ558133.1.1467,0.07325009406347714,aerobic
AJ576075.1.1341,-0.007698333827559884,aerobic
AJ697609.1.1517,0.0819176947106241,aerobic
Z15062.1.1461,0.06762181522182824,aerobic
JQ780830.1.1329,0.0260852451752293,aerobic
FJ557000.1.1453,0.047019665271028396,aerobic
HM007590.1.1365,0.051353339684950164,aerobic
EU928746.1.1484,0.01597711347129516,aerobic
EF187228.1.1400,0.07608218660912412,aerobic
HM099653.1.1384,0.06309460705968366,aerobic
FM995533.1.1388,0.08473054755593588,aerobic
JQ190296.1.1392,0.04350047384703157,aerobic
AM419461.1.1482,0.035602453903111925,aerobic
FN297835.1.1455,0.02590828885884767,aerobic
HQ436501.1.1448,0.06925268871664195,aerobic
JQ190973.1.1344,0.053794579707533575,aerobic
HM212668.1.1457,0.08911369010639228,aerobic
JQ191049.1.1327,-0.02155922546957867,aerobic
JQ191144.1.1308,0.05763067268572284,aerobic
JQ191139.1.1366,0.07203505423546584,aerobic
JQ191142.1.1334,-0.018911915127226037,aerobic
EF680886.1.1412,0.036377254518645444,aerobic
KC796791.1.1216,0.07398176949306874,aerobic
AB286023.1.1473,0.06892230661996407,aerobic
AB300989.1.1489,0.007472987612347786,aerobic
JF443769.1.1385,0.023047642069465944,aerobic
AB438958.1.1532,0.020011225240323872,aerobic
AB491210.1.1485,-0.016781388766781966,aerobic
AB521998.1.1477,0.06862850023453519,aerobic
JF747609.1.1267,0.02734520670832064,aerobic
JX657043.1.1256,0.07478782754689142,aerobic
JF810080.1.1222,0.06003690280639273,aerobic
AB681369.1.1472,0.08215241708684867,aerobic
GU457787.1.1408,0.07936156100611179,aerobic
AY922995.1.1462,-0.006594561058831381,aerobic
AE000513.2467934.2469435,0.045243447766517134,aerobic
KU738863.1.1485,0.08570077484538388,aerobic
BX294149.206764.208278,0.020750988841481213,aerobic
AF127912.1.1614,0.03300545702770255,aerobic
AF145752.1.1280,0.06995930458438443,aerobic
EF419416.1.1447,0.035829008807129324,aerobic
AF032127.1.1469,0.07367276358794153,aerobic
AF072471.1.1420,0.00893534089915208,aerobic
EF405056.1.1496,-0.019912875295579266,aerobic
AF372092.1.1341,0.05178790977058682,aerobic
AF385522.1.1499,0.033822864722022915,aerobic
EF510888.1.1401,0.030270649349270436,aerobic
JQ337127.1.1433,0.07546726543359525,aerobic
JQ337119.1.1422,0.015298395866623037,aerobic
FM872510.1.1468,0.010764075978776844,aerobic
EF540444.1.1410,0.04507904477147007,aerobic
AF143835.1.1303,0.053009489421981346,aerobic
FM875685.1.1441,0.07481445863414768,aerobic
AM275737.1.1459,-0.06625871303526147,aerobic
AEUH01000060.4040.5574,0.06902494596689687,aerobic
AM278923.1.1460,-0.07807329437864845,aerobic
CP003252.272446.273850,0.05905868183230473,aerobic
HQ326459.1.1448,0.018920527297612188,aerobic
JQ457301.1.1359,0.05372492540939722,aerobic
JQ457093.1.1362,0.0637588643566924,aerobic
EU009831.1.1457,-0.025395748951333303,aerobic
AM936752.1.1343,0.07843024502838936,aerobic
JQ463678.1.1434,0.06312755595853221,aerobic
JQ467146.1.1395,0.07023992809895761,aerobic
JQ465073.1.1388,0.09041707145481803,aerobic
AY138237.1.1441,0.045193037211666176,aerobic
JQ473890.1.1402,0.06302117053280805,aerobic
JQ477996.1.1420,0.06566128927896389,aerobic
AY349366.1.1543,0.06009231383158359,aerobic
AY676491.1.1479,0.013549519583052835,aerobic
JF920339.1.1383,0.06350971571896441,aerobic
AY916355.1.1363,0.020386998507463307,aerobic
JQ684407.1.1449,0.04943033456365013,aerobic
CU918294.1.1333,-0.02714779448478579,aerobic
HM240979.1.1306,0.05519256568257296,aerobic
CU915013.1.1330,0.06978146501689081,aerobic
HM240942.1.1312,0.06384086188049326,aerobic
GQ003660.1.1350,0.06335345427888604,aerobic
CU920940.1.1306,0.061655199290979734,aerobic
HM269113.1.1366,0.06529400913674624,aerobic
DQ057407.1.1424,0.07479982833718664,aerobic
CP007646.107249.108765,0.07029254173972511,aerobic
EU460815.1.1438,0.07185157732547082,aerobic
EU459947.1.1392,0.01919142210836484,aerobic
DQ130031.1.1346,0.07142819330241922,aerobic
EU460771.1.1421,0.03300635676700531,aerobic
HM269918.1.1366,0.07287281024164587,aerobic
GQ014599.1.1341,0.026024945186222354,aerobic
HM263196.1.1366,0.0636717531196846,aerobic
HM263244.1.1354,0.04309871616976914,aerobic
GQ009817.1.1352,0.017964569278302853,aerobic
EU459784.1.1373,0.00743434031621373,aerobic
EU462436.1.1366,-0.009631239013702813,aerobic
HM270154.1.1352,0.06772346952227526,aerobic
HM269123.1.1353,0.081378134254422,aerobic
EU465159.1.1320,0.09694346322682466,aerobic
GQ009353.1.1366,0.07089640135818864,aerobic
HM265475.1.1351,0.07749400863368458,aerobic
EU470464.1.1376,0.03414429881127113,aerobic
DQ456046.1.1458,-0.021426030299322142,aerobic
HM278922.1.1358,0.08285199209020173,aerobic
EU474214.1.1372,0.005537528195041659,aerobic
EU507531.1.1373,0.00638968850438236,aerobic
HM276314.1.1357,0.04746264615622101,aerobic
HM276817.1.1306,0.011295807910131496,aerobic
DQ456068.1.1430,-0.017896160089491655,aerobic
DQ456128.1.1470,0.0031984041148108394,aerobic
HM287931.1.1367,0.048062131997201184,aerobic
GQ035588.1.1337,0.06657596765640779,aerobic
GQ034017.1.1344,0.09987079811405723,aerobic
HM308748.1.1356,0.06086930325261438,aerobic
GU574053.1.1414,0.05491470619398715,aerobic
JX080274.1.1451,0.09004426925735833,aerobic
HM308990.1.1306,0.053493383400859885,aerobic
HM313084.1.1306,0.07558702475792356,aerobic
DQ793538.1.1374,0.014008099125233913,aerobic
DQ795827.1.1399,0.02781639931308599,aerobic
DQ795800.1.1406,-0.02311458254164781,aerobic
DQ797427.1.1369,-0.05743966650158459,aerobic
DQ806970.1.1339,-0.00643515491921706,aerobic
GQ067833.1.1345,0.09911331563590065,aerobic
EU774765.1.1436,0.048908287680141584,aerobic
DQ806328.1.1353,0.014449581596138059,aerobic
EU768287.1.1330,-0.0026076162514088678,aerobic
EU777757.1.1422,0.05587673107849047,aerobic
HQ779675.1.1458,-0.04523291998378132,aerobic
EU777812.1.1396,0.05352167710483426,aerobic
HQ784937.1.1463,-0.013582565513944019,aerobic
HQ775416.1.1455,-0.010322935966211047,aerobic
EU850576.1.1430,-0.005311045974494332,aerobic
HQ792120.1.1429,-0.06800282575787508,aerobic
EF099072.1.1365,0.020661542446615583,aerobic
HQ814332.1.1456,-0.01592972845236572,aerobic
GQ136831.1.1382,0.011584350815109152,aerobic
JF090188.1.1364,0.05349180900418544,aerobic
JF062451.1.1370,0.06176966968873765,aerobic
GQ157044.1.1456,0.020691796836567463,aerobic
GQ264301.1.1463,0.05709877418490453,aerobic
JF095834.1.1347,0.047832422427966925,aerobic
GQ267943.1.1487,0.0637417921267174,aerobic
JF131578.1.1367,0.05931349210672162,aerobic
JF152882.1.1361,0.06752369222485494,aerobic
GQ263409.1.1437,0.031197236678678575,aerobic
JF142362.1.1383,0.06018345016487777,aerobic
JF148966.1.1361,0.08218980536480686,aerobic
JF146311.1.1361,0.0705935428114639,aerobic
JF153317.1.1392,0.06849605233848856,aerobic
JF178040.1.1358,0.06982817977193649,aerobic
JF189240.1.1303,0.07564560005181097,aerobic
JF189647.1.1358,0.08408390202508348,aerobic
JF171931.1.1380,0.06513987793273156,aerobic
JF189509.1.1356,0.07038701674380723,aerobic
JF190649.1.1337,0.07612377651133984,aerobic
JF220832.1.1358,0.015609341017317358,aerobic
FJ370173.1.1369,-0.027449573230221718,aerobic
D78365.1.1327,0.06989516497580935,aerobic
JF218944.1.1353,0.06067320156191917,aerobic
FJ505577.1.1390,-0.0010316125812015668,aerobic
JF227828.1.1308,0.08566214540552793,aerobic
FJ512393.1.1388,-0.036442510765094444,aerobic
FJ509041.1.1379,0.0008758655123372179,aerobic
FJ509034.1.1377,-0.002318093491049431,aerobic
FJ543031.1.1448,0.06923223989757257,aerobic
HM798828.1.1395,0.06018086724539813,aerobic
DQ287787.1.1400,0.05984081560973454,aerobic
FJ674974.1.1343,0.0737162577854661,aerobic
DQ174182.1.1339,-0.025885708722724273,aerobic
FJ672201.1.1376,0.024049854880632975,aerobic
FJ671714.1.1385,0.018640952827404945,aerobic
JF500169.1.1484,0.034682309308942394,aerobic
HM843775.1.1306,0.0739307984003076,aerobic
HL281973.2.1492,0.05487053322555392,anaerobic
AF542231.1.1414,0.063097870489607,anaerobic
AF542233.1.1411,0.035452092039918545,anaerobic
AJ006963.1.1453,0.04879140109437509,anaerobic
AJ006962.1.1476,0.06885871725585986,anaerobic
JN837493.1.1464,-0.0058754300833655,anaerobic
EU309492.1.1445,0.01501522603513326,anaerobic
AJ344093.1.1362,0.029423804469566547,anaerobic
EU377663.1.1474,-0.001283865775080946,anaerobic
HK240816.4.1502,-0.02284015915556247,anaerobic
AY211542.1.1343,0.05799687198357894,anaerobic
AJ518871.1.1462,-0.025177908630612703,anaerobic
FJ225426.1.1443,-0.015744959909378235,anaerobic
AJ518873.1.1461,-0.006426084207750806,anaerobic
AY239461.1.1420,0.019284494718837943,anaerobic
Y17318.1.1501,0.04384148175259912,anaerobic
AY267190.1.1401,0.05187164579518164,anaerobic
FP929032.881290.882801,-0.04664431073565521,anaerobic
FP929041.134513.136043,0.014616953488558664,anaerobic
FP929059.2595678.2597174,-0.050232736563580176,anaerobic
EU728720.1.1429,-0.005878254101421086,anaerobic
EU728724.1.1426,-0.013175090863246046,anaerobic
AB185810.1.1527,0.04200577441697036,anaerobic
HM007583.1.1345,0.02752232000842262,anaerobic
AB185776.1.1501,0.01792491598556963,anaerobic
GQ864252.1.1491,0.03437012845011968,anaerobic
HM007578.1.1344,0.01915634071571728,anaerobic
HM007565.1.1329,-0.02304628524639035,anaerobic
GQ871732.1.1491,0.015730662685649904,anaerobic
GQ871710.1.1495,0.00918995254679066,anaerobic
GQ871722.1.1492,-0.014208050647232755,anaerobic
GQ871721.1.1492,-0.0030428273609835344,anaerobic
GQ867494.1.1452,0.03686430531667189,anaerobic
GQ871708.1.1489,0.01984462544478695,anaerobic
GQ871735.1.1478,-0.0018381232614946112,anaerobic
GQ871724.1.1491,-0.03475729935245004,anaerobic
FR667185.1.1486,0.04755258665345139,anaerobic
JQ186433.1.1345,0.003387338368794477,anaerobic
GQ871738.1.1486,-0.04337417735790639,anaerobic
AB218300.1.1457,-0.007684162336438411,anaerobic
AB234418.1.1355,0.017962246114776863,anaerobic
JQ186540.1.1367,0.026463463325746152,anaerobic
AB218325.1.1438,-0.019883849170044685,anaerobic
FR733677.1.1497,0.05826448111186786,anaerobic
JQ186600.1.1362,0.00829191668891297,anaerobic
FJ711049.1.1454,-0.02354015451671348,anaerobic
JQ186645.1.1362,0.0043515292498631925,anaerobic
JQ186574.1.1364,0.006358756092849176,anaerobic
JQ186732.1.1354,0.0142497908504473,anaerobic
JQ186716.1.1366,0.01579340753885993,anaerobic
JQ186757.1.1359,-0.006451093469947123,anaerobic
JQ186811.1.1365,-0.0012027513146355953,anaerobic
JQ186806.1.1361,0.009897731042316957,anaerobic
AB255081.1.1485,0.01377957636359498,anaerobic
AB264073.1.1456,-0.06377728424770975,anaerobic
JQ186855.1.1332,0.02577605559418526,anaerobic
JQ186910.1.1359,0.02575653053451068,anaerobic
JQ186905.1.1365,0.022886799918263256,anaerobic
JQ186916.1.1366,0.01393130133373074,anaerobic
JQ186936.1.1363,-0.023128550274440725,anaerobic
JQ186941.1.1365,0.009270456592917406,anaerobic
AY326462.1.1473,0.06023368636429481,anaerobic
JQ186988.1.1357,0.001454949506539035,anaerobic
EF185167.1.1497,0.05280058260269474,anaerobic
L16465.1.1473,0.006111716367135671,anaerobic
L16475.1.1471,0.01568883893830634,anaerobic
JQ187053.1.1362,0.011781570063975334,anaerobic
L16498.1.1472,0.009248470828697295,anaerobic
L34617.1.1490,-0.03318277046254902,anaerobic
JQ187318.1.1372,-0.003389938660638717,anaerobic
AB108825.1.1490,0.07720915444595833,anaerobic
JQ187390.1.1362,0.012952150456364669,anaerobic
JQ187438.1.1368,0.028128493730002136,anaerobic
JQ187338.1.1362,0.007883591387948892,anaerobic
JQ187269.1.1360,0.022533472968307208,anaerobic
JQ187668.1.1332,-0.006817977001382728,anaerobic
JQ187766.1.1332,-0.023437032143912247,anaerobic
JQ187756.1.1354,0.00577596894691305,anaerobic
JQ187801.1.1343,-0.05990978793048095,anaerobic
JQ188145.1.1334,-0.007813313913584983,anaerobic
JQ188425.1.1330,-0.025435766880142954,anaerobic
JQ188245.1.1340,-0.04563844416438684,anaerobic
JQ188404.1.1363,-0.009323927451823706,anaerobic
JQ188330.1.1355,-0.004609284959793339,anaerobic
JQ188632.1.1349,-0.04643952131655512,anaerobic
JQ188433.1.1358,-0.0018711055199237042,anaerobic
JQ188942.1.1364,-0.004415802306270966,anaerobic
JQ188913.1.1377,0.00116261101561235,anaerobic
JQ188762.1.1359,0.011804784215023135,anaerobic
GQ896835.1.1490,0.009604907975982577,anaerobic
JQ189051.1.1363,-0.00991752218311281,anaerobic
GQ896902.1.1482,-0.009360445731334592,anaerobic
JQ189246.1.1332,-0.01407888973558409,anaerobic
GQ897093.1.1492,-0.03658426874388488,anaerobic
JQ189299.1.1362,0.01778076322745946,anaerobic
GQ897259.1.1487,0.009382398536591998,anaerobic
GQ897367.1.1479,-0.06929090141116283,anaerobic
GQ897435.1.1479,-0.05616196417179803,anaerobic
GQ897566.1.1496,-0.06050110450071063,anaerobic
GQ897679.1.1458,-0.05260731660281878,anaerobic
GQ897847.1.1495,-0.03273961824761841,anaerobic
GQ898015.1.1476,-0.026719189968938312,anaerobic
JQ189620.1.1370,0.0016897379179700719,anaerobic
JQ189608.1.1364,-0.0001682711901471129,anaerobic
GQ898038.1.1495,-0.046643201951029965,anaerobic
JQ189739.1.1362,0.0036275637805176218,anaerobic
FN178464.1.1428,0.07192644563921846,anaerobic
JQ189795.1.1366,0.017296910136797544,anaerobic
JQ189721.1.1365,-0.00860397828185399,anaerobic
JQ190044.1.1364,-0.020031102951772975,anaerobic
JQ189863.1.1338,-0.02452428590168856,anaerobic
GQ898637.1.1476,0.005671937307767889,anaerobic
GQ898643.1.1489,-0.029178980458038177,anaerobic
JQ189918.1.1366,0.005571764130455145,anaerobic
JQ190041.1.1363,0.0038409980993709633,anaerobic
JQ190124.1.1360,-0.006464908398748392,anaerobic
JQ190135.1.1353,0.015943488405992478,anaerobic
JQ190020.1.1395,-0.0225664453018904,anaerobic
JQ190136.1.1372,0.022733323034691694,anaerobic
JQ190214.1.1395,0.004446781217900653,anaerobic
JQ190022.1.1366,-0.012337590257851269,anaerobic
JQ190226.1.1359,0.00704387080571059,anaerobic
JQ190269.1.1354,0.006476518188844269,anaerobic
JQ190288.1.1362,0.004546503227697732,anaerobic
JQ190319.1.1350,-0.010599918793917555,anaerobic
EF529620.1.1456,0.012560022596784114,anaerobic
JQ190417.1.1346,-0.02451314552448633,anaerobic
JQ190467.1.1351,-0.0034811084077602055,anaerobic
JQ190505.1.1331,-0.017761893358928253,anaerobic
JQ190553.1.1364,-0.04408100295678091,anaerobic
JQ190636.1.1334,0.03672522068843854,anaerobic
JQ190673.1.1341,0.01904594266009335,anaerobic
JQ190674.1.1353,-0.00946286447177123,anaerobic
JQ190750.1.1364,-0.008102272312261662,anaerobic
JQ190882.1.1331,-0.0006736694506850937,anaerobic
JQ190854.1.1350,-0.04981698491269542,anaerobic
JQ190867.1.1333,-0.02325264238817728,anaerobic
HQ452862.1.1498,-0.025053982341993013,anaerobic
JQ191045.1.1353,-0.04552822317203438,anaerobic
JQ191036.1.1354,-0.06488492805230489,anaerobic
JQ191037.1.1327,-0.02487573193604391,anaerobic
JQ191043.1.1347,-0.0703018531039666,anaerobic
JQ191047.1.1363,-0.05888314647369609,anaerobic
JQ191071.1.1358,-0.0023449284250209976,anaerobic
JQ191099.1.1400,-0.05713283845894625,anaerobic
JQ191100.1.1399,-0.03366401210627526,anaerobic
JQ191112.1.1375,-0.017512227303520773,anaerobic
JQ191107.1.1383,0.005139742823465046,anaerobic
JQ191110.1.1335,0.03291078059364612,anaerobic
JQ191035.1.1354,-0.02671186808619596,anaerobic
JQ191113.1.1361,0.004012321649205253,anaerobic
JQ191129.1.1352,-0.03252352286022787,anaerobic
JQ191054.1.1334,-0.07163221734550065,anaerobic
JQ191128.1.1335,-0.053866591743691274,anaerobic
JQ191141.1.1357,0.0057387201209054646,anaerobic
JQ191104.1.1350,-0.05406681817176523,anaerobic
