fold,disease,study,otu,mean_abs,mean_signed,rank
CRC_PRJDB11845,CRC,PRJDB11845,JF161763.1.1353,0.022012311228095268,0.022012311228095268,20
CRC_PRJDB11845,CRC,PRJDB11845,GQ491404.1.1333,0.021892690452019612,-0.021892690452019612,21
CRC_PRJDB11845,CRC,PRJDB11845,FJ369781.1.1378,0.021629192115741762,0.021629192115741762,22
CRC_PRJDB11845,CRC,PRJDB11845,GQ491615.1.1357,0.02161031725467257,-0.02161031725467257,23
CRC_PRJDB11845,CRC,PRJDB11845,HM308748.1.1356,0.021545049582221473,0.021545049582221473,24
CRC_PRJDB11845,CRC,PRJDB11845,KF101798.1.1358,0.020523878172334507,0.020523878172334507,25
CRC_PRJDB11845,CRC,PRJDB11845,JQ455437.1.1278,0.020432663167454786,0.020432663167454786,26
CRC_PRJDB11845,CRC,PRJDB11845,ABQC02000019.758957.760260,0.018538272182529614,-0.017796109433338817,27
CRC_PRJDB11845,CRC,PRJDB11845,EU777642.1.1352,0.018441741825653182,0.018441741825653182,28
CRC_PRJDB11845,CRC,PRJDB11845,GQ491970.1.1359,0.018352592581640632,-0.018352592581640632,29
CRC_PRJDB11845,CRC,PRJDB11845,HQ754366.1.1357,0.01803768320580974,0.01803768320580974,30
CRC_PRJDB11845,CRC,PRJDB11845,LN998062.1.1487,0.017580241376873265,-0.017580241376873265,31
CRC_PRJDB11845,CRC,PRJDB11845,KF842215.1.1420,0.017163189384355064,0.017163189384355064,32
CRC_PRJDB11845,CRC,PRJDB11845,KF101479.1.1371,0.01711135654985996,0.01711135654985996,33
CRC_PRJDB11845,CRC,PRJDB11845,JF057538.1.1353,0.0155419891031509,-0.0155419891031509,34
CRC_PRJDB11845,CRC,PRJDB11845,FJ557765.1.1386,0.015198628398966258,0.015198628398966258,35
CRC_PRJDB11845,CRC,PRJDB11845,GQ491279.1.1262,0.01438914583899631,-0.01438914583899631,36
CRC_PRJDB11845,CRC,PRJDB11845,DQ794702.1.1380,0.014365942254267404,0.014365942254267404,37
CRC_PRJDB11845,CRC,PRJDB11845,GQ493505.1.1359,0.014256251678648883,0.014256251678648883,38
CRC_PRJDB11845,CRC,PRJDB11845,JQ467804.1.1375,0.014145482337183157,0.014145482337183157,39
CRC_PRJDB11845,CRC,PRJDB11845,FJ363281.1.1347,0.013627048555846018,-0.013627048555846018,40
CRC_PRJDB11845,CRC,PRJDB11845,EU766108.1.1338,0.013264562737029539,-0.013264562737029539,41
CRC_PRJDB11845,CRC,PRJDB11845,EU767018.1.1359,0.012850295945795717,0.012850295945795717,42
CRC_PRJDB11845,CRC,PRJDB11845,JF057160.1.1343,0.012393172888971326,0.012393172888971326,43
CRC_PRJDB11845,CRC,PRJDB11845,FJ368094.1.1338,0.011990395965226944,-0.011990395965226944,44
CRC_PRJDB11845,CRC,PRJDB11845,HQ754428.1.1369,0.01199015087561309,0.01199015087561309,45
CRC_PRJDB11845,CRC,PRJDB11845,LT558846.1.1494,0.011871867455240118,0.011871867455240118,46
CRC_PRJDB11845,CRC,PRJDB11845,EU778248.1.1341,0.011362741988432326,-0.011362741988432326,47
CRC_PRJDB11845,CRC,PRJDB11845,AY981777.1.1355,0.01124171822656843,0.01124171822656843,48
CRC_PRJDB11845,CRC,PRJDB11845,GQ448280.1.1381,0.011233579296288116,0.011233579296288116,49
CRC_PRJDB11845,CRC,PRJDB11845,AJ305238.1.1505,0.010808351155916232,0.010808351155916232,50
CRC_PRJDB11845,CRC,PRJDB11845,DQ794369.1.1366,0.010764041350444866,-0.010188897093837745,51
CRC_PRJDB11845,CRC,PRJDB11845,DQ808618.1.1395,0.01069318167637586,0.01069318167637586,52
CRC_PRJDB11845,CRC,PRJDB11845,FJ366501.1.1310,0.01058092181334116,0.007068366213599267,53
CRC_PRJDB11845,CRC,PRJDB11845,KF842684.1.1392,0.010418087221342534,0.010418087221342534,54
CRC_PRJDB11845,CRC,PRJDB11845,FJ363561.1.1364,0.010241153718097305,0.010241153718097305,55
CRC_PRJDB11845,CRC,PRJDB11845,FJ362935.1.1246,0.010055506999833307,-0.010055506999833307,56
CRC_PRJDB11845,CRC,PRJDB11845,GQ493731.1.1366,0.009510756505691107,0.009510756505691107,57
CRC_PRJDB11845,CRC,PRJDB11845,HQ452862.1.1498,0.009271214957930533,0.009271214957930533,58
CRC_PRJDB11845,CRC,PRJDB11845,DQ326634.1.1352,0.009139493488437286,-0.004913593266182424,59
CRC_PRJDB11845,CRC,PRJDB11845,DQ793537.1.1387,0.008967492521321391,0.008967492521321391,60
CRC_PRJDB11845,CRC,PRJDB11845,DQ905725.1.1572,0.008523414619970294,-0.008523414619970294,61
CRC_PRJDB11845,CRC,PRJDB11845,FJ363012.1.1338,0.008434136623613963,-0.007714057898587856,62
CRC_PRJDB11845,CRC,PRJDB11845,EU774152.1.1342,0.008228823401839135,-0.008228823401839135,63
CRC_PRJDB11845,CRC,PRJDB11845,FJ368953.1.1382,0.008205960659867303,-0.008205960659867303,64
CRC_PRJDB11845,CRC,PRJDB11845,GQ448965.1.1384,0.00818562643457247,0.007610892803106083,65
CRC_PRJDB11845,CRC,PRJDB11845,EF071174.1.1494,0.007903183910148319,-0.007903183910148319,66
CRC_PRJDB11845,CRC,PRJDB11845,HQ780971.1.1455,0.007856279699291478,0.007856279699291478,67
CRC_PRJDB11845,CRC,PRJDB11845,EF071396.1.1511,0.007605757216254677,0.007605757216254677,68
CRC_PRJDB11845,CRC,PRJDB11845,FJ371675.1.1332,0.00754552656372199,-0.00754552656372199,69
CRC_PRJDB11845,CRC,PRJDB11845,DQ796919.1.1379,0.0074605257093883865,-0.0074605257093883865,70
CRC_PRJDB11845,CRC,PRJDB11845,DQ824444.1.1392,0.007264354649675697,0.007264354649675697,71
CRC_PRJDB11845,CRC,PRJDB11845,GQ491968.1.1295,0.007186083094776545,0.007186083094776545,72
CRC_PRJDB11845,CRC,PRJDB11845,DQ800782.1.1428,0.007076728008763435,0.007076728008763435,73
CRC_PRJDB11845,CRC,PRJDB11845,KT886066.1.1491,0.006991586110802049,0.006991586110802049,74
CRC_PRJDB11845,CRC,PRJDB11845,FJ367645.1.1320,0.006892457863901149,0.006892457863901149,75
CRC_PRJDB11845,CRC,PRJDB11845,HQ766992.1.1435,0.006801388034095298,0.006801388034095298,76
CRC_PRJDB11845,CRC,PRJDB11845,GQ492980.1.1322,0.00672990456811541,-0.00672990456811541,77
CRC_PRJDB11845,CRC,PRJDB11845,HQ785882.1.1446,0.0066719236995685886,0.0066719236995685886,78
CRC_PRJDB11845,CRC,PRJDB11845,FJ503238.1.1390,0.006603111759350667,-0.006603111759350667,79
CRC_PRJDB11845,CRC,PRJDB11845,EU774184.1.1387,0.006525331629090076,0.006525331629090076,80
CRC_PRJDB11845,CRC,PRJDB11845,FJ367024.1.1379,0.006368611613881913,-0.006368611613881913,81
CRC_PRJDB11845,CRC,PRJDB11845,GQ493546.1.1366,0.006286136522682721,0.006286136522682721,82
CRC_PRJDB11845,CRC,PRJDB11845,JF152180.1.1335,0.006260549156250605,-0.006260549156250605,83
CRC_PRJDB11845,CRC,PRJDB11845,KF843421.1.1338,0.006135953484949847,-0.006135953484949847,84
CRC_PRJDB11845,CRC,PRJDB11845,EU775597.1.1351,0.006113625028460591,-0.006084315026182532,85
CRC_PRJDB11845,CRC,PRJDB11845,AF338413.1.1408,0.006102261922705552,0.006102261922705552,86
CRC_PRJDB11845,CRC,PRJDB11845,EU779054.1.1366,0.006078326264291187,-0.006078326264291187,87
CRC_PRJDB11845,CRC,PRJDB11845,DQ799308.1.1322,0.006032930705016466,0.006032930705016466,88
CRC_PRJDB11845,CRC,PRJDB11845,FJ368381.1.1385,0.006021061301474302,-0.006021061301474302,89
CRC_PRJDB11845,CRC,PRJDB11845,JQ189159.1.1329,0.005831313438099301,0.005831313438099301,90
CRC_PRJDB11845,CRC,PRJDB11845,EF400051.1.1490,0.0057311422787005096,-0.0057311422787005096,91
CRC_PRJDB11845,CRC,PRJDB11845,CU463952.1.1334,0.00565730316557,0.00565730316557,92
CRC_PRJDB11845,CRC,PRJDB11845,LN866995.1.1482,0.00557457210543575,0.00557457210543575,93
CRC_PRJDB11845,CRC,PRJDB11845,AM275475.1.1514,0.0055737430685886494,-0.0055737430685886494,94
CRC_PRJDB11845,CRC,PRJDB11845,FJ366838.1.1357,0.005347070395208103,0.005347070395208103,95
CRC_PRJDB11845,CRC,PRJDB11845,HQ782369.1.1609,0.005343384185789122,0.005343384185789122,96
CRC_PRJDB11845,CRC,PRJDB11845,FJ365703.1.1290,0.005295455022327187,0.005295455022327187,97
CRC_PRJDB11845,CRC,PRJDB11845,HQ806883.1.1241,0.005176550528147033,-0.0005635313808171874,98
CRC_PRJDB11845,CRC,PRJDB11845,GQ047989.1.1350,0.005175196349132861,-0.005175196349132861,99
CRC_PRJDB11845,CRC,PRJDB11845,FJ371179.1.1259,0.005110391635163011,-0.005110391635163011,100
CRC_PRJDB11845,CRC,PRJDB11845,AM886059.1.1431,0.005110216570418135,-0.005110216570418135,101
CRC_PRJDB11845,CRC,PRJDB11845,FJ364692.1.1331,0.005103896977219281,-0.004646054613355495,102
CRC_PRJDB11845,CRC,PRJDB11845,JQ186757.1.1359,0.005083007762113517,0.005083007762113517,103
CRC_PRJDB11845,CRC,PRJDB11845,JQ189612.1.1335,0.005075484414171057,-0.005075484414171057,104
CRC_PRJDB11845,CRC,PRJDB11845,EU763582.1.1367,0.005030435279153129,0.0022581734542584803,105
CRC_PRJDB11845,CRC,PRJDB11845,DQ808607.1.1398,0.00496475562544736,-0.00496475562544736,106
CRC_PRJDB11845,CRC,PRJDB11845,KF842603.1.1378,0.004881490221197577,0.004881490221197577,107
CRC_PRJDB11845,CRC,PRJDB11845,FJ368910.1.1358,0.004787075090645498,-0.004787075090645498,108
CRC_PRJDB11845,CRC,PRJDB11845,DQ799701.1.1410,0.004767350305029091,0.004767350305029091,109
CRC_PRJDB11845,CRC,PRJDB11845,GQ014747.1.1357,0.004716740182183607,0.004716740182183607,110
CRC_PRJDB11845,CRC,PRJDB11845,FAVI01000008.1703276.1704567,0.004592070544303811,-0.004592070544303811,111
CRC_PRJDB11845,CRC,PRJDB11845,KX462878.1.1523,0.004517173712842834,0.004517173712842834,112
CRC_PRJDB11845,CRC,PRJDB11845,FJ369961.1.1358,0.004501639970441105,-0.004501639970441105,113
CRC_PRJDB11845,CRC,PRJDB11845,GQ898572.1.1490,0.0044540650080247945,-0.0044540650080247945,114
CRC_PRJDB11845,CRC,PRJDB11845,FPLO01003969.16.1529,0.004446888435660734,0.004446888435660734,115
CRC_PRJDB11845,CRC,PRJDB11845,FJ364934.1.1401,0.004429017714717098,0.004429017714717098,116
CRC_PRJDB11845,CRC,PRJDB11845,FJ363471.1.1336,0.004368921139408279,-0.004368921139408279,117
CRC_PRJDB11845,CRC,PRJDB11845,AB331897.1.1481,0.004358300251734735,-0.004358300251734735,118
CRC_PRJDB11845,CRC,PRJDB11845,EU763059.1.1332,0.0041515511803596585,-0.0041515511803596585,119
CRC_PRJDB11845,CRC,PRJDB11845,KF843447.1.1356,0.00414729968212317,0.00414729968212317,120
CRC_PRJDB11845,CRC,PRJDB11845,DQ793241.1.1399,0.004092962852841994,-0.004092962852841994,121
CRC_PRJDB11845,CRC,PRJDB11845,GQ448908.1.1286,0.0039761297218580335,0.0039761297218580335,122
CRC_PRJDB11845,CRC,PRJDB11845,JF030154.1.1334,0.003926366774615616,-0.003926366774615616,123
CRC_PRJDB11845,CRC,PRJDB11845,AY538696.1.1466,0.003823936710506982,-0.003823936710506982,124
CRC_PRJDB11845,CRC,PRJDB11845,EF402508.1.1495,0.003781527308978896,-0.003781527308978896,125
CRC_PRJDB11845,CRC,PRJDB11845,FJ371815.1.1309,0.0037766783188935915,0.0037766783188935915,126
CRC_PRJDB11845,CRC,PRJDB11845,AM405127.1.1487,0.0037371048665407157,-0.0037371048665407157,127
CRC_PRJDB11845,CRC,PRJDB11845,FJ365255.1.1357,0.0037127954754694265,-0.0037127954754694265,128
CRC_PRJDB11845,CRC,PRJDB11845,EF404658.1.1491,0.0036652041707741557,0.0036652041707741557,129
CRC_PRJDB11845,CRC,PRJDB11845,FJ370173.1.1369,0.0036368955187606705,-0.0036368955187606705,130
CRC_PRJDB11845,CRC,PRJDB11845,GQ493077.1.1232,0.003636128293387779,-0.0006778575814146224,131
CRC_PRJDB11845,CRC,PRJDB11845,AB490801.1.1479,0.0035817103332748098,-0.0035817103332748098,132
CRC_PRJDB11845,CRC,PRJDB11845,EU767243.1.1365,0.0035488106819004605,-0.0035488106819004605,133
CRC_PRJDB11845,CRC,PRJDB11845,EF400498.1.1478,0.003501945033863451,-0.003501945033863451,134
CRC_PRJDB11845,CRC,PRJDB11845,FJ510229.1.1386,0.0034946470132654326,0.0034946470132654326,135
CRC_PRJDB11845,CRC,PRJDB11845,DQ800324.1.1398,0.0034670522242791018,0.002818398230168296,136
CRC_PRJDB11845,CRC,PRJDB11845,JTDA01000039.175.1712,0.003444433552902846,-0.003444433552902846,137
CRC_PRJDB11845,CRC,PRJDB11845,EU765352.1.1357,0.0033533399383657617,0.0033533399383657617,138
CRC_PRJDB11845,CRC,PRJDB11845,AJ234058.1.1367,0.003332227059565957,0.003332227059565957,139
CRC_PRJDB11845,CRC,PRJDB11845,JQ190020.1.1395,0.0033292789972038258,0.0033292789972038258,140
CRC_PRJDB11845,CRC,PRJDB11845,CDZD01005085.92.1630,0.0033028706925427847,-0.0033028706925427847,141
CRC_PRJDB11845,CRC,PRJDB11845,DQ823984.1.1377,0.003296010415691061,-0.003296010415691061,142
CRC_PRJDB11845,CRC,PRJDB11845,FJ366337.1.1331,0.003271728254394559,-0.003271728254394559,143
CRC_PRJDB11845,CRC,PRJDB11845,GQ492125.1.1358,0.003260461603847843,0.003260461603847843,144
CRC_PRJDB11845,CRC,PRJDB11845,LT161891.1.1529,0.0032556793838566605,0.0032556793838566605,145
CRC_PRJDB11845,CRC,PRJDB11845,DQ808737.1.1402,0.0032062058428003128,-0.0032062058428003128,146
CRC_PRJDB11845,CRC,PRJDB11845,DQ793665.1.1389,0.0031667719571058114,0.0031667719571058114,147
CRC_PRJDB11845,CRC,PRJDB11845,FJ364950.1.1345,0.00308558533552883,-0.00308558533552883,148
CRC_PRJDB11845,CRC,PRJDB11845,EU768679.1.1293,0.0030434123927510215,0.0030401029035898044,149
CRC_PRJDB11845,CRC,PRJDB11845,EU768046.1.1367,0.0029661462188913788,0.0029661462188913788,150
CRC_PRJDB11845,CRC,PRJDB11845,KF843440.1.1336,0.0028895958284176158,-0.0028895958284176158,151
CRC_PRJDB11845,CRC,PRJDB11845,FJ369082.1.1342,0.0028849899794653215,-0.0028849899794653215,152
CRC_PRJDB11845,CRC,PRJDB11845,DQ800343.1.1393,0.002787437053182754,-0.002787437053182754,153
CRC_PRJDB11845,CRC,PRJDB11845,KF095037.1.1343,0.00274172161661429,-0.00274172161661429,154
CRC_PRJDB11845,CRC,PRJDB11845,AY916390.1.1359,0.0026929570802678624,0.0007388210017620387,155
CRC_PRJDB11845,CRC,PRJDB11845,JRGF01000044.3.1537,0.0026723360030578595,-0.0026723360030578595,156
CRC_PRJDB11845,CRC,PRJDB11845,JF163596.1.1351,0.0026638545598674825,0.0026638545598674825,157
CRC_PRJDB11845,CRC,PRJDB11845,JQ248079.1.1513,0.00265588474135237,-0.00265588474135237,158
CRC_PRJDB11845,CRC,PRJDB11845,DQ456076.1.1438,0.002642968884723189,0.002642968884723189,159
CRC_PRJDB11845,CRC,PRJDB11845,CEAR01043182.5169.6651,0.0025434289245031528,-0.0025434289245031528,160
CRC_PRJDB11845,CRC,PRJDB11845,GQ897120.1.1473,0.002531483248720225,-0.002531483248720225,161
CRC_PRJDB11845,CRC,PRJDB11845,AB261128.1.1492,0.0024047229053594677,-0.0024047229053594677,162
CRC_PRJDB11845,CRC,PRJDB11845,DQ809190.1.1398,0.0023992214510317814,-0.0023992214510317814,163
CRC_PRJDB11845,CRC,PRJDB11845,FJ366582.1.1317,0.0023373691422698337,-0.0023373691422698337,164
CRC_PRJDB11845,CRC,PRJDB11845,CDZQ01051681.3820.5334,0.0023281880335836174,0.0023281880335836174,165
CRC_PRJDB11845,CRC,PRJDB11845,DQ824055.1.1388,0.0022757379153971833,-0.0022757379153971833,166
CRC_PRJDB11845,CRC,PRJDB11845,EU764108.1.1351,0.0022490694124599844,-0.001731221087821343,167
CRC_PRJDB11845,CRC,PRJDB11845,EF404788.1.1485,0.002243118712028612,-0.002243118712028612,168
CRC_PRJDB11845,CRC,PRJDB11845,FJ508676.1.1378,0.002241573111061794,-0.002241573111061794,169
CRC_PRJDB11845,CRC,PRJDB11845,KF843124.1.1363,0.002240534151873192,-0.002240534151873192,170
CRC_PRJDB11845,CRC,PRJDB11845,JQ940772.1.1446,0.0022399873865567156,-0.0022399873865567156,171
CRC_PRJDB11845,CRC,PRJDB11845,KF100359.1.1360,0.0022357692614044175,0.0022357692614044175,172
CRC_PRJDB11845,CRC,PRJDB11845,KX792215.1.1201,0.0022351916856788124,0.0022351916856788124,173
CRC_PRJDB11845,CRC,PRJDB11845,MNQJ01000155.1819.3121,0.0022220040212162194,0.0022220040212162194,174
CRC_PRJDB11845,CRC,PRJDB11845,CALK01000057.3384.4901,0.002221521273689077,-0.002221521273689077,175
CRC_PRJDB11845,CRC,PRJDB11845,EF402071.1.1478,0.0021944276518479204,-0.0021944276518479204,176
CRC_PRJDB11845,CRC,PRJDB11845,EU762802.1.1335,0.002162244854397839,-0.0020783515905320924,177
CRC_PRJDB11845,CRC,PRJDB11845,EF404225.1.1485,0.002150097391137581,-0.002150097391137581,178
CRC_PRJDB11845,CRC,PRJDB11845,DQ905474.1.1452,0.0021352293931554247,-0.0021352293931554247,179
CRC_PRJDB11845,CRC,PRJDB11845,AY981894.1.1371,0.0021233196689274597,-0.0021233196689274597,180
CRC_PRJDB11845,CRC,PRJDB11845,HQ783613.1.1444,0.002114537113504203,0.002114537113504203,181
CRC_PRJDB11845,CRC,PRJDB11845,FJ364700.1.1381,0.0020929778936801028,-0.0020929778936801028,182
CRC_PRJDB11845,CRC,PRJDB11845,DQ795266.1.1352,0.0020729501410143227,-0.0017897316761242169,183
CRC_PRJDB11845,CRC,PRJDB11845,EU767500.1.1358,0.0020230965822412065,-0.0019036862233289891,184
CRC_PRJDB11845,CRC,PRJDB11845,FTLM01000021.103.1630,0.002007230708466356,0.002007230708466356,185
CRC_PRJDB11845,CRC,PRJDB11845,EU475681.1.1364,0.0019891864302995785,-0.0019891864302995785,186
CRC_PRJDB11845,CRC,PRJDB11845,DQ809036.1.1400,0.0019369535388537812,0.001927955726823452,187
CRC_PRJDB11845,CRC,PRJDB11845,HM445947.1.1481,0.001935039585989733,-0.001935039585989733,188
CRC_PRJDB11845,CRC,PRJDB11845,EU309492.1.1445,0.0018419520505053855,0.0018419520505053855,189
CRC_PRJDB11845,CRC,PRJDB11845,JN837493.1.1464,0.0018298986838261736,-0.0018298986838261736,190
CRC_PRJDB11845,CRC,PRJDB11845,EF400759.1.1489,0.0018240356366852823,-0.0017136627036319746,191
CRC_PRJDB11845,CRC,PRJDB11845,AB558487.1.1504,0.0018088898316032714,0.001802000602838199,192
CRC_PRJDB11845,CRC,PRJDB11845,AY321958.1.1429,0.0018025017498125744,-0.0018025017498125744,193
CRC_PRJDB11845,CRC,PRJDB11845,JF824807.1.1499,0.0018003137253421529,-0.0018003137253421529,194
CRC_PRJDB11845,CRC,PRJDB11845,HQ785708.1.1429,0.001786126836742502,0.001786126836742502,195
CRC_PRJDB11845,CRC,PRJDB11845,FJ368168.1.1360,0.0017858017050826863,-0.0017858017050826863,196
CRC_PRJDB11845,CRC,PRJDB11845,LT899395.1.1523,0.0017657820712042637,0.0017657820712042637,197
CRC_PRJDB11845,CRC,PRJDB11845,AB490810.1.1469,0.0017653114881342343,-0.0017653114881342343,198
CRC_PRJDB11845,CRC,PRJDB11845,GQ492470.1.1319,0.0017515240575237845,0.0017515240575237845,199
CRC_PRJDB11845,CRC,PRJDB11845,JF125650.1.1285,0.0017509250767483763,0.0017509250767483763,200
CRC_PRJDB11845,CRC,PRJDB11845,AB443949.1.1486,0.0017390269036032372,0.0017390269036032372,201
CRC_PRJDB11845,CRC,PRJDB11845,FJ363382.1.1367,0.0017026495813148284,0.0017026495813148284,202
CRC_PRJDB11845,CRC,PRJDB11845,EF399608.1.1495,0.0016633998229697057,-0.0016633998229697057,203
CRC_PRJDB11845,CRC,PRJDB11845,EU472152.1.1397,0.0016597784680879395,0.0016597784680879395,204
CRC_PRJDB11845,CRC,PRJDB11845,HQ786493.1.1440,0.0016509276577100346,-0.0016509276577100346,205
CRC_PRJDB11845,CRC,PRJDB11845,HQ775161.1.1448,0.0016468524591371522,0.0016468524591371522,206
CRC_PRJDB11845,CRC,PRJDB11845,KF842582.1.1388,0.001613971256477762,0.001613971256477762,207
CRC_PRJDB11845,CRC,PRJDB11845,AP018786.2586781.2588311,0.0016099346069446217,0.0016099346069446217,208
CRC_PRJDB11845,CRC,PRJDB11845,DQ794573.1.1388,0.001597561644225954,-0.0015276368624468637,209
CRC_PRJDB11845,CRC,PRJDB11845,GQ175371.1.1438,0.0015907253065113275,0.0015907253065113275,210
CRC_PRJDB11845,CRC,PRJDB11845,EU774380.1.1385,0.0015581366142508513,-0.0015581366142508513,211
CRC_PRJDB11845,CRC,PRJDB11845,AJ006962.1.1476,0.0015517221232983812,0.0015517221232983812,212
CRC_PRJDB11845,CRC,PRJDB11845,FLSN01000013.260828.262336,0.0015505017059366272,0.0015505017059366272,213
CRC_PRJDB11845,CRC,PRJDB11845,FJ363316.1.1368,0.0015341043651868826,0.0015341043651868826,214
CRC_PRJDB11845,CRC,PRJDB11845,FJ511498.1.1378,0.0015110657584518608,-0.0015110657584518608,215
CRC_PRJDB11845,CRC,PRJDB11845,DQ174182.1.1339,0.0014923386467906754,0.0014923386467906754,216
CRC_PRJDB11845,CRC,PRJDB11845,FMDZ01000001.16887.18386,0.0014916635304018605,-0.0014916635304018605,217
CRC_PRJDB11845,CRC,PRJDB11845,FQTO01000003.268810.270301,0.0014538859212665373,0.0014538859212665373,218
CRC_PRJDB11845,CRC,PRJDB11845,EF402740.1.1487,0.0014373909561643118,-0.0014373909561643118,219
CRC_PRJDB11845,CRC,PRJDB11845,EU766073.1.1358,0.0014175262093562187,0.0013513143261447208,220
CRC_PRJDB11845,CRC,PRJDB11845,DQ803886.1.1392,0.0014119146296599002,0.0014119146296599002,221
CRC_PRJDB11845,CRC,PRJDB11845,FJ511828.1.1372,0.0014016386315429635,0.0014016386315429635,222
CRC_PRJDB11845,CRC,PRJDB11845,HQ787322.1.1444,0.0013745227622780206,-0.0013745227622780206,223
CRC_PRJDB11845,CRC,PRJDB11845,FJ366463.1.1379,0.0013535870652851118,-0.0013535870652851118,224
CRC_PRJDB11845,CRC,PRJDB11845,FJ510866.1.1354,0.0013533794945655923,-0.0013533794945655923,225
CRC_PRJDB11845,CRC,PRJDB11845,EF401863.1.1477,0.0013465251376008499,0.0013465251376008499,226
CRC_PRJDB11845,CRC,PRJDB11845,ABIY02000114.1.1263,0.0013144248606897866,-0.0007677179733138026,227
CRC_PRJDB11845,CRC,PRJDB11845,FJ509926.1.1367,0.0013102873736931286,-0.0013102873736931286,228
CRC_PRJDB11845,CRC,PRJDB11845,FJ366441.1.1355,0.0013007022316145638,-0.0012857238430109127,229
CRC_PRJDB11845,CRC,PRJDB11845,KF098874.1.1361,0.0012648450627269353,0.0012648450627269353,230
CRC_PRJDB11845,CRC,PRJDB11845,EF405056.1.1496,0.0012555289463670773,-0.0012555289463670773,231
CRC_PRJDB11845,CRC,PRJDB11845,HQ762996.1.1442,0.0012401250584888961,-0.0012401250584888961,232
CRC_PRJDB11845,CRC,PRJDB11845,HQ814488.1.1424,0.0012183896038318834,-0.0012183896038318834,233
CRC_PRJDB11845,CRC,PRJDB11845,HQ803947.1.1433,0.0012106838521495802,-0.001190209693154045,234
CRC_PRJDB11845,CRC,PRJDB11845,FJ367796.1.1360,0.0011962771535617648,0.0011962771535617648,235
CRC_PRJDB11845,CRC,PRJDB11845,DQ326231.1.1338,0.001141004838592794,-0.001141004838592794,236
CRC_PRJDB11845,CRC,PRJDB11845,JQ207644.1.1336,0.001128550381469652,0.001128550381469652,237
CRC_PRJDB11845,CRC,PRJDB11845,GQ144701.1.1205,0.0011270013499819686,0.00022381137095222735,238
CRC_PRJDB11845,CRC,PRJDB11845,DQ456077.1.1454,0.0011040845155055774,0.0011040845155055774,239
CRC_PRJDB11845,CRC,PRJDB11845,EF025281.1.1453,0.0010972079376473382,-0.0010972079376473382,240
CRC_PRJDB11845,CRC,PRJDB11845,AM404847.1.1451,0.0010935759464309705,-0.0010935759464309705,241
CRC_PRJDB11845,CRC,PRJDB11845,EF402847.1.1496,0.0010804230364892648,-0.0010804230364892648,242
CRC_PRJDB11845,CRC,PRJDB11845,GQ175458.1.1439,0.0010557206624536824,-0.0010557206624536824,243
CRC_PRJDB11845,CRC,PRJDB11845,DQ673535.1.1495,0.0010390726454456028,0.0010390726454456028,244
CRC_PRJDB11845,CRC,PRJDB11845,DQ808563.1.1384,0.0010313593693802214,-0.0010313593693802214,245
CRC_PRJDB11845,CRC,PRJDB11845,FJ371857.1.1374,0.0010312596740376509,-0.0008314860404678273,246
CRC_PRJDB11845,CRC,PRJDB11845,JF803519.1.1479,0.0010294004358824727,0.0010294004358824727,247
CRC_PRJDB11845,CRC,PRJDB11845,FJ366324.1.1360,0.0010254298624957098,-0.0010254298624957098,248
