0,t-SNE1,t-SNE2
HW066484.1.1484,-11.576877,-19.450731
HM123972.1.1505,43.111782,12.57058
HM124221.1.1495,12.377373,-64.64313
AB626907.1.1496,25.229753,27.716137
HM124177.1.1488,-3.8530877,-44.857094
HM124225.1.1487,55.69134,-3.4269402
JF803519.1.1479,-56.55383,29.123766
AY858424.1.1561,22.789227,61.333393
JF707868.1.1379,63.098965,22.031078
DQ417336.1.1419,40.37286,-9.8156
AM292800.1.1367,-37.0806,19.990746
HQ176024.1.1516,43.197712,56.406765
AP013105.452097.453554,41.35183,36.56167
EU626561.1.1381,53.18761,16.170937
HM007583.1.1345,49.309765,38.44133
HQ176294.1.1458,-7.286601,-30.697357
DQ471331.1.1380,32.219475,1.3729001
AB200414.1.1491,-18.64681,-6.366257
JN559646.1.1500,-17.262724,-38.257576
JN559616.1.1500,-13.881043,-19.210007
AY916174.1.1359,-38.777046,38.505962
AM398646.1.1476,61.188393,26.739275
EU086805.1.1452,64.14007,21.997374
AY916251.1.1360,-51.74875,15.551308
AY916310.1.1355,-30.63059,27.189896
AY916355.1.1363,42.509678,-12.77772
EF680886.1.1412,64.10369,21.945047
JN559502.1.1494,-16.070793,-39.534943
JN162688.1.1404,13.399707,37.65518
AY916275.1.1352,-0.06234508,20.263937
JF501606.1.1434,23.44207,-10.01116
AY916345.1.1351,24.330404,-51.41351
AY916386.1.1386,-50.20389,31.51833
EF694028.1.1463,17.153372,10.588507
X74408.1.1499,37.913227,24.982124
AY326462.1.1473,-5.0778174,-30.104755
L34617.1.1490,10.43622,26.414768
X55410.1.1333,37.911434,24.983845
L37040.1.1377,38.690586,51.613438
EU410376.1.1482,45.773407,-53.381504
X55406.1.1331,37.013824,25.938364
AB443949.1.1486,-28.8687,28.707092
AY916298.1.1340,-85.20154,20.951712
AY916234.1.1329,41.919224,36.50502
AY916206.1.1387,35.473343,16.55749
AB443948.1.1484,-29.707993,27.978231
AB574481.1.1484,-28.542694,-32.866276
ADGI01000045.4219.5736,-20.988115,-5.869738
AY916384.1.1351,-12.478492,33.236267
AY916332.1.1353,-9.967317,-51.689564
HQ176196.1.1464,-6.7297664,-30.640892
JN559488.1.1490,40.619785,-35.860542
AY916334.1.1351,12.132573,-44.98405
AY916278.1.1340,36.422977,1.4782829
JN173177.1.1419,25.479906,31.420038
AY916161.1.1348,-4.64984,-45.489685
AY916373.1.1335,49.11992,-27.429487
JN559553.1.1501,-29.526054,-16.096874
AY916146.1.1383,-51.13838,32.01642
JN559509.1.1488,24.97417,-52.28565
AY916385.1.1350,-43.589603,55.66076
HQ155622.1.1356,54.826374,-1.3099172
AB286023.1.1473,64.08834,22.43591
AY916388.1.1341,36.40789,1.4881735
AY321958.1.1429,42.076218,36.87155
AF127912.1.1614,37.08644,10.848177
M23939.1.1462,9.757488,32.578632
AY769997.1.1470,11.222245,7.661338
JN210898.1.1382,34.515484,1.3738137
JX657043.1.1256,-37.074677,19.791698
AY922215.1.1392,41.97948,14.645502
AB438958.1.1532,32.284233,-13.361659
AY916358.1.1349,55.672504,-3.4906235
AY916371.1.1353,-4.990695,-45.808388
AY916205.1.1351,55.32067,-2.3098302
AY916213.1.1356,-6.2256036,-46.665443
JN559623.1.1493,3.136972,-9.72744
AUAN01000035.1.1363,43.34459,56.568176
JN559735.1.1504,55.733597,-3.4705198
JN173162.1.1543,13.752,38.411713
EF529620.1.1456,-78.30066,-1.7047126
AY230217.1.1440,43.111004,12.573651
HQ155542.1.1332,54.776012,-1.3426999
AY574991.1.1453,25.233059,27.636105
JF920346.1.1371,25.585651,9.567985
JF920339.1.1383,19.956888,15.899731
AY984358.1.1392,28.625023,42.53785
AY985174.1.1353,-28.906382,28.663574
AY979435.1.1358,-18.807272,-6.205705
AY982383.1.1377,67.57457,6.215477
AY983739.1.1351,-69.194176,-26.056913
AY977674.1.1364,-30.471943,3.4709141
AY978012.1.1354,-29.729546,27.96075
AY985764.1.1362,-28.587643,-36.105846
AY985779.1.1355,-9.759,23.08201
AY979313.1.1359,-46.509624,-58.152225
AY979566.1.1352,-11.9131365,24.18006
AY976380.1.1355,-28.974268,28.61308
AY978859.1.1336,4.7229824,52.53888
AY985784.1.1352,25.465916,31.277298
AF251035.1.1484,64.19219,22.43397
AY981777.1.1355,-29.266035,28.362843
AY975560.1.1360,-50.34773,-61.94916
AY977392.1.1351,-9.620233,22.874393
DQ003631.1.1486,44.26752,57.556297
AY976142.1.1343,20.435892,56.577484
AY982432.1.1370,-51.09003,32.03466
AY983363.1.1360,-46.22354,-58.4471
Y09911.1.1476,66.0402,23.853924
AY985268.1.1377,37.821194,50.098434
CP030279.622505.623968,63.646034,22.421335
X76179.1.1407,63.657154,22.635166
DQ057382.1.1396,12.077238,-45.31258
AE000513.2467934.2469435,53.25155,16.193836
DQ113749.1.1437,-59.76423,46.024612
DQ057387.1.1394,-10.140665,-51.919025
AY959115.1.1521,20.33137,19.22807
DQ057394.1.1384,-27.804905,-19.97648
DQ057459.1.1454,-78.60429,-1.7383397
DQ057374.1.1386,-10.443372,23.199724
AB220083.1.1360,32.209164,1.3681221
DQ057398.1.1389,-15.442323,12.971497
DQ057463.1.1455,-49.010143,0.23541278
AY958811.1.1503,-26.185675,42.23016
DQ085079.1.1504,0.7383165,-77.625854
DQ057397.1.1398,-9.043302,-7.6018395
DQ057452.1.1455,-11.481041,2.1228418
AY958968.1.1521,10.03618,9.361586
DQ113693.1.1473,29.452122,42.544827
DQ113680.1.1437,-64.600784,42.010345
AY958883.1.1480,-26.511614,42.11268
DQ057365.1.1393,-27.456,-67.00001
AF145752.1.1280,39.47389,1.152892
DQ057368.1.1392,14.018229,-19.309595
DQ057407.1.1424,19.982988,15.906431
DQ057482.1.1450,-19.162577,73.4592
DQ057401.1.1386,20.73567,54.53735
Y09655.1.1468,61.150013,26.804678
DQ113724.1.1380,10.5386915,25.739628
DQ057372.1.1393,-13.374139,35.8011
DQ057400.1.1396,-78.692986,-1.6049644
AY294222.1.1443,35.75189,16.191284
DQ113748.1.1448,-29.033297,-53.40414
DQ057480.1.1449,1.4493569,34.4635
DQ057421.1.1460,-49.005535,0.23464833
DQ057422.1.1460,-11.443303,27.908699
DQ057416.1.1471,26.608198,-54.218018
AY662008.1.1521,39.084076,-11.382922
DQ130025.1.1418,61.152405,26.793344
X72867.1.1547,67.572754,6.214831
DQ232863.1.1444,-64.68852,42.675964
DQ235579.1.1443,33.029522,-11.978914
AF129868.1.1462,25.319717,27.190714
D78365.1.1327,53.215508,16.178621
DQ298148.1.1399,18.030851,-4.1266766
DQ307703.1.1392,25.274172,29.148502
AJ867899.1.1483,38.96244,-11.068115
AB241130.1.1446,-37.782066,21.612135
DQ238618.1.1513,-46.759506,-23.327436
DQ326080.1.1350,62.098988,49.392635
DQ326341.1.1343,25.501326,31.627592
AB218338.1.1457,52.647297,-0.8564369
DQ325692.1.1352,-54.577633,-16.722977
DQ325663.1.1352,-12.238868,24.219004
DQ326585.1.1351,35.88497,-79.39994
DQ325618.1.1351,18.666838,-74.264915
DQ326200.1.1352,-3.6124585,5.8521156
DQ326634.1.1352,1.5729856,34.50776
AB218325.1.1438,-52.358128,-38.894417
DQ327133.1.1349,13.608064,-35.829327
AB218332.1.1445,-28.571999,-32.86575
DQ325890.1.1356,49.812305,-24.24792
DQ326381.1.1354,-11.541709,-53.980423
DQ327487.1.1353,18.867636,-75.02302
DQ325766.1.1353,-55.567425,-41.529064
DQ311009.1.1407,-38.66026,22.291912
DQ325815.1.1347,0.26385584,-15.398776
DQ325685.1.1348,-33.553818,64.19594
DQ295892.1.1494,34.077232,-11.20795
DQ326182.1.1354,-78.15411,-1.4472457
DQ326493.1.1337,-0.23239672,0.55876976
AB218300.1.1457,30.962545,-20.802042
DQ326785.1.1353,55.638298,-4.0858583
DQ326162.1.1335,25.272102,29.143143
DQ353927.1.1482,1.8735597,-11.975624
DQ326531.1.1351,18.361132,-73.1267
DQ326449.1.1352,31.654854,72.57652
DQ326186.1.1355,-78.325096,-1.3540028
AB218334.1.1446,-36.367313,39.51161
DQ326231.1.1338,22.90351,61.64252
AJ608247.1.1335,-34.126198,63.780632
DQ326830.1.1351,-3.2873487,5.5364947
DQ326682.1.1354,-8.417939,22.695831
DQ325939.1.1351,-9.0608635,22.767052
DQ326597.1.1346,-31.684095,65.1307
Y13365.1.1508,25.493036,9.595468
DQ325862.1.1349,-26.462523,41.831215
DQ326782.1.1351,49.746487,-24.51587
DQ326680.1.1351,36.050327,-79.37365
DQ326866.1.1353,-13.316985,35.879673
DQ326950.1.1352,-8.366156,-7.0424266
DQ325602.1.1340,45.55376,-29.735033
AB218324.1.1551,-47.147472,-22.854174
AB234520.1.1316,36.50265,1.4406201
DQ325982.1.1342,18.270622,-72.77657
AB234418.1.1355,-36.121143,39.371887
DQ326268.1.1334,-22.403906,53.438828
DQ326208.1.1350,-2.8463838,5.2745066
HQ780686.1.1445,-11.952329,-18.56119
DQ326059.1.1335,-59.939503,45.894867
GQ135225.1.1325,-7.56147,-30.885681
HQ748492.1.1443,-29.299831,-13.022958
DQ326949.1.1352,-69.59018,-26.304056
AB218288.1.1449,-56.7312,15.641722
DQ326339.1.1382,37.84192,50.132473
Y17318.1.1501,19.438425,14.597791
DQ130031.1.1346,34.117706,1.3356863
HQ808019.1.1444,53.446804,-29.158691
JQ084893.1.1488,-38.83061,38.294746
LN998062.1.1487,1.6598698,34.344166
HQ789440.1.1436,-54.009727,-40.28007
DQ394300.1.1511,45.769203,-53.377743
DQ394661.1.1545,20.88473,56.692303
AY922995.1.1462,33.04396,-12.031042
DQ394935.1.1522,25.445848,9.565071
HQ739817.1.1440,83.79749,6.6641154
DQ394644.1.1506,18.482765,-33.862103
GQ133703.1.1364,-6.2068043,-30.489897
HQ760680.1.1433,-59.99029,15.112009
HQ759705.1.1447,40.080353,-32.765247
DQ394651.1.1520,-11.148449,-20.191822
HQ785175.1.1445,-28.563623,-35.98661
HQ785173.1.1448,-39.368427,-34.29109
HQ794233.1.1430,-29.081032,28.529268
DQ287787.1.1400,36.202312,-10.675774
DQ456299.1.1422,45.159645,-52.879528
DQ455827.1.1444,-47.313145,-0.18916965
DQ456148.1.1449,-30.226841,-12.093625
AB009222.1.1414,8.315518,31.600855
DQ456350.1.1442,-29.062222,-13.692781
Y11466.1.1391,8.9678135,31.787792
DQ456108.1.1454,82.12191,-7.470899
DQ456133.1.1453,-17.547014,-37.958973
DQ456318.1.1452,-15.221088,13.136167
DQ456090.1.1455,-19.17293,-36.21336
DQ455993.1.1452,82.34514,-6.0570016
DQ456017.1.1452,82.29758,-6.174839
DQ455898.1.1454,-27.230112,67.581085
DQ456234.1.1446,22.711075,61.140366
DQ456434.1.1440,-85.67136,19.009827
DQ456137.1.1456,82.11375,-7.4574366
DQ456366.1.1454,-52.970108,-12.450178
DQ456247.1.1440,-30.515284,65.20659
DQ456467.1.1449,14.584864,-14.283307
DQ456166.1.1450,-11.05803,-53.253483
DQ456091.1.1456,-31.761467,-11.055621
DQ456065.1.1451,-29.857773,27.84471
DQ456112.1.1458,69.45789,-22.210129
DQ456463.1.1450,14.585656,-14.280261
DQ456398.1.1438,-47.359024,-0.11728184
DQ456381.1.1454,-29.987505,-16.447256
DQ456251.1.1450,84.83973,11.943849
DQ455846.1.1446,-33.356815,64.62897
DQ456225.1.1458,22.896786,61.627335
DQ455918.1.1453,13.965809,-19.289808
DQ456400.1.1420,-18.261967,73.15567
DQ455876.1.1442,-29.095327,-13.949801
DQ456180.1.1437,-18.160748,70.420105
DQ456046.1.1458,40.948967,-11.915089
DQ456395.1.1455,-10.12704,-51.891335
DQ455951.1.1458,-11.212948,-53.490444
DQ456340.1.1449,-29.95577,-16.420792
DQ455829.1.1451,-29.139301,-14.008549
DQ455929.1.1449,-25.690271,-53.754967
DQ456204.1.1444,-61.409035,-20.105736
HQ759648.1.1341,8.307221,60.127453
DQ456192.1.1444,22.70223,61.121708
DQ456392.1.1462,26.156082,-53.8733
DQ455857.1.1455,-85.630264,18.627714
DQ456077.1.1454,-20.917263,-4.796704
DQ455824.1.1440,-20.26665,71.138596
DQ456068.1.1430,42.624985,16.070696
DQ456470.1.1450,-20.30481,71.12606
DQ456128.1.1470,41.01051,-11.967227
HQ784893.1.1457,-49.3605,14.23891
DQ456371.1.1449,-27.224327,67.588036
DQ456076.1.1438,-85.25864,20.338806
DQ456069.1.1449,-19.927048,-35.66213
DQ456272.1.1549,-22.494387,-34.129776
DQ456331.1.1451,84.30202,9.537206
DQ456002.1.1433,-19.704094,-35.82499
DQ456220.1.1454,-29.873693,-16.254057
DQ456245.1.1452,-22.432735,-34.159313
DQ455828.1.1453,-27.830093,-19.95863
DQ456082.1.1452,-49.00585,0.23469983
DQ456460.1.1452,48.62059,-55.925117
DQ456401.1.1436,-36.14865,63.970375
DQ456105.1.1459,69.4189,-22.266691
DQ456362.1.1442,-58.315605,1.1441488
DQ456134.1.1453,69.69272,-21.849005
HQ780963.1.1453,20.578442,-31.99172
HQ768021.1.1453,42.37865,-12.71276
AM176887.1.1449,13.560473,-35.83414
DQ905320.1.1681,-14.725636,80.41796
HQ778371.1.1457,-46.7574,-23.33766
DQ905260.1.1465,21.429955,50.655376
JN713503.1.1475,-52.341675,-38.089943
HQ782922.1.1436,-33.04841,64.86085
DQ905803.1.1561,28.689062,42.106667
DQ905891.1.1583,-14.930488,80.18378
DQ815638.1.1413,-37.674202,39.019463
HQ785882.1.1446,-23.362614,69.98369
DQ412721.1.1377,53.77294,15.384294
HQ785538.1.1480,67.57298,6.215058
DQ905837.1.1553,-10.229524,-52.05436
DQ815544.1.1428,-34.20613,63.4289
DQ905838.1.1588,25.26406,-43.01261
DQ905743.1.1505,68.21207,-46.965866
DQ905410.1.1551,1.7402352,18.401443
U81658.1.1444,53.74748,15.417988
DQ905407.1.1515,24.92687,-51.762375
DQ904675.1.1611,67.57719,6.2149887
DQ905869.1.1507,-15.003622,80.10613
HQ782981.1.1431,-52.755787,-39.368946
JN837493.1.1464,49.890938,38.656376
DQ905461.1.1494,20.409698,54.30727
AF371660.1.1453,17.838863,-71.32139
DQ905206.1.1448,26.915844,-54.102184
HQ785577.1.1448,-51.173515,32.132294
HQ785575.1.1451,9.483163,32.29606
DQ905791.1.1551,-14.835615,80.2973
DQ905725.1.1572,-57.496582,1.2952515
DQ815900.1.1369,41.006886,-33.984196
HQ742726.1.1456,-18.90873,-75.98677
JN680611.1.1459,28.190538,-55.132473
DQ905707.1.1486,25.072924,-42.975792
DQ905338.1.1483,-14.9862385,80.128136
DQ905290.1.1475,16.259718,-35.33535
DQ904727.1.1491,4.73811,-30.148712
AB270083.1.1322,22.706255,61.137516
DQ905927.1.1588,25.339134,-43.027565
DQ777946.1.1458,-43.847347,55.7797
DQ777901.1.1500,-23.314774,70.01064
DQ777902.1.1442,49.18298,38.418
DQ905133.1.1451,-23.513422,-54.251328
HQ783085.1.1420,-16.15679,78.39605
DQ815411.1.1422,15.522374,-15.049161
DQ815799.1.1387,10.087879,27.408691
DQ777935.1.1493,13.731071,-64.23505
DQ777880.1.1499,-13.290581,35.990425
DQ905894.1.1567,-17.093845,-38.44009
DQ905294.1.1468,18.811047,51.371944
DQ777881.1.1492,-66.422,-24.374315
HQ769225.1.1439,-61.48746,14.94194
DQ777891.1.1475,41.159164,36.44519
DQ905047.1.1475,53.35895,-29.135796
DQ905596.1.1463,54.261307,1.745103
DQ905326.1.1567,-3.909167,5.4047484
HQ770722.1.1449,18.201443,-4.17436
DQ905185.1.1458,-24.318743,-53.95497
DQ904870.1.1459,-24.622236,-70.2298
DQ905035.1.1446,-29.105764,-13.974604
DQ777895.1.1519,0.31733456,-15.280384
DQ905437.1.1471,-22.337147,70.48809
DQ905882.1.1619,-2.122346,-81.29255
DQ905824.1.1536,24.960773,-52.272392
DQ904718.1.1469,-27.66189,-67.10284
DQ905280.1.1480,19.326706,52.274853
DQ905398.1.1521,25.069483,-52.336514
AB680681.1.1443,9.765554,32.586193
HQ814200.1.1445,-70.33981,-26.860712
DQ905581.1.1840,24.582903,-51.01482
DQ905740.1.1517,48.282547,-55.729443
DQ905474.1.1452,-27.367323,67.39231
HQ762400.1.1462,-18.092611,-6.1148596
AF432141.1.1499,50.996746,16.43233
DQ905064.1.1432,-23.771292,69.76856
DQ905456.1.1472,55.73141,-3.4859927
DQ817162.1.1449,23.482311,-10.07024
JX048399.1.1408,10.508604,26.224619
DQ904783.1.1429,-29.860142,-17.323496
DQ815397.1.1441,55.72933,-3.5055113
DQ905075.1.1402,24.749426,-42.880444
DQ815603.1.1465,19.920084,15.898433
DQ673535.1.1495,-28.19682,65.66294
AB255081.1.1485,-29.058514,-53.399452
HQ785602.1.1437,54.2607,1.7413522
HQ762952.1.1441,83.955986,7.7047067
HQ762960.1.1440,-25.468414,-69.24977
DQ905406.1.1442,9.603718,-35.033226
DQ905713.1.1573,-4.975344,7.943542
AF371946.1.1457,25.201344,28.398512
DQ905462.1.1447,-43.92323,55.88835
DQ905194.1.1477,-53.33221,29.890512
DQ819155.1.1494,18.212511,-4.1731253
DQ904781.1.1451,-33.13841,4.9797535
DQ905305.1.1457,69.43021,-42.355377
DQ905473.1.1481,38.502666,51.30061
DQ905202.1.1455,-53.069103,29.925287
EF096904.1.1401,-16.311192,-39.279774
DQ798487.1.1332,29.019773,-18.103844
DQ800343.1.1393,-27.396261,-66.977325
DQ801404.1.1379,29.762989,-18.876623
DQ797382.1.1393,15.820431,-65.42657
DQ809088.1.1373,-17.655567,70.43392
DQ795289.1.1389,44.43023,-30.42678
DQ795147.1.1383,-47.366104,-0.084124
DQ795021.1.1370,8.560808,60.133762
DQ806377.1.1407,1.9181529,-11.942438
DQ805255.1.1392,61.887287,49.304302
DQ825180.1.1396,61.853806,50.93726
DQ802455.1.1356,-59.703968,-20.437986
DQ802666.1.1389,-58.59799,-10.08678
DQ795732.1.1392,6.6680226,-62.82964
DQ793958.1.1395,-28.606092,-36.234913
DQ796218.1.1391,18.450975,-73.47178
DQ797877.1.1375,68.07358,-47.508545
DQ807647.1.1391,-0.26719072,0.544514
DQ802184.1.1374,-17.663029,70.43269
DQ796368.1.1387,-60.199585,-10.082377
DQ806772.1.1391,29.340899,-19.622108
DQ823903.1.1383,-44.194866,-0.66001254
DQ801255.1.1385,-69.953735,-26.568628
DQ806519.1.1402,-10.268975,-52.113255
DQ806665.1.1371,3.7997067,-61.760498
DQ808550.1.1380,-17.603685,70.44591
DQ794035.1.1393,-10.746754,-19.899973
DQ807314.1.1383,-45.990433,-0.1599178
DQ794895.1.1386,-46.058853,-0.104438215
DQ797242.1.1392,14.173526,-18.446508
DQ793661.1.1379,25.39612,-51.83845
DQ804579.1.1389,-2.5570126,5.318575
DQ797689.1.1370,-17.655626,70.433945
DQ810008.1.1391,41.002758,-34.004726
DQ799765.1.1390,-66.57973,-24.475708
DQ808825.1.1421,28.545616,40.9815
DQ797462.1.1393,-7.8534207,-6.754284
DQ796105.1.1389,16.243376,-16.164488
DQ804760.1.1380,-23.355644,53.16826
DQ794630.1.1330,51.36065,39.180595
DQ801909.1.1389,35.491425,-79.423325
DQ808802.1.1389,3.4917164,46.0663
DQ795160.1.1400,-34.801117,6.292042
DQ794528.1.1395,-61.833103,14.706446
DQ802083.1.1367,33.63788,70.75518
DQ794987.1.1389,30.214935,-56.807037
DQ793980.1.1387,24.652994,-50.709835
DQ807270.1.1369,-22.630863,53.373142
DQ804153.1.1390,0.5061325,0.4759048
DQ795708.1.1387,-70.96162,-27.627636
DQ799619.1.1386,-43.64801,-0.6749442
HQ774975.1.1433,-51.499294,15.408462
DQ795750.1.1393,53.82485,-29.317951
DQ800999.1.1400,25.228222,27.604176
DQ797840.1.1389,-29.102644,-13.649945
DQ808121.1.1391,3.787649,73.52837
DQ799542.1.1390,33.67631,70.72211
DQ803842.1.1395,-29.676514,-12.554431
HQ767798.1.1403,-6.709027,-29.996958
DQ802278.1.1374,-14.434254,38.86407
DQ794089.1.1399,-18.76161,73.4286
DQ807872.1.1367,-1.5021372,4.727026
DQ799205.1.1389,16.053003,-64.21625
DQ804817.1.1382,15.785993,-65.112076
DQ805758.1.1389,50.123257,-23.272038
DQ824487.1.1368,-22.485779,53.41574
DQ824315.1.1393,-37.495113,-30.587488
DQ807312.1.1402,84.96859,12.644335
DQ804825.1.1403,-34.362797,-12.055977
DQ801509.1.1373,-59.275154,46.430122
DQ797970.1.1392,-10.559994,23.399029
DQ825052.1.1389,-4.133417,-85.55856
DQ808599.1.1393,-37.414158,-30.015287
DQ807718.1.1389,5.490448,74.21284
DQ794620.1.1391,-0.23487245,68.0543
DQ808867.1.1370,-22.17881,53.500957
DQ798503.1.1385,-18.58214,73.28331
DQ809733.1.1398,54.254417,-29.438547
DQ793705.1.1389,28.492962,-55.473972
DQ793375.1.1380,28.346024,-55.222885
DQ800882.1.1387,-9.830947,22.932161
EF096961.1.1405,-51.165142,31.317593
DQ797587.1.1383,-48.116955,0.10683662
DQ806970.1.1339,42.654007,16.378727
DQ798036.1.1392,-0.93896925,67.33911
DQ823912.1.1399,-28.514471,-35.7781
