task,source,disease,fid,group,importance,importance_sample_pooled,importance_fold_pooled
lodo,grad,AS,FJ557765.1.1386,Ctrl,-0.0032747664477591827,-0.0032747664477591827,-0.0032747664477591827
lodo,grad,AS,DQ808594.1.1283,Ctrl,-0.0032379082846542766,-0.0032379082846542766,-0.0032379082846542766
lodo,grad,AS,FJ753830.1.1232,Ctrl,-0.0031294327801994447,-0.0031294327801994447,-0.0031294327801994447
lodo,grad,AS,HQ781028.1.1329,Ctrl,-0.003117667531274303,-0.003117667531274303,-0.003117667531274303
lodo,grad,AS,DQ807658.1.1289,Ctrl,-0.0031055970479534176,-0.0031055970479534176,-0.0031055970479534176
lodo,grad,AS,DQ799864.1.1291,Ctrl,-0.0030807879338623826,-0.0030807879338623826,-0.0030807879338623826
lodo,grad,AS,FJ032415.1.1280,Ctrl,-0.0030443592019676197,-0.0030443592019676197,-0.0030443592019676197
lodo,grad,AS,FJ369668.1.1239,Ctrl,-0.0030066579193337344,-0.0030066579193337344,-0.0030066579193337344
lodo,grad,AS,AY990376.1.1278,Ctrl,-0.002958651241671523,-0.002958651241671523,-0.002958651241671523
lodo,grad,AS,DQ807979.1.1206,Ctrl,-0.0028783559593138033,-0.0028783559593138033,-0.0028783559593138033
lodo,grad,AS,KF843459.1.1394,Ctrl,-0.002857696169949548,-0.002857696169949548,-0.002857696169949548
lodo,grad,AS,GQ133046.1.1200,Ctrl,-0.0027328454658372497,-0.0027328454658372497,-0.0027328454658372497
lodo,grad,AS,DQ809079.1.1285,Ctrl,-0.0026345214723165734,-0.0026345214723165734,-0.0026345214723165734
lodo,grad,AS,ABIY02000114.1.1263,Ctrl,-0.0025161974200674396,-0.0025161974200674396,-0.0025161974200674396
lodo,grad,AS,FJ371179.1.1259,Ctrl,-0.0025084173270518693,-0.0025084173270518693,-0.0025084173270518693
lodo,grad,AS,AF153858.1.1349,Ctrl,-0.002482639021167497,-0.002482639021167497,-0.002482639021167497
lodo,grad,AS,FJ032391.1.1254,Ctrl,-0.0023155636067595945,-0.0023155636067595945,-0.0023155636067595945
lodo,grad,AS,DQ803441.1.1240,Ctrl,-0.0021890788735480543,-0.0021890788735480543,-0.0021890788735480543
lodo,grad,AS,DQ809069.1.1219,Ctrl,-0.0021881707068546414,-0.0021881707068546414,-0.0021881707068546414
lodo,grad,AS,DQ807295.1.1342,AS,0.0017544647035956987,0.0017544647035956987,0.0017544647035956987
lodo,grad,AS,DQ808123.1.1242,AS,0.0018194639991713543,0.0018194639991713543,0.0018194639991713543
lodo,grad,AS,FJ557701.1.1386,AS,0.001858007561221761,0.001858007561221761,0.001858007561221761
lodo,grad,AS,FJ366640.1.1368,AS,0.0018610806077460232,0.0018610806077460232,0.0018610806077460232
lodo,grad,AS,FJ364749.1.1310,AS,0.0018676341986631469,0.0018676341986631469,0.0018676341986631469
lodo,grad,AS,LC190799.1.1211,AS,0.001869631318721858,0.001869631318721858,0.001869631318721858
lodo,grad,AS,JF090188.1.1364,AS,0.001932024934661771,0.001932024934661771,0.001932024934661771
lodo,grad,AS,DQ441256.1.1313,AS,0.00197693242108014,0.00197693242108014,0.00197693242108014
lodo,grad,AS,DQ804453.1.1250,AS,0.002116390755650814,0.002116390755650814,0.002116390755650814
lodo,grad,AS,HQ793846.1.1251,AS,0.0022668541696542364,0.0022668541696542364,0.0022668541696542364
lodo,grad,AS,KX881769.1.1211,AS,0.0023001648798369662,0.0023001648798369662,0.0023001648798369662
lodo,grad,AS,HQ717243.1.1306,AS,0.0023103880733316984,0.0023103880733316984,0.0023103880733316984
lodo,grad,AS,AF338413.1.1408,AS,0.002388880341506264,0.002388880341506264,0.002388880341506264
lodo,grad,AS,MF581529.1.1403,AS,0.002409767201000046,0.002409767201000046,0.002409767201000046
lodo,grad,AS,GQ491262.1.1324,AS,0.0024302505569536803,0.0024302505569536803,0.0024302505569536803
lodo,grad,AS,KX792217.1.1200,AS,0.0024541039478410067,0.0024541039478410067,0.0024541039478410067
lodo,grad,AS,FJ366488.1.1299,AS,0.0024602037914237727,0.0024602037914237727,0.0024602037914237727
lodo,grad,AS,JN020355.1.1242,AS,0.002481956081943396,0.002481956081943396,0.002481956081943396
lodo,grad,AS,DQ808102.1.1318,AS,0.0027989479918169346,0.0027989479918169346,0.0027989479918169346
lodo,grad,AS,DQ801557.1.1329,AS,0.0028116163581667804,0.0028116163581667804,0.0028116163581667804
lodo,grad,AS,DQ804326.1.1231,AS,0.002821184520117709,0.002821184520117709,0.002821184520117709
lodo,grad,AS,DQ804982.1.1277,AS,0.0028671396407305453,0.0028671396407305453,0.0028671396407305453
lodo,grad,AS,FJ366498.1.1310,AS,0.002901374300146427,0.002901374300146427,0.002901374300146427
lodo,grad,AS,DQ800326.1.1302,AS,0.0030234037460009017,0.0030234037460009017,0.0030234037460009017
lodo,grad,AS,FJ362785.1.1342,AS,0.0031116412556900287,0.0031116412556900287,0.0031116412556900287
lodo,grad,AS,GQ493408.1.1209,AS,0.0031727315523631876,0.0031727315523631876,0.0031727315523631876
lodo,grad,AS,DQ795825.1.1305,AS,0.0032109240376925804,0.0032109240376925804,0.0032109240376925804
lodo,grad,AS,DQ795411.1.1205,AS,0.0032121511960562215,0.0032121511960562215,0.0032121511960562215
lodo,grad,AS,JN698650.1.1277,AS,0.0034367131866320563,0.0034367131866320563,0.0034367131866320563
lodo,grad,AS,DQ795834.1.1287,AS,0.0034943911343409606,0.0034943911343409606,0.0034943911343409606
lodo,grad,AS,FJ370166.1.1335,AS,0.0035480836554658266,0.0035480836554658266,0.0035480836554658266
lodo,grad,AS,KP966092.1.1345,AS,0.003721165858081759,0.003721165858081759,0.003721165858081759
lodo,grad,AS,KC707551.1.1522,AS,0.00410662614765457,0.00410662614765457,0.00410662614765457
lodo,grad,AS,MH355962.1.1200,AS,0.004126039650827688,0.004126039650827688,0.004126039650827688
lodo,grad,AS,FJ503081.1.1238,AS,0.0041873677742845115,0.0041873677742845115,0.0041873677742845115
lodo,grad,AS,JQ184073.1.1343,AS,0.004819931652122544,0.004819931652122544,0.004819931652122544
lodo,grad,AS,HQ807131.1.1274,AS,0.004834679171273358,0.004834679171273358,0.004834679171273358
lodo,grad,AS,FJ372102.1.1322,AS,0.005096076528301294,0.005096076528301294,0.005096076528301294
lodo,grad,AS,JX048331.1.1329,AS,0.005424342298420692,0.005424342298420692,0.005424342298420692
lodo,grad,AS,MH813973.1.1314,AS,0.005494247383055998,0.005494247383055998,0.005494247383055998
lodo,grad,AS,HG800468.1.1200,AS,0.006357262186558376,0.006357262186558376,0.006357262186558376
lodo,grad,AS,GQ448970.1.1284,AS,0.006576728899117238,0.006576728899117238,0.006576728899117238
lodo,grad,AS,KX130890.1.1202,AS,0.006578052096237083,0.006578052096237083,0.006578052096237083
lodo,grad,AS,AB733112.1.1328,AS,0.006894424039507443,0.006894424039507443,0.006894424039507443
lodo,grad,AS,JQ449887.1.1241,AS,0.0069961048354328734,0.0069961048354328734,0.0069961048354328734
lodo,grad,AS,JQ451979.1.1251,AS,0.009002799474270533,0.009002799474270533,0.009002799474270533
lodo,grad,AS,HK694993.1.1204,AS,0.013297837274746973,0.013297837274746973,0.013297837274746973
lodo,grad,AS,JQ467142.1.1299,AS,0.014945915206157213,0.014945915206157213,0.014945915206157213
lodo,grad,AS,HQ794629.1.1311,AS,0.018690579508915894,0.018690579508915894,0.018690579508915894
lodo,grad,AS,KF084610.1.1355,AS,0.022062701584136427,0.022062701584136427,0.022062701584136427
lodo,grad,ASD,DQ809255.1.1206,Ctrl,-0.008949105766369375,-0.008949105766369375,-0.008949105766369375
lodo,grad,ASD,FJ364454.1.1206,Ctrl,-0.006938632270175497,-0.006938632270175497,-0.006938632270175497
lodo,grad,ASD,JQ455365.1.1268,Ctrl,-0.006562951513885255,-0.006562951513885255,-0.006562951513885255
lodo,grad,ASD,EF071253.1.1234,Ctrl,-0.006508840846036939,-0.006508840846036939,-0.006508840846036939
lodo,grad,ASD,FJ032391.1.1254,Ctrl,-0.004609601779213598,-0.004609601779213598,-0.004609601779213598
lodo,grad,ASD,DQ800211.1.1202,Ctrl,-0.004282903414028825,-0.004282903414028825,-0.004282903414028825
lodo,grad,ASD,JX048342.1.1227,Ctrl,-0.00395759418889669,-0.00395759418889669,-0.00395759418889669
lodo,grad,ASD,FJ362935.1.1246,Ctrl,-0.00348159273957023,-0.00348159273957023,-0.00348159273957023
lodo,grad,ASD,LARF01000109.1.1225,Ctrl,-0.0032114674878170927,-0.0032114674878170927,-0.0032114674878170927
lodo,grad,ASD,HQ754370.1.1215,Ctrl,-0.0031266303563680497,-0.0031266303563680497,-0.0031266303563680497
lodo,grad,ASD,DQ793742.1.1312,Ctrl,-0.002692023421859817,-0.002692023421859817,-0.002692023421859817
lodo,grad,ASD,FJ365668.1.1209,Ctrl,-0.002667177917448733,-0.002667177917448733,-0.002667177917448733
lodo,grad,ASD,GQ492286.1.1241,Ctrl,-0.0025472878717016194,-0.0025472878717016194,-0.0025472878717016194
lodo,grad,ASD,GQ133046.1.1200,Ctrl,-0.002540169719711575,-0.002540169719711575,-0.002540169719711575
lodo,grad,ASD,HQ808998.1.1217,Ctrl,-0.002506545173421533,-0.002506545173421533,-0.002506545173421533
lodo,grad,ASD,GQ491939.1.1201,Ctrl,-0.0024772577481931334,-0.0024772577481931334,-0.0024772577481931334
lodo,grad,ASD,AY850463.1.1224,Ctrl,-0.0023449755759998954,-0.0023449755759998954,-0.0023449755759998954
lodo,grad,ASD,DQ807031.1.1284,Ctrl,-0.002207944133855451,-0.002207944133855451,-0.002207944133855451
lodo,grad,ASD,DQ797636.1.1248,Ctrl,-0.0021194899001409397,-0.0021194899001409397,-0.0021194899001409397
lodo,grad,ASD,FJ363488.1.1201,Ctrl,-0.002111296719398828,-0.002111296719398828,-0.002111296719398828
lodo,grad,ASD,DQ797836.1.1210,Ctrl,-0.002108584256013125,-0.002108584256013125,-0.002108584256013125
lodo,grad,ASD,FJ367633.1.1229,Ctrl,-0.0020208215482069554,-0.0020208215482069554,-0.0020208215482069554
lodo,grad,ASD,HQ806883.1.1241,Ctrl,-0.001958491830792347,-0.001958491830792347,-0.001958491830792347
lodo,grad,ASD,ABIY02000114.1.1263,Ctrl,-0.0018326365405416697,-0.0018326365405416697,-0.0018326365405416697
lodo,grad,ASD,DQ809069.1.1219,Ctrl,-0.0018121604888709526,-0.0018121604888709526,-0.0018121604888709526
lodo,grad,ASD,FJ371591.1.1208,Ctrl,-0.0017918061067571142,-0.0017918061067571142,-0.0017918061067571142
lodo,grad,ASD,DQ441339.1.1318,Ctrl,-0.001778855801976027,-0.001778855801976027,-0.001778855801976027
lodo,grad,ASD,FJ371179.1.1259,Ctrl,-0.0017267660996858397,-0.0017267660996858397,-0.0017267660996858397
lodo,grad,ASD,DQ823754.1.1237,Ctrl,-0.0016738256877940167,-0.0016738256877940167,-0.0016738256877940167
lodo,grad,ASD,DQ808930.1.1287,Ctrl,-0.0016661125305641993,-0.0016661125305641993,-0.0016661125305641993
lodo,grad,ASD,DQ824417.1.1281,Ctrl,-0.0016506080611493586,-0.0016506080611493586,-0.0016506080611493586
lodo,grad,ASD,ABQC02000019.758957.760260,Ctrl,-0.0016360874282481275,-0.0016360874282481275,-0.0016360874282481275
lodo,grad,ASD,HQ807284.1.1274,Ctrl,-0.0016234270585489005,-0.0016234270585489005,-0.0016234270585489005
lodo,grad,ASD,AY850461.1.1228,Ctrl,-0.0016157359794251004,-0.0016157359794251004,-0.0016157359794251004
lodo,grad,ASD,FJ366818.1.1301,Ctrl,-0.0015725919630281806,-0.0015725919630281806,-0.0015725919630281806
lodo,grad,ASD,GQ493297.1.1338,Ctrl,-0.0015366232234149183,-0.0015366232234149183,-0.0015366232234149183
lodo,grad,ASD,DQ795865.1.1286,Ctrl,-0.0014833618053181703,-0.0014833618053181703,-0.0014833618053181703
lodo,grad,ASD,DQ809950.1.1293,Ctrl,-0.0014289996682068575,-0.0014289996682068575,-0.0014289996682068575
lodo,grad,ASD,FJ363449.1.1364,Ctrl,-0.0012808322166695469,-0.0012808322166695469,-0.0012808322166695469
lodo,grad,ASD,JQ455205.1.1275,Ctrl,-0.0011983622332909748,-0.0011983622332909748,-0.0011983622332909748
lodo,grad,ASD,DQ806834.1.1287,Ctrl,-0.0011647569129011196,-0.0011647569129011196,-0.0011647569129011196
lodo,grad,ASD,KF101754.1.1382,Ctrl,-0.0011632041517569693,-0.0011632041517569693,-0.0011632041517569693
lodo,grad,ASD,DQ798603.1.1202,Ctrl,-0.0011005160300907632,-0.0011005160300907632,-0.0011005160300907632
lodo,grad,ASD,DQ799328.1.1342,Ctrl,-0.0010660179451140845,-0.0010660179451140845,-0.0010660179451140845
lodo,grad,ASD,FJ032490.1.1227,Ctrl,-0.0010510887886965115,-0.0010510887886965115,-0.0010510887886965115
lodo,grad,ASD,GQ493973.1.1202,Ctrl,-0.001038504006687942,-0.001038504006687942,-0.001038504006687942
lodo,grad,ASD,GQ358250.1.1291,Ctrl,-0.0010093785861204768,-0.0010093785861204768,-0.0010093785861204768
lodo,grad,ASD,DQ905725.1.1572,Ctrl,-0.0010033694460091524,-0.0010033694460091524,-0.0010033694460091524
lodo,grad,ASD,DQ803925.1.1280,Ctrl,-0.0009969845149296907,-0.0009969845149296907,-0.0009969845149296907
lodo,grad,ASD,KF101789.1.1361,Ctrl,-0.0009607198337917552,-0.0009607198337917552,-0.0009607198337917552
lodo,grad,ASD,FJ366838.1.1357,ASD,0.0013865312719230764,0.0013865312719230764,0.0013865312719230764
lodo,grad,ASD,KY795327.1.1204,ASD,0.0013891863129848188,0.0013891863129848188,0.0013891863129848188
lodo,grad,ASD,KX881769.1.1211,ASD,0.0013920032245549815,0.0013920032245549815,0.0013920032245549815
lodo,grad,ASD,GQ491230.1.1350,ASD,0.0014041035903686347,0.0014041035903686347,0.0014041035903686347
lodo,grad,ASD,HM308748.1.1356,ASD,0.001404907060971896,0.001404907060971896,0.001404907060971896
lodo,grad,ASD,HQ800862.1.1308,ASD,0.0014273978947769003,0.0014273978947769003,0.0014273978947769003
lodo,grad,ASD,HQ802530.1.1345,ASD,0.0014457672612348588,0.0014457672612348588,0.0014457672612348588
lodo,grad,ASD,DQ808173.1.1266,ASD,0.0014958380446299141,0.0014958380446299141,0.0014958380446299141
lodo,grad,ASD,KX881777.1.1230,ASD,0.0015574020939768353,0.0015574020939768353,0.0015574020939768353
lodo,grad,ASD,FJ558427.1.1215,ASD,0.0016605954293639565,0.0016605954293639565,0.0016605954293639565
lodo,grad,ASD,HG800468.1.1200,ASD,0.0016620997321514725,0.0016620997321514725,0.0016620997321514725
lodo,grad,ASD,FJ365251.1.1334,ASD,0.0017254326174398927,0.0017254326174398927,0.0017254326174398927
lodo,grad,ASD,JN698650.1.1277,ASD,0.0017490610282403778,0.0017490610282403778,0.0017490610282403778
lodo,grad,ASD,DQ804810.1.1224,ASD,0.0017808200072486353,0.0017808200072486353,0.0017808200072486353
lodo,grad,ASD,FJ370399.1.1303,ASD,0.0018231517061567933,0.0018231517061567933,0.0018231517061567933
lodo,grad,ASD,FJ366498.1.1310,ASD,0.0019142700171704736,0.0019142700171704736,0.0019142700171704736
lodo,grad,ASD,JQ184013.1.1370,ASD,0.00196123545520113,0.00196123545520113,0.00196123545520113
lodo,grad,ASD,JF021752.1.1274,ASD,0.0021164875521387633,0.0021164875521387633,0.0021164875521387633
lodo,grad,ASD,KC632239.1.1415,ASD,0.002137439592299365,0.002137439592299365,0.002137439592299365
lodo,grad,ASD,JF139928.1.1354,ASD,0.0021393020392402886,0.0021393020392402886,0.0021393020392402886
lodo,grad,ASD,HQ794629.1.1311,ASD,0.0021657523925908543,0.0021657523925908543,0.0021657523925908543
lodo,grad,ASD,AY911443.1.1200,ASD,0.0022875919229677875,0.0022875919229677875,0.0022875919229677875
lodo,grad,ASD,AY992362.1.1269,ASD,0.002362874594081574,0.002362874594081574,0.002362874594081574
lodo,grad,ASD,FJ558299.1.1272,ASD,0.002390820735706507,0.002390820735706507,0.002390820735706507
lodo,grad,ASD,JQ449983.1.1321,ASD,0.002446766260793336,0.002446766260793336,0.002446766260793336
lodo,grad,ASD,JQ455437.1.1278,ASD,0.0024793003637285887,0.0024793003637285887,0.0024793003637285887
lodo,grad,ASD,GQ492203.1.1207,ASD,0.0024892975586350875,0.0024892975586350875,0.0024892975586350875
lodo,grad,ASD,HQ807131.1.1274,ASD,0.002501645694943542,0.002501645694943542,0.002501645694943542
lodo,grad,ASD,AY212767.1.1222,ASD,0.002604741476146241,0.002604741476146241,0.002604741476146241
lodo,grad,ASD,AF275894.1.1267,ASD,0.002676147909586115,0.002676147909586115,0.002676147909586115
lodo,grad,ASD,DQ441283.1.1315,ASD,0.00269592697378132,0.00269592697378132,0.00269592697378132
lodo,grad,ASD,JQ185418.1.1353,ASD,0.002884452278202111,0.002884452278202111,0.002884452278202111
lodo,grad,ASD,HQ760907.1.1439,ASD,0.0031754729333352306,0.0031754729333352306,0.0031754729333352306
lodo,grad,ASD,AY985764.1.1362,ASD,0.003202766427682348,0.003202766427682348,0.003202766427682348
lodo,grad,ASD,DQ803256.1.1283,ASD,0.003460893068179166,0.003460893068179166,0.003460893068179166
lodo,grad,ASD,DQ824464.1.1271,ASD,0.0034821055396103582,0.0034821055396103582,0.0034821055396103582
lodo,grad,ASD,HQ794846.1.1268,ASD,0.0035481682947980328,0.0035481682947980328,0.0035481682947980328
lodo,grad,ASD,DQ795411.1.1205,ASD,0.0037803827769087375,0.0037803827769087375,0.0037803827769087375
lodo,grad,ASD,FJ558430.1.1233,ASD,0.0037863046843557816,0.0037863046843557816,0.0037863046843557816
lodo,grad,ASD,AY653235.1.1324,ASD,0.004011641624753279,0.004011641624753279,0.004011641624753279
lodo,grad,ASD,DQ799477.1.1287,ASD,0.004158292098044282,0.004158292098044282,0.004158292098044282
lodo,grad,ASD,AY850535.1.1224,ASD,0.004414362963969689,0.004414362963969689,0.004414362963969689
lodo,grad,ASD,DQ807295.1.1342,ASD,0.004431171642808611,0.004431171642808611,0.004431171642808611
lodo,grad,ASD,KC160493.1.1379,ASD,0.004612391117445985,0.004612391117445985,0.004612391117445985
lodo,grad,ASD,EF096145.1.1253,ASD,0.005142558283782427,0.005142558283782427,0.005142558283782427
lodo,grad,ASD,JX048356.1.1310,ASD,0.005228906379842955,0.005228906379842955,0.005228906379842955
lodo,grad,ASD,KJ412985.1.1234,ASD,0.00531918123255497,0.00531918123255497,0.00531918123255497
lodo,grad,ASD,KY003111.1.1207,ASD,0.00552428831502481,0.00552428831502481,0.00552428831502481
lodo,grad,ASD,HQ766049.1.1250,ASD,0.007564072685501765,0.007564072685501765,0.007564072685501765
lodo,grad,ASD,JX048331.1.1329,ASD,0.007581134889200478,0.007581134889200478,0.007581134889200478
lodo,grad,BD,FJ364454.1.1206,Ctrl,-0.006036732531029558,-0.006036732531029558,-0.006036732531029558
lodo,grad,BD,DQ809255.1.1206,Ctrl,-0.005629139093947672,-0.005629139093947672,-0.005629139093947672
lodo,grad,BD,JX048342.1.1227,Ctrl,-0.005542054108743729,-0.005542054108743729,-0.005542054108743729
lodo,grad,BD,DQ824266.1.1288,Ctrl,-0.004118951635619172,-0.004118951635619172,-0.004118951635619172
lodo,grad,BD,LARF01000109.1.1225,Ctrl,-0.0038249589976912454,-0.0038249589976912454,-0.0038249589976912454
lodo,grad,BD,JX030308.1.1232,Ctrl,-0.0037605631389451533,-0.0037605631389451533,-0.0037605631389451533
lodo,grad,BD,ABQC02000019.758957.760260,Ctrl,-0.00332646352444317,-0.00332646352444317,-0.00332646352444317
lodo,grad,BD,DQ797636.1.1248,Ctrl,-0.00322388772676307,-0.00322388772676307,-0.00322388772676307
lodo,grad,BD,EF071253.1.1234,Ctrl,-0.0031912246555090423,-0.0031912246555090423,-0.0031912246555090423
lodo,grad,BD,JQ455365.1.1268,Ctrl,-0.0030653204193066418,-0.0030653204193066418,-0.0030653204193066418
lodo,grad,BD,FJ032391.1.1254,Ctrl,-0.003028491198749828,-0.003028491198749828,-0.003028491198749828
lodo,grad,BD,HQ808998.1.1217,Ctrl,-0.0030018163525486197,-0.0030018163525486197,-0.0030018163525486197
lodo,grad,BD,ACBX02000025.1.1217,Ctrl,-0.002919051969969908,-0.002919051969969908,-0.002919051969969908
lodo,grad,BD,FJ362935.1.1246,Ctrl,-0.002332780503106776,-0.002332780503106776,-0.002332780503106776
lodo,grad,BD,HK693740.1.1297,Ctrl,-0.002260155190164388,-0.002260155190164388,-0.002260155190164388
lodo,grad,BD,FJ370559.1.1226,Ctrl,-0.002151264671221537,-0.002151264671221537,-0.002151264671221537
lodo,grad,BD,HK555826.1.1289,Ctrl,-0.002120442556879089,-0.002120442556879089,-0.002120442556879089
lodo,grad,BD,FJ509926.1.1367,Ctrl,-0.0021111052983750615,-0.0021111052983750615,-0.0021111052983750615
lodo,grad,BD,GQ133046.1.1200,Ctrl,-0.001992433008321357,-0.001992433008321357,-0.001992433008321357
lodo,grad,BD,DQ793742.1.1312,Ctrl,-0.0018192249333585531,-0.0018192249333585531,-0.0018192249333585531
lodo,grad,BD,KF842080.1.1260,Ctrl,-0.001768014896713347,-0.001768014896713347,-0.001768014896713347
lodo,grad,BD,GQ491939.1.1201,Ctrl,-0.001739750965879168,-0.001739750965879168,-0.001739750965879168
lodo,grad,BD,GQ491354.1.1233,Ctrl,-0.0016479454809498857,-0.0016479454809498857,-0.0016479454809498857
lodo,grad,BD,DQ809069.1.1219,Ctrl,-0.0016316614664002005,-0.0016316614664002005,-0.0016316614664002005
lodo,grad,BD,FJ369668.1.1239,Ctrl,-0.0016313512690041524,-0.0016313512690041524,-0.0016313512690041524
lodo,grad,BD,DQ800211.1.1202,Ctrl,-0.0015905802529754254,-0.0015905802529754254,-0.0015905802529754254
lodo,grad,BD,HQ754370.1.1215,Ctrl,-0.001587006345318422,-0.001587006345318422,-0.001587006345318422
lodo,grad,BD,HK240553.1.1243,Ctrl,-0.001528985619877275,-0.001528985619877275,-0.001528985619877275
lodo,grad,BD,FJ382054.1.1201,Ctrl,-0.0015146726167133066,-0.0015146726167133066,-0.0015146726167133066
lodo,grad,BD,KF722190.1.1261,Ctrl,-0.0015103723756528476,-0.0015103723756528476,-0.0015103723756528476
lodo,grad,BD,FJ509034.1.1377,Ctrl,-0.0014582396385309441,-0.0014582396385309441,-0.0014582396385309441
lodo,grad,BD,GQ492286.1.1241,Ctrl,-0.0014577175784448067,-0.0014577175784448067,-0.0014577175784448067
lodo,grad,BD,GQ492382.1.1289,Ctrl,-0.001457625637335138,-0.001457625637335138,-0.001457625637335138
lodo,grad,BD,DQ794179.1.1290,Ctrl,-0.0014549980688524343,-0.0014549980688524343,-0.0014549980688524343
lodo,grad,BD,DQ808594.1.1283,Ctrl,-0.0013791749825359126,-0.0013791749825359126,-0.0013791749825359126
lodo,grad,BD,DQ808514.1.1304,Ctrl,-0.0013428715689413316,-0.0013428715689413316,-0.0013428715689413316
lodo,grad,BD,FR667445.1.1395,Ctrl,-0.001331098835506897,-0.001331098835506897,-0.001331098835506897
lodo,grad,BD,DQ797836.1.1210,Ctrl,-0.0012886960225181056,-0.0012886960225181056,-0.0012886960225181056
lodo,grad,BD,AY983363.1.1360,Ctrl,-0.001281539237133219,-0.001281539237133219,-0.001281539237133219
lodo,grad,BD,DQ796280.1.1284,Ctrl,-0.0012717432801431232,-0.0012717432801431232,-0.0012717432801431232
lodo,grad,BD,HQ806883.1.1241,Ctrl,-0.0012402382019921989,-0.0012402382019921989,-0.0012402382019921989
lodo,grad,BD,AY850461.1.1228,Ctrl,-0.0012359350930584414,-0.0012359350930584414,-0.0012359350930584414
lodo,grad,BD,DQ794929.1.1287,Ctrl,-0.0012277413071104274,-0.0012277413071104274,-0.0012277413071104274
lodo,grad,BD,DQ807031.1.1284,Ctrl,-0.0012185162107675662,-0.0012185162107675662,-0.0012185162107675662
lodo,grad,BD,DQ824417.1.1281,Ctrl,-0.0012034693684054717,-0.0012034693684054717,-0.0012034693684054717
lodo,grad,BD,FJ362701.1.1206,Ctrl,-0.0012017753473030231,-0.0012017753473030231,-0.0012017753473030231
