fold,disease,study,otu,enrichment,enrichment_case,enrichment_control,case_minus_control,rank,rank_diff
AS,AS,,JQ072269.1.1450,0.4870617314534595,0.2887360350541712,1.0990381660569775,-0.8103021310028062,89,10.0
AS,AS,,DQ796116.1.1201,0.48082207282152867,0.46108802168880547,0.5417157163167888,-0.08062769462798336,90,408.0
AS,AS,,GT413690.1.1212,0.4801776184011707,0.4678839551671882,0.5181123506660307,-0.05022839549884245,91,565.0
AS,AS,,ET530381.1.1295,0.4772443373321122,0.5157683389175132,0.3583702752971606,0.15739806362035258,92,182.0
AS,AS,,KT324908.1.1207,0.4772443373321122,0.5157683389175132,0.3583702752971606,0.15739806362035258,93,183.0
AS,AS,,GQ493692.1.1234,0.47040388362420726,0.48184662373100934,0.4350948570089323,0.04675176672207704,94,587.0
AS,AS,,HQ807131.1.1274,0.4686390436266526,0.48193918572624844,0.4275986051478997,0.05434058057834873,95,541.0
AS,AS,,FJ557701.1.1386,0.466827407677467,0.5366073378195493,0.25150648038189893,0.28510085743765035,96,74.0
AS,AS,,GQ492256.1.1249,0.4602464112401315,0.4655512077087459,0.4438773249941213,0.021673882714624615,97,850.0
AS,AS,,DQ793742.1.1312,0.4589946383867036,0.4526439783730725,0.4785909607144796,-0.025946982341407077,98,808.0
AS,AS,,ET767500.1.1358,0.4585120787667404,0.4386621461648314,0.5197632993669166,-0.08110115320208516,99,404.0
AS,AS,,AY169416.1.1303,0.45615859671662845,0.4754077084802096,0.39676133756043525,0.07864637091977433,100,412.0
AS,AS,,KY780347.1.1200,0.45407613565942745,0.45656611074198533,0.44639278397610593,0.010173326765879398,101,949.0
AS,AS,,DQ806009.1.1283,0.4509186750679886,0.46362995515243743,0.4116952965216894,0.05193465863074803,102,553.0
AS,AS,,ET462328.1.1389,0.44755453243795695,0.4764568379928446,0.3583702752971606,0.11808656269568402,103,281.0
AS,AS,,ET459837.1.1288,0.44670757704219655,0.5157683389175132,0.23360579754121968,0.2821625413762935,104,76.0
AS,AS,,ET774195.1.1268,0.44649404419791217,0.4964691187795122,0.29228524263183187,0.20418387614768035,105,127.0
AS,AS,,DQ823675.1.1259,0.44560947290482184,0.4391443298990015,0.4655590570370675,-0.02641472713806603,106,803.0
AS,AS,,JQ467834.1.1286,0.4451476847781422,0.4729537793097094,0.35934602165216345,0.11360775765754594,107,296.0
AS,AS,,EF400498.1.1478,0.4448013422859896,0.44557950973440136,0.4424001398737476,0.003179369860653758,108,998.0
AS,AS,,DQ795411.1.1205,0.4405747173312104,0.39659879399244313,0.5762718522051208,-0.17967305821267765,109,151.0
AS,AS,,GQ448970.1.1284,0.4404119353768781,0.5021212830336784,0.2499945197501802,0.25212676328349826,110,89.0
AS,AS,,DQ794978.1.1285,0.43803564093172215,0.4429298694861717,0.4229334499637064,0.01999641952246528,111,861.0
AS,AS,,ET762681.1.1284,0.43682708780565566,0.47399444791719564,0.32213923374718956,0.15185521417000608,112,196.0
AS,AS,,ET201884.1.1313,0.43536716661546454,0.47117534479898665,0.32487335964916775,0.1463019851498189,113,210.0
AS,AS,,DQ806834.1.1287,0.4345122320848239,0.4132631903086332,0.5000807038513553,-0.0868175135427221,114,383.0
AS,AS,,ET777398.1.1280,0.43231681379587494,0.45251953389857524,0.3699769917646855,0.08254254213388973,115,398.0
AS,AS,,KF842882.1.1400,0.43229199285735276,0.45320505122159643,0.36776026990482935,0.08544478131676708,116,388.0
AS,AS,,DQ794179.1.1290,0.4310635895516072,0.4186369353205582,0.4694086940359869,-0.050771758715428716,117,562.0
AS,AS,,DQ807658.1.1289,0.4289592503621868,0.46423184302430953,0.3201181072904936,0.14411373573381592,118,215.0
AS,AS,,DQ823971.1.1252,0.4271928789210353,0.4499275360975406,0.3570402224906762,0.09288731360686442,119,354.0
AS,AS,,CVOZ01000362.1.1219,0.42550223645798885,0.43381470868376304,0.39985232216131406,0.033962386522448984,120,722.0
AS,AS,,ET467380.1.1236,0.42300721963209553,0.3676543019345344,0.5938105085274271,-0.2261562065928927,121,113.0
AS,AS,,DQ800211.1.1202,0.4215319072665387,0.38593471336374324,0.5313746770237361,-0.14543996365999284,122,212.0
AS,AS,,EF451624.1.1246,0.4209665518574947,0.3752425111474285,0.5620578774771274,-0.18681536632969892,123,145.0
AS,AS,,DQ794509.1.1219,0.4150760240945792,0.4078359948332743,0.4374166858151771,-0.029580690981902802,124,777.0
AS,AS,,ET465380.1.1215,0.40914157146405405,0.3785786712701843,0.503449949205138,-0.12487127793495367,125,265.0
AS,AS,,GQ492980.1.1322,0.40827445700679993,0.33078893264690934,0.6473726464601766,-0.3165837138132672,126,62.0
AS,AS,,FJ364810.1.1203,0.4077946964307366,0.4038748310832421,0.4198902809315769,-0.01601544984833475,127,885.0
AS,AS,,CZBP01000074.1.1200,0.4029240964081783,0.3998733860106161,0.41233771706351297,-0.012464331052896849,128,923.0
AS,AS,,DQ796136.1.1225,0.3988067172694128,0.37994676494815427,0.45700314157501065,-0.07705637662685638,129,420.0
AS,AS,,DQ807031.1.1284,0.39807231681817457,0.3954260147748856,0.4062380488374661,-0.010812034062580522,130,941.0
AS,AS,,HQ804155.1.1275,0.39751124755036527,0.43493254912607004,0.28203980268819057,0.15289274643787948,131,194.0
AS,AS,,FJ382054.1.1201,0.39610025996606985,0.3872821295816283,0.4233104908666324,-0.03602836128500414,132,688.0
AS,AS,,GQ493144.1.1354,0.3950366827919717,0.3052507928030671,0.6720902861863058,-0.36683949338323874,133,50.0
AS,AS,,EF071257.1.1224,0.3943863640569953,0.38563287227159687,0.42139713870908185,-0.03576426643748498,134,692.0
AS,AS,,ET763235.1.1354,0.3916944512383344,0.414235493943798,0.32213923374718956,0.09209626019660844,135,360.0
AS,AS,,DQ806395.1.1243,0.3914160820602303,0.3897475002701564,0.3965648487267442,-0.0068173484565877684,136,981.0
AS,AS,,DQ808652.1.1281,0.39073597718481223,0.39866718964182196,0.3662625216031821,0.03240466803863984,137,744.0
AS,AS,,JX095586.1.1229,0.38737466182732266,0.35996583244229474,0.47195047821540875,-0.11198464577311401,138,299.0
AS,AS,,FJ370166.1.1335,0.38663684111019825,0.4181683200311252,0.2893397061541951,0.12882861387693012,139,249.0
AS,AS,,JQ184073.1.1343,0.3856505420837391,0.32592231384825465,0.569954789210377,-0.24403247536212236,140,94.0
AS,AS,,DQ794427.1.1242,0.3832658058961426,0.3243227758048643,0.5651471558920873,-0.240824380087223,141,95.0
AS,AS,,DQ794359.1.1305,0.382072795212995,0.4221325589405077,0.25845980999666995,0.16367274894383776,142,173.0
AS,AS,,KC707551.1.1522,0.3804537844911834,0.3940898743463482,0.3383767072238178,0.05571316712253038,143,532.0
AS,AS,,ET771865.1.1260,0.3782917486257559,0.32150209294633425,0.5535284004365426,-0.23202630749020836,144,103.0
AS,AS,,DQ802678.1.1231,0.37710518667884385,0.37379768326900376,0.3873111972006362,-0.01351351393163247,145,915.0
AS,AS,,ET464383.1.1352,0.37580261377501095,0.4010487440303189,0.2979002689872037,0.10314847504311525,146,318.0
AS,AS,,KF842080.1.1260,0.37569837165056713,0.3799699765186233,0.3625174194862796,0.01745255703234372,147,874.0
AS,AS,,MH327499.1.1402,0.37414523543132805,0.3232127859155972,0.5313082225084405,-0.20809543659284324,148,124.0
AS,AS,,AY850461.1.1228,0.3736174128111584,0.37711249577592687,0.3628325853770158,0.014279910398911078,149,903.0
AS,AS,,MH899234.1.1200,0.37341002542147994,0.38143154756323416,0.34865789995549545,0.03277364760773871,150,740.0
AS,AS,,FJ369698.1.1204,0.3726779676674793,0.3666102620010052,0.3914011737240279,-0.02479091172302267,151,819.0
AS,AS,,FJ362920.1.1206,0.3712634099160219,0.3756688624794993,0.3576694420058629,0.017999420473636396,152,869.0
AS,AS,,DQ808930.1.1287,0.37009016584129856,0.34441506457608706,0.44931619260252254,-0.10490112802643548,153,312.0
AS,AS,,FJ371179.1.1259,0.3686922973303007,0.36274303958821796,0.38705000693444164,-0.024306967346223673,154,826.0
AS,AS,,ET767533.1.1322,0.3672227907381012,0.2730606923780417,0.6577801228205706,-0.38471943044252893,155,41.0
AS,AS,,GQ493213.1.1204,0.36650850103325067,0.3766275246818488,0.3352840852032906,0.041343439478558175,156,630.0
AS,AS,,ET774201.1.1264,0.36621387782498505,0.2639277402214012,0.681839673858901,-0.4179119336374998,157,37.0
AS,AS,,EF402384.1.1486,0.36588861308181886,0.3784829154698215,0.32702619428455365,0.05145672118526784,158,558.0
AS,AS,,ET775649.1.1224,0.3653760025132418,0.4221310502479254,0.1902461409319325,0.2318849093159929,159,105.0
AS,AS,,AY850453.1.1227,0.3652152853681693,0.4237149744063168,0.1847019591933141,0.23901301521300267,160,97.0
AS,AS,,AY995254.1.1368,0.3618674731627758,0.3858433418820453,0.2878847925433157,0.09795854933872955,161,335.0
AS,AS,,KX881769.1.1211,0.35639441659784665,0.3534148802390081,0.3655884145051199,-0.01217353426611184,162,926.0
AS,AS,,GQ493973.1.1202,0.3552832783000165,0.3071324542163354,0.5038629640439467,-0.1967305098276113,163,139.0
AS,AS,,FJ370321.1.1203,0.3514244706741036,0.3548351710471454,0.34090002380871737,0.013935147238428036,164,910.0
AS,AS,,AF338413.1.1408,0.348767465074002,0.4617939583850212,0.0,0.4617939583850212,165,30.0
AS,AS,,MF034070.1.1200,0.3485246842726658,0.3819648389558602,0.24533792125023735,0.13662691770562285,166,231.0
AS,AS,,DQ804982.1.1277,0.3477844300314182,0.36701145045150985,0.2884553384494211,0.07855611200208873,167,413.0
AS,AS,,MG881800.1.1219,0.34700433780096057,0.42695228851166406,0.10030780417936122,0.32664448433230286,168,59.0
AS,AS,,DQ803925.1.1280,0.3469032153879471,0.29038246782792393,0.5213100935731615,-0.23092762574523756,169,107.0
AS,AS,,KX792217.1.1200,0.34586347462419115,0.34734075888674715,0.34130499747116116,0.006035761415585983,170,988.0
AS,AS,,GQ448540.1.1202,0.34518190458216674,0.2934317069653776,0.5048682286568302,-0.2114365216914526,171,122.0
AS,AS,,GQ491615.1.1357,0.34010264425882636,0.360954289726713,0.27576042395791905,0.08519386576879395,172,390.0
AS,AS,,EF098031.1.1281,0.3366541260055548,0.39341756911902914,0.1614983586839766,0.23191921043505254,173,104.0
AS,AS,,DQ809059.1.1206,0.33640964559320696,0.3129513312529121,0.40879530127183117,-0.09584397001891909,174,342.0
AS,AS,,ET765395.1.1357,0.3344810230180094,0.3481555814764929,0.29228524263183187,0.05587033884466103,175,530.0
AS,AS,,FJ370559.1.1226,0.33338644840971626,0.3050498320777411,0.4208251502340967,-0.11577531815635561,176,285.0
AS,AS,,DQ808594.1.1283,0.33321551632032465,0.2977923281395205,0.4425213541353774,-0.1447290259958569,177,214.0
AS,AS,,FJ369709.1.1241,0.33008309182472517,0.3785140527925924,0.18063898369530632,0.1978750690972861,178,137.0
AS,AS,,DQ794369.1.1366,0.327512387066668,0.35579783813395977,0.24023156663045353,0.11556627150350623,179,286.0
AS,AS,,GQ133046.1.1200,0.32604445841970264,0.3604451201430897,0.2198938451018226,0.1405512750412671,180,221.0
AS,AS,,DQ796305.1.1285,0.3251384895781987,0.34246430938371003,0.2716759598926209,0.07078834949108914,181,442.0
AS,AS,,ET475485.1.1382,0.32434052229716265,0.4178205515037445,0.0358878607454244,0.3819326907583201,182,45.0
AS,AS,,DQ796350.1.1279,0.3235377228431224,0.3536909137423276,0.23049359092557486,0.12319732281675272,183,271.0
AS,AS,,DQ795266.1.1352,0.32345520002829314,0.34864328096901537,0.24573197883977888,0.10291130212923649,184,320.0
AS,AS,,ET774362.1.1381,0.3218519159511686,0.327675815557625,0.30388102573696024,0.02379478982066474,185,832.0
AS,AS,,DQ807376.1.1287,0.3212947687379774,0.2876308978483966,0.425171856054398,-0.13754095820600137,186,228.0
AS,AS,,ET771491.1.1290,0.3200327943362478,0.3394362154013598,0.2601593807639022,0.0792768346374576,187,409.0
AS,AS,,FJ802340.1.1203,0.31960795673359976,0.3090456747514273,0.35220014113573206,-0.04315446638430476,188,615.0
AS,AS,,DQ801557.1.1329,0.3174054613673243,0.3423821134233044,0.24033464930887152,0.10204746411443286,189,321.0
AS,AS,,ET764772.1.1361,0.31669910019238184,0.35480874570128906,0.19910362262203957,0.1557051230792495,190,189.0
AS,AS,,ET467427.1.1335,0.31665306923648634,0.29727097072403313,0.37646068750348477,-0.07918971677945164,191,410.0
AS,AS,,GQ156431.1.1327,0.31638456142785915,0.29769407387852376,0.3740580658658083,-0.07636399198728455,192,422.0
AS,AS,,KF843459.1.1394,0.31352351154558933,0.2656952912024685,0.461107734318648,-0.1954124431161795,193,140.0
AS,AS,,GQ358380.1.1239,0.313026985439557,0.27650241602774867,0.42573137105313696,-0.1492289550253883,194,203.0
AS,AS,,GQ491354.1.1233,0.3082465051659208,0.2457653706442889,0.5010454345469563,-0.25528006390266733,195,87.0
AS,AS,,HK241304.1.1252,0.3073956646385722,0.3801380109877452,0.08293356733255287,0.29720444365519233,196,70.0
AS,AS,,GQ493408.1.1209,0.30578872471059904,0.3260535750891062,0.24325718639977692,0.08279638868932929,197,395.0
AS,AS,,HQ008625.1.1282,0.3037519174218064,0.3648229864943628,0.11530404714077512,0.24951893935358765,198,91.0
AS,AS,,GBHJ01003687.151.1360,0.3036617896996558,0.31768786317331466,0.2603813344095085,0.05730652876380615,199,520.0
AS,AS,,JF057160.1.1343,0.3018750246371313,0.37598123930944927,0.07320441936255,0.30277681994689926,200,69.0
AS,AS,,FJ372102.1.1322,0.3018329678462241,0.2952099714155473,0.32226964254659834,-0.027059671131051066,201,793.0
AS,AS,,ET776524.1.1264,0.3016912242356656,0.3174624705323502,0.2530256642344674,0.06443680629788284,202,483.0
AS,AS,,DQ796195.1.1288,0.2988413569083013,0.23266394943190485,0.5030459285497533,-0.27038197911784845,203,79.0
AS,AS,,FJ509926.1.1367,0.29855213546324083,0.25105477533509624,0.44511541814437283,-0.1940606428092766,204,142.0
AS,AS,,FJ366488.1.1299,0.29832196302442904,0.31181804597212315,0.2566769070715444,0.05514113890057876,205,535.0
AS,AS,,KX881774.1.1210,0.2980658723835614,0.35913682845195444,0.10961835080109138,0.24951847765086305,206,92.0
AS,AS,,ET776908.1.1289,0.2979150020046863,0.3627235150265565,0.09793444753720126,0.2647890674893552,207,81.0
AS,AS,,GQ491419.1.1322,0.2964344208117913,0.2056798612140685,0.576477061856193,-0.37079720064212446,208,48.0
AS,AS,,HQ452862.1.1498,0.2951800610086151,0.20620290182921086,0.5697381521907768,-0.363535250361566,209,51.0
AS,AS,,DQ795834.1.1287,0.2929926915130636,0.3171778777405052,0.21836411686838672,0.09881376087211849,210,330.0
AS,AS,,DQ807979.1.1206,0.2926451666360256,0.26471559698600483,0.3788278386989467,-0.11411224171294188,211,291.0
AS,AS,,DQ804453.1.1250,0.29233221470524773,0.3254646436262866,0.1900950054631851,0.13536963816310146,212,235.0
AS,AS,,DQ797175.1.1392,0.29132815363736625,0.3144577389791636,0.21995686172553439,0.09450087725362924,213,346.0
AS,AS,,HK240436.1.1267,0.2890717852756892,0.3452683661641829,0.11566519281976591,0.229603173344417,214,109.0
AS,AS,,HQ742589.1.1206,0.2882730571859134,0.2819527658163039,0.30777567055499405,-0.025822904738690144,215,811.0
AS,AS,,HK557112.1.1272,0.2859102654733029,0.32978243732833545,0.1505332780349168,0.17924915929341864,216,152.0
AS,AS,,DQ808899.1.1291,0.2858087378380797,0.2521540941524681,0.3896573526393955,-0.1375032584869274,217,229.0
AS,AS,,DQ325815.1.1347,0.2851664133277218,0.31038964301815547,0.20733473314009773,0.10305490987805774,218,319.0
AS,AS,,DQ824178.1.1289,0.2850136638663933,0.28854888396175804,0.27410498471498224,0.014443899246775804,219,902.0
AS,AS,,HQ793846.1.1251,0.2845128938521424,0.2880584873480445,0.2735722053505015,0.014486281997543038,220,901.0
AS,AS,,MH718771.1.1217,0.2838422262708785,0.2590335284492337,0.3603947795490967,-0.10136125109986299,221,323.0
AS,AS,,DQ799850.1.1386,0.28369360981065206,0.2801303161451398,0.29468891597851843,-0.01455859983337865,222,898.0
AS,AS,,ET777577.1.1211,0.2820348109302727,0.31267205811100546,0.18749701962972593,0.12517503848127953,223,263.0
AS,AS,,CP001849.1483562.1485035,0.28191124089967895,0.28705316569788986,0.2660447300937709,0.02100843560411897,224,853.0
AS,AS,,ET773564.1.1345,0.2807922647067511,0.30653440113228164,0.2013593865936855,0.10517501453859615,225,311.0
AS,AS,,FJ365213.1.1354,0.28068362580765654,0.31897957521037085,0.1625132676507097,0.15646630755966115,226,186.0
AS,AS,,DQ441256.1.1313,0.2766059548542159,0.28437308106337394,0.2526388225516712,0.03173425851170275,227,750.0
AS,AS,,KT361226.1.1200,0.2756792692383312,0.2996634733115368,0.20167086809815374,0.09799260521338307,228,334.0
AS,AS,,AM275764.1.1498,0.2755740630240249,0.2708895863419861,0.29002901964288735,-0.019139433300901232,229,864.0
AS,AS,,AF499899.1.1248,0.27487442979216503,0.2781664274301942,0.26471626565196077,0.013450161778233438,230,916.0
AS,AS,,AY850490.1.1239,0.2746075306699981,0.28118694557232865,0.25430533611423534,0.026881609458093314,231,796.0
AS,AS,,FJ363561.1.1364,0.2736910998665716,0.2895552928471766,0.22473873295499028,0.06481655989218635,232,480.0
